covnames,sum.wgt,ER
und,1.4485,-3.22965440356745
water,1.2042,-5.89715964740451
ele,1.3231,-4.09501702259363
height100,0,0
height500,0.7902,3.76644423260248
disturb100,0,0
disturb500,0.8388,5.20347394540943
distRoad,0.8496,5.64893617021277
forest100,1.2475,-5.04040404040404
forest1500,0,0
forest500,0,0
forest1000,1.2475,-5.04040404040404
ndvi100,1.0443,-23.5733634311512
ndvi500,0,0
