Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start P cloudCover)psi(forest1000 P water P ele P distRoad),0,0.063,10,353.93,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ele P distRoad),0.13,0.0592,9,356.24,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ele),0.82,0.0419,8,359.09,5.19,0
p(observer1 P start P cloudCover)psi(forest1000 P water P ele),1.66,0.0275,9,357.77,5.89,0
p(observer1 P start P cloudCover)psi(forest1000 P und P ele P distRoad),1.68,0.0272,10,355.61,0,0
p(observer1 P start P cloudCover)psi(forest1000 P und P water P ele P distRoad),1.7,0.027,11,353.42,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P ele P distRoad),1.79,0.0258,10,355.72,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P water P ele P distRoad),1.88,0.0246,11,353.61,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P ele),1.89,0.0245,9,358,4.76,0
p(observer1 P start P cloudCover)psi(forest1000 P und P ele),1.97,0.0235,9,358.08,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ele P height100 P distRoad),1.99,0.0233,10,355.92,0,0
p(observer1 P start P cloudCover)psi(forest1000 P water P ele P height100 P distRoad),2.06,0.0225,11,353.79,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P water P ele P distRoad),2.2,0.021,11,353.93,5.17,0
p(observer1 P start P cloudCover)psi(ele),2.25,0.0205,7,362.67,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ele P distRoad),2.28,0.0202,10,356.21,0,0
p(observer1 P start P cloudCover)psi(ele P distRoad),2.3,0.02,8,360.57,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ele P height100),2.61,0.0171,9,358.72,0,0
p(observer1 P start P cloudCover)psi(forest1000 P und P water P ele),2.89,0.0149,10,356.82,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P water P ele),2.91,0.0147,10,356.84,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ele),2.94,0.0145,9,359.05,5.1,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P ele),3.17,0.0129,10,357.1,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P ele P distRoad),3.41,0.0115,11,355.14,0,0
p(observer1 P start P cloudCover)psi(water P ele),3.49,0.011,8,361.76,0,0
p(observer1 P start P cloudCover)psi(forest1000 P und P ele P height100 P distRoad),3.5,0.011,11,355.22,6,0
p(observer1 P start P cloudCover)psi(forest1000 P water P ele P height100),3.5,0.011,10,357.43,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele P distRoad),3.63,0.0103,12,353.13,0,0
p(observer1 P start P cloudCover)psi(forest1000 P und P ele P height100),3.69,0.01,10,357.62,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P ele P height100 P distRoad),3.73,0.0098,11,355.45,5.69,0
p(observer1 P start P cloudCover)psi(forest1000 P und P water P ele P height100 P distRoad),3.73,0.0097,12,353.24,4.34,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P water P ele),3.8,0.0094,10,357.73,5.19,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P ele P height100),3.8,0.0094,10,357.74,0,0
p(observer1 P start P cloudCover)psi(ele P height100 P distRoad),3.84,0.0092,9,359.96,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P ele P distRoad),3.86,0.0092,11,355.58,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P ele),3.86,0.0091,10,357.79,0,0
p(observer1 P start P cloudCover)psi(ele P height100),3.87,0.0091,8,362.14,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P ele P distRoad),3.88,0.0091,11,355.61,5.64,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P water P ele P distRoad),3.91,0.0089,12,353.42,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),3.94,0.0088,12,353.44,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P water P ele P height100 P distRoad),3.98,0.0086,12,353.48,0,0
p(observer1 P start P cloudCover)psi(und P ele),3.99,0.0086,8,362.27,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P ele),4.15,0.0079,10,358.08,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P ele),4.18,0.0078,8,362.45,5.64,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ele P height100 P distRoad),4.18,0.0078,11,355.91,0,0
p(observer1 P start P cloudCover)psi(water P ele P distRoad),4.21,0.0077,9,360.32,0,0
p(observer1 P start P cloudCover)psi(und P ele P distRoad),4.22,0.0076,9,360.33,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele),4.24,0.0075,11,355.97,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P water P ele P height100 P distRoad),4.28,0.0074,12,353.79,4.7,0
p(observer1 P start P cloudCover)psi(disturb100 P ele),4.3,0.0073,8,362.58,0,0
p(observer1 P start P cloudCover)psi(disturb100 P ele P distRoad),4.31,0.0073,9,360.42,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P ele P distRoad),4.45,0.0068,9,360.56,0,0
p(observer1 P start P cloudCover)psi(forest1000 P und P water P ele P height100),4.68,0.0061,11,356.4,4.82,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ele P height100),4.76,0.0058,10,358.69,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P water P ele P height100),4.87,0.0055,11,356.6,5.85,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele),4.9,0.0054,11,356.63,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P ele P height100),5.02,0.0051,11,356.75,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P water P ele),5.08,0.005,11,356.81,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P ele),5.12,0.0049,11,356.85,0,0
p(observer1 P start P cloudCover)psi(water P ele P height100),5.13,0.0048,9,361.25,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P ele P height100 P distRoad),5.29,0.0045,12,354.8,0,0
p(observer1 P start P cloudCover)psi(und P water P ele),5.32,0.0044,9,361.43,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P ele P distRoad),5.44,0.0042,12,354.95,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P water P ele),5.44,0.0041,9,361.56,0,0
p(observer1 P start P cloudCover)psi(und P ele P height100),5.54,0.0039,9,361.66,5.58,0
p(observer1 P start P cloudCover)psi(disturb100 P water P ele),5.56,0.0039,9,361.67,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P distRoad),5.66,0.0037,13,352.93,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P water P ele P height100),5.68,0.0037,11,357.4,5.73,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele P height100 P distRoad),5.69,0.0037,13,352.96,0,0
p(observer1 P start P cloudCover)psi(und P ele P height100 P distRoad),5.7,0.0037,10,359.63,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P ele P height100 P distRoad),5.72,0.0036,12,355.22,5.57,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P ele P height100 P distRoad),5.74,0.0036,12,355.25,4.92,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P ele P height100),5.79,0.0035,11,357.52,0,0
p(observer1 P start P cloudCover)psi(disturb100 P ele P height100 P distRoad),5.82,0.0034,10,359.75,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P ele P height100),5.89,0.0033,11,357.62,0,0
p(observer1 P start P cloudCover)psi(disturb100 P ele P height100),5.89,0.0033,9,362.01,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P ele P height100),5.9,0.0033,9,362.01,0,0
p(observer1 P start P cloudCover)psi(disturb100 P ndvi500 P ele),5.92,0.0033,9,362.03,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P und P ele),5.95,0.0032,9,362.06,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P water P ele P height100 P distRoad),5.97,0.0032,13,353.23,0,0
p(observer1 P start P cloudCover)psi(water P ele P height100 P distRoad),5.98,0.0032,10,359.91,0,0
p(observer1 P start P cloudCover)psi(disturb100 P und P ele),6.01,0.0031,9,362.12,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100 P distRoad),6.01,0.0031,13,353.28,5.19,0
p(observer1 P start P cloudCover)psi(ndvi500 P ele P height100 P distRoad),6.02,0.0031,10,359.95,5.61,0
p(observer1 P start P cloudCover)psi(disturb100 P water P ele P distRoad),6.1,0.003,10,360.03,0,0
p(observer1 P start P cloudCover)psi(forest1000 P ndvi500 P und P water P ele P height100),6.14,0.0029,12,355.65,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),6.22,0.0028,12,355.73,0,0
p(observer1 P start P cloudCover)psi(und P water P ele P distRoad),6.23,0.0028,10,360.16,0,0
p(observer1 P start P cloudCover)psi(disturb100 P und P ele P distRoad),6.24,0.0028,10,360.17,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P und P ele P distRoad),6.38,0.0026,10,360.31,0,0
p(observer1 P start P cloudCover)psi(disturb100 P ndvi500 P ele P distRoad),6.38,0.0026,10,360.31,0,0
p(observer1 P start P cloudCover)psi(ndvi500 P water P ele P distRoad),6.39,0.0026,10,360.32,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P water P ele P height100),6.87,0.002,12,356.38,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P und P water P ele P height100),6.89,0.002,12,356.4,0,0
p(observer1 P start P cloudCover)psi(und P water P ele P height100),6.91,0.002,10,360.84,0,0
p(observer1 P start P cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P ele P height100),7,0.0019,12,356.5,0,0
p(observer1 P start P cloudCover)psi(disturb100 P ndvi500 P water P ele),7.18,0.0017,10,361.11,0,0
