Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
18,TUB1-6,18,115,102809.184369917071308,0,40,40,35.513043478260869,10.382564998815624,4084.000000000000000,3,38,0,38
19,TUB1-7,19,107,95657.241109401104040,0,40,40,33.233644859813083,13.965631672910760,3556.000000000000000,3,40,0,38
20,TUB1-8,20,111,99233.212739659080398,0,40,40,38.306306306306304,3.769944661798545,4252.000000000000000,3,38,0,38
21,TUB1-9,21,111,99233.212739659080398,0,40,40,37.117117117117118,8.922831064830762,4120.000000000000000,3,40,0,40
22,TUB1-10,22,110,98339.219832094589947,38,40,2,38.763636363636365,0.971664670246254,4264.000000000000000,2,38,40,38
23,TUB1-11,23,106,94763.248201836599037,38,40,2,38.886792452830186,0.993571361938295,4122.000000000000000,2,38,40,38
24,TUB1-12,24,116,103703.177277481561759,38,40,2,39.086206896551722,0.996277256082365,4534.000000000000000,2,40,38,40
25,TUB1-13,25,114,101915.191462352566305,38,40,2,38.929824561403507,0.997534664970527,4438.000000000000000,2,38,40,38
26,TUA2-1,26,101,90293.283664014117676,38,40,2,39.277227722772274,0.772277227722909,3967.000000000000000,3,40,38,39
27,TUA2-2,27,26,23243.815596676900896,38,38,0,38.000000000000000,0.000000000000000,988.000000000000000,1,38,38,38
28,TUA2-3,28,31,27713.780134499382257,38,38,0,38.000000000000000,0.000000000000000,1178.000000000000000,1,38,38,38
29,TUA2-4,29,65,58109.538991692257696,38,39,1,38.015384615384619,0.123076923076028,2471.000000000000000,2,38,39,38
30,TUA2-5,30,76,67943.460974901710870,38,38,0,38.000000000000000,0.000000000000000,2888.000000000000000,1,38,38,38
31,TUA2-6,31,93,83141.340403498150408,38,38,0,38.000000000000000,0.000000000000000,3534.000000000000000,1,38,38,38
32,TUA2-7,32,94,84035.333311062640860,38,38,0,38.000000000000000,0.000000000000000,3572.000000000000000,1,38,38,38
33,TUA2-8,33,109,97445.226924530084943,38,40,2,38.357798165137616,0.516213023729597,4181.000000000000000,3,38,40,38
34,TUA2-9,34,104,92975.262386707603582,38,40,2,38.701923076923080,0.569747037193120,4025.000000000000000,3,39,40,39
35,TUA2-10,35,97,86717.312033756141318,38,39,1,38.103092783505154,0.304080024819474,3696.000000000000000,2,38,39,38
36,TUA2-11,36,65,58109.538991692257696,38,38,0,38.000000000000000,0.000000000000000,2470.000000000000000,1,38,38,38
37,TUA2-12,37,91,81353.354588369154953,38,38,0,38.000000000000000,0.000000000000000,3458.000000000000000,1,38,38,38
38,TUB2-1,38,20,17879.858151289925445,38,39,1,38.399999999999999,0.489897948556784,768.000000000000000,2,38,39,38
39,TUB2-2,39,59,52745.581546305278607,0,39,39,32.932203389830505,13.046025963877202,1943.000000000000000,3,38,39,38
40,TUB2-3,40,86,76883.390050546673592,0,39,39,32.825581395348834,13.222770934021639,2823.000000000000000,3,38,39,38
41,TUB2-4,41,101,90293.283664014117676,0,39,39,32.673267326732670,13.652772475042175,3300.000000000000000,3,38,0,38
42,TUB2-5,42,107,95657.241109401104040,0,39,39,33.457943925233643,12.989773385051279,3580.000000000000000,3,38,0,38
43,TUB2-6,43,60,53639.574453869776335,38,38,0,38.000000000000000,0.000000000000000,2280.000000000000000,1,38,38,38
44,TUB2-7,44,33,29501.765949628377712,38,38,0,38.000000000000000,0.000000000000000,1254.000000000000000,1,38,38,38
45,TUB2-8,45,32,28607.773042063879984,38,38,0,38.000000000000000,0.000000000000000,1216.000000000000000,1,38,38,38
46,TUA3-1,46,98,87611.304941320631769,38,38,0,38.000000000000000,0.000000000000000,3724.000000000000000,1,38,38,38
47,TUA3-2,47,123,109961.127630433038576,38,39,1,38.024390243902438,0.154257446837220,4677.000000000000000,2,38,39,38
48,TUA3-3,48,117,104597.170185046066763,38,39,1,38.196581196581199,0.397412920942239,4469.000000000000000,2,38,39,38
49,TUA3-4,49,110,98339.219832094589947,38,39,1,38.309090909090912,0.462118728259563,4214.000000000000000,2,38,39,38
50,TUA3-5,50,115,102809.184369917071308,38,39,1,38.469565217391306,0.499072864427198,4424.000000000000000,2,38,39,38
51,TUA3-6,51,128,114431.092168255519937,38,39,1,38.578125000000000,0.493858769664972,4938.000000000000000,2,39,38,39
52,TUA3-7,52,117,104597.170185046066763,38,39,1,38.598290598290596,0.490243774348702,4516.000000000000000,2,39,38,39
53,TUA3-8,53,111,99233.212739659080398,38,39,1,38.666666666666664,0.471404520791217,4292.000000000000000,2,39,38,39
54,TUA3-9,54,116,103703.177277481561759,38,39,1,38.879310344827587,0.325766269443058,4510.000000000000000,2,39,38,39
55,TUA3-10,55,115,102809.184369917071308,38,39,1,38.834782608695654,0.371376634852976,4466.000000000000000,2,39,38,39
56,TUA3-11,56,119,106385.156000175047666,38,39,1,38.638655462184872,0.480390115225540,4598.000000000000000,2,39,38,39
57,TUB3-1,57,35,31289.751764757369529,38,38,0,38.000000000000000,0.000000000000000,1330.000000000000000,1,38,38,38
58,TUB3-2,58,49,43805.652470660315885,38,38,0,38.000000000000000,0.000000000000000,1862.000000000000000,1,38,38,38
59,TUB3-3,59,65,58109.538991692257696,38,38,0,38.000000000000000,0.000000000000000,2470.000000000000000,1,38,38,38
60,TUB3-4,60,70,62579.503529514739057,38,38,0,38.000000000000000,0.000000000000000,2660.000000000000000,1,38,38,38
61,TUB3-5,61,77,68837.453882466215873,38,38,0,38.000000000000000,0.000000000000000,2926.000000000000000,1,38,38,38
62,TUB3-6,62,71,63473.496437079236784,38,38,0,38.000000000000000,0.000000000000000,2698.000000000000000,1,38,38,38
63,TUB3-7,63,48,42911.659563095818157,38,38,0,38.000000000000000,0.000000000000000,1824.000000000000000,1,38,38,38
64,TUB3-8,64,90,80459.361680804664502,38,38,0,38.000000000000000,0.000000000000000,3420.000000000000000,1,38,38,38
65,TUB3-9,65,69,61685.510621950241330,38,38,0,38.000000000000000,0.000000000000000,2622.000000000000000,1,38,38,38
66,TUB3-10,66,88,78671.375865675669047,38,38,0,38.000000000000000,0.000000000000000,3344.000000000000000,1,38,38,38
67,TUB3-11,67,75,67049.468067337220418,38,38,0,38.000000000000000,0.000000000000000,2850.000000000000000,1,38,38,38
68,TUB3-12,68,75,67049.468067337220418,38,38,0,38.000000000000000,0.000000000000000,2850.000000000000000,1,38,38,38
69,TDA1-1,69,878,784925.772841627709568,0,39,39,38.022779043280181,6.095626014924195,33384.000000000000000,2,39,0,39
70,TDA1-2,70,114,101915.191462352566305,0,39,39,37.973684210526315,6.242835228463957,4329.000000000000000,2,39,0,39
71,TDA1-3,71,111,99233.212739659080398,0,39,39,38.648648648648646,3.685004061138383,4290.000000000000000,2,39,0,39
72,TDA1-4,72,104,92975.262386707603582,39,39,0,39.000000000000000,0.000000000000000,4056.000000000000000,1,39,39,39
73,TDA1-5,73,136,121583.035428771487204,39,39,0,39.000000000000000,0.000000000000000,5304.000000000000000,1,39,39,39
74,TDA1-6,74,113,101021.198554788075853,37,39,2,38.805309734513273,0.592854308829938,4385.000000000000000,2,39,37,39
75,TDA1-7,75,120,107279.148907739552669,37,39,2,37.916666666666664,0.996521728591864,4550.000000000000000,2,37,39,37
76,TDA1-8,76,109,97445.226924530084943,37,39,2,37.403669724770644,0.802739187311076,4077.000000000000000,2,37,39,37
77,TDA1-9,77,105,93869.255294272108586,37,39,2,37.552380952380950,0.850556707114902,3943.000000000000000,3,37,38,37
78,TDA1-10,78,106,94763.248201836599037,37,39,2,37.669811320754718,0.797658106563323,3993.000000000000000,3,37,39,37
79,TDA1-11,79,117,104597.170185046066763,37,39,2,37.290598290598290,0.507378532637792,4363.000000000000000,3,37,39,37
80,TDB1-1,80,418,373689.035361959424336,0,39,39,32.468899521531100,14.562199188324216,13572.000000000000000,2,39,0,39
81,TDB1-2,81,115,102809.184369917071308,0,43,43,25.817391304347826,18.888958177220733,2969.000000000000000,3,39,43,39
82,TDB1-3,82,119,106385.156000175047666,0,43,43,23.546218487394960,21.124977410026073,2802.000000000000000,3,43,39,39
83,TDB1-4,83,115,102809.184369917071308,0,43,43,17.573913043478260,21.138491933196889,2021.000000000000000,2,0,43,0
84,TDB1-5,84,88,78671.375865675669047,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0
85,TDB1-6,85,87,77777.382958111178596,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0
86,TDB1-7,86,90,80459.361680804664502,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0
87,TDB1-8,87,40,35759.716302579850890,0,39,39,14.625000000000000,18.880793812761159,585.000000000000000,2,0,39,0
88,TDB1-9,88,61,54533.567361434274062,0,39,39,21.098360655737704,19.434383016041178,1287.000000000000000,2,39,0,39
89,TDB1-10,89,94,84035.333311062640860,0,39,39,21.989361702127660,19.340451864317444,2067.000000000000000,2,39,0,39
90,TDA2-1,90,115,102809.184369917071308,37,38,1,37.165217391304346,0.371376634853316,4274.000000000000000,2,37,38,37
91,TDA2-2,91,109,97445.226924530084943,37,38,1,37.477064220183486,0.499473672984189,4085.000000000000000,2,37,38,37
92,TDA2-3,92,105,93869.255294272108586,37,38,1,37.342857142857142,0.474664220738226,3921.000000000000000,2,37,38,37
93,TDA2-4,93,100,89399.290756449627224,37,38,1,37.030000000000001,0.170587221092422,3703.000000000000000,2,37,38,37
94,TDA2-5,94,119,106385.156000175047666,36,38,2,37.361344537815128,0.631539301783285,4446.000000000000000,3,37,36,37
95,TDA2-6,95,120,107279.148907739552669,36,38,2,37.158333333333331,0.921916783422220,4459.000000000000000,3,38,37,38
96,TDA2-7,96,122,109067.134722868548124,36,38,2,37.393442622950822,0.763484001455360,4562.000000000000000,3,38,36,38
97,TDA2-8,97,113,101021.198554788075853,36,38,2,37.380530973451329,0.682506884412597,4224.000000000000000,3,38,36,37
98,TDA2-9,98,53,47381.624100918299519,36,37,1,36.188679245283019,0.391253610440119,1918.000000000000000,2,36,37,36
99,TDA2-10,99,86,76883.390050546673592,36,37,1,36.197674418604649,0.398245204408052,3113.000000000000000,2,36,37,36
100,TDB2-1,100,232,207406.354554963123519,39,39,0,39.000000000000000,0.000000000000000,9048.000000000000000,1,39,39,39
101,TDB2-2,101,103,92081.269479143113131,39,39,0,39.000000000000000,0.000000000000000,4017.000000000000000,1,39,39,39
102,TDB2-3,102,91,81353.354588369154953,39,39,0,39.000000000000000,0.000000000000000,3549.000000000000000,1,39,39,39
103,TDB2-4,103,99,88505.297848885122221,39,39,0,39.000000000000000,0.000000000000000,3861.000000000000000,1,39,39,39
104,TDB2-5,104,110,98339.219832094589947,39,39,0,39.000000000000000,0.000000000000000,4290.000000000000000,1,39,39,39
105,TDB2-6,105,121,108173.141815304043121,39,39,0,39.000000000000000,0.000000000000000,4719.000000000000000,1,39,39,39
106,TDB2-7,106,121,108173.141815304043121,39,39,0,39.000000000000000,0.000000000000000,4719.000000000000000,1,39,39,39
107,TDB2-8,107,110,98339.219832094589947,39,39,0,39.000000000000000,0.000000000000000,4290.000000000000000,1,39,39,39
108,TDB2-9,108,119,106385.156000175047666,36,39,3,38.201680672268907,1.274044917831256,4546.000000000000000,3,39,38,39
109,TDB2-10,109,118,105491.163092610557214,36,39,3,37.500000000000000,1.394602184939235,4425.000000000000000,3,36,38,38
110,TDA3-1,110,71,63473.496437079236784,39,43,4,41.816901408450704,1.825560760114877,2969.000000000000000,2,43,39,43
111,TDA3-2,111,88,78671.375865675669047,0,43,43,41.829545454545453,4.729553099465223,3681.000000000000000,3,43,0,43
112,TDA3-3,112,101,90293.283664014117676,0,43,43,31.930693069306930,18.800283032282049,3225.000000000000000,2,43,0,43
113,TDA3-4,113,95,84929.326218627145863,0,43,43,21.726315789473684,21.498808831268651,2064.000000000000000,2,43,0,43
114,TDA3-5,114,105,93869.255294272108586,0,43,43,14.742857142857142,20.410561491741557,1548.000000000000000,2,0,43,0
115,TDA3-6,115,109,97445.226924530084943,0,43,43,15.385321100917432,20.612149377517969,1677.000000000000000,2,0,43,0
116,TDA3-7,116,117,104597.170185046066763,0,43,43,16.538461538461540,20.919682982652358,1935.000000000000000,2,0,43,0
117,TDA3-8,117,108,96551.234016965594492,0,43,43,12.342592592592593,19.452297796783803,1333.000000000000000,2,0,43,0
118,TDA3-9,118,99,88505.297848885122221,0,43,43,1.303030303030303,7.371052506914314,129.000000000000000,2,0,43,0
119,TSA1-1,119,883,789395.737379450234585,0,39,39,21.553793884484712,19.391542761731291,19032.000000000000000,2,39,0,39
120,TSA1-2,120,111,99233.212739659080398,0,39,39,38.297297297297298,5.187640534676585,4251.000000000000000,2,39,0,39
121,TSA1-3,121,115,102809.184369917071308,39,39,0,39.000000000000000,0.000000000000000,4485.000000000000000,1,39,39,39
122,TSA1-4,122,117,104597.170185046066763,39,39,0,39.000000000000000,0.000000000000000,4563.000000000000000,1,39,39,39
123,TSA1-5,123,113,101021.198554788075853,39,39,0,39.000000000000000,0.000000000000000,4407.000000000000000,1,39,39,39
124,TSA1-6,124,106,94763.248201836599037,39,39,0,39.000000000000000,0.000000000000000,4134.000000000000000,1,39,39,39
125,TSA1-7,125,119,106385.156000175047666,39,39,0,39.000000000000000,0.000000000000000,4641.000000000000000,1,39,39,39
126,TSA1-8,126,127,113537.099260691029485,39,39,0,39.000000000000000,0.000000000000000,4953.000000000000000,1,39,39,39
127,TSA1-9,127,119,106385.156000175047666,39,39,0,39.000000000000000,0.000000000000000,4641.000000000000000,1,39,39,39
128,TSA1-10,128,109,97445.226924530084943,39,39,0,39.000000000000000,0.000000000000000,4251.000000000000000,1,39,39,39
129,TSA1-11,129,97,86717.312033756141318,39,39,0,39.000000000000000,0.000000000000000,3783.000000000000000,1,39,39,39
130,TSA1-12,130,118,105491.163092610557214,39,39,0,39.000000000000000,0.000000000000000,4602.000000000000000,1,39,39,39
131,TSB1-1,131,485,433586.560168780677486,0,40,40,15.232989690721649,19.315645715643701,7388.000000000000000,3,0,39,0
132,TSB1-2,132,113,101021.198554788075853,0,40,40,39.159292035398231,5.267308378278556,4425.000000000000000,3,40,0,40
133,TSB1-3,133,117,104597.170185046066763,0,40,40,38.606837606837608,7.265369520731466,4517.000000000000000,3,40,39,40
134,TSB1-4,134,112,100127.205647223585402,39,40,1,39.991071428571431,0.094068337078056,4479.000000000000000,2,40,39,40
135,TSB1-5,135,109,97445.226924530084943,40,40,0,40.000000000000000,0.000000000000000,4360.000000000000000,1,40,40,40
136,TSB1-6,136,120,107279.148907739552669,40,40,0,40.000000000000000,0.000000000000000,4800.000000000000000,1,40,40,40
137,TSB1-7,137,113,101021.198554788075853,40,40,0,40.000000000000000,0.000000000000000,4520.000000000000000,1,40,40,40
138,TSB1-8,138,115,102809.184369917071308,40,40,0,40.000000000000000,0.000000000000000,4600.000000000000000,1,40,40,40
139,TSB1-9,139,114,101915.191462352566305,39,40,1,39.921052631578945,0.269656599104250,4551.000000000000000,2,40,39,40
140,TSB1-10,140,112,100127.205647223585402,39,40,1,39.419642857142854,0.493500485908448,4415.000000000000000,2,39,40,39
141,TSB1-11,141,114,101915.191462352566305,0,40,40,37.149122807017541,8.765194782856208,4235.000000000000000,3,39,0,39
142,TSB1-12,142,111,99233.212739659080398,0,40,40,29.189189189189189,16.954370938999194,3240.000000000000000,3,39,40,39
143,TSB1-13,143,114,101915.191462352566305,0,39,39,28.736842105263158,17.173547913067868,3276.000000000000000,2,39,0,39
144,TSB1-14,144,107,95657.241109401104040,0,39,39,21.140186915887849,19.430897737391096,2262.000000000000000,2,39,0,39
145,TSB1-15,145,117,104597.170185046066763,0,39,39,17.666666666666668,19.413626371414715,2067.000000000000000,2,0,39,0
146,TSA2-1,146,139,124265.014151464973111,39,43,4,39.258992805755398,0.984324107999169,5457.000000000000000,2,39,43,39
147,TSA2-2,147,115,102809.184369917071308,39,43,4,40.182608695652171,1.825341462734246,4621.000000000000000,2,39,43,39
148,TSA2-3,148,115,102809.184369917071308,39,43,4,40.843478260869567,1.993865829282277,4697.000000000000000,2,39,43,39
149,TSA2-4,149,122,109067.134722868548124,39,43,4,40.442622950819676,1.920763084049365,4934.000000000000000,2,39,43,39
150,TSA2-5,150,110,98339.219832094589947,39,43,4,40.236363636363635,1.848474913038394,4426.000000000000000,2,39,43,39
151,TSA2-6,151,117,104597.170185046066763,39,43,4,41.051282051282051,1.999342429704412,4803.000000000000000,2,43,39,43
152,TSA2-7,152,114,101915.191462352566305,39,43,4,41.070175438596493,1.998768472789584,4682.000000000000000,2,43,39,43
153,TSA2-8,153,121,108173.141815304043121,38,43,5,40.603305785123965,2.141596449562002,4913.000000000000000,3,43,38,39
154,TSA2-9,154,110,98339.219832094589947,38,43,5,39.027272727272724,1.115666053889629,4293.000000000000000,3,39,43,39
155,TSA2-10,155,114,101915.191462352566305,38,43,5,39.771929824561404,2.184615618039973,4534.000000000000000,3,38,39,39
156,TSB2-1,156,350,312897.517647573666181,0,40,40,13.142857142857142,18.787751111741255,4600.000000000000000,2,0,40,0
157,TSB2-2,157,110,98339.219832094589947,0,40,40,31.563636363636363,16.231018157011075,3472.000000000000000,3,40,39,40
158,TSB2-3,158,118,105491.163092610557214,0,40,40,39.500000000000000,3.677116593293985,4661.000000000000000,4,40,0,40
159,TSB2-4,159,92,82247.347495933659957,38,40,2,39.869565217391305,0.493818117026194,3668.000000000000000,2,40,38,40
160,TSB2-5,160,115,102809.184369917071308,38,40,2,39.773913043478260,0.633291876731610,4574.000000000000000,2,40,38,40
161,TSB2-6,161,114,101915.191462352566305,0,40,40,37.877192982456137,8.929686691108175,4318.000000000000000,3,40,38,40
162,TSB2-7,162,113,101021.198554788075853,38,40,2,39.769911504424776,0.638150668223863,4494.000000000000000,2,40,38,40
163,TSB2-8,163,109,97445.226924530084943,38,40,2,39.724770642201833,0.688990214881441,4330.000000000000000,2,40,38,40
164,TSB2-9,164,114,101915.191462352566305,38,40,2,39.333333333333336,0.942809041581973,4484.000000000000000,2,40,38,40
165,TSA3-1,165,150,134098.936134674440837,39,39,0,39.000000000000000,0.000000000000000,5850.000000000000000,1,39,39,39
166,TSA3-2,166,82,73307.418420288697234,39,39,0,39.000000000000000,0.000000000000000,3198.000000000000000,1,39,39,39
167,TSA3-3,167,57,50957.595731176283152,39,39,0,39.000000000000000,0.000000000000000,2223.000000000000000,1,39,39,39
168,TSA3-4,168,77,68837.453882466215873,39,39,0,39.000000000000000,0.000000000000000,3003.000000000000000,1,39,39,39
169,TSA3-5,169,104,92975.262386707603582,39,39,0,39.000000000000000,0.000000000000000,4056.000000000000000,1,39,39,39
170,TSA3-6,170,111,99233.212739659080398,38,39,1,38.900900900900901,0.298795026158164,4318.000000000000000,2,39,38,39
171,TSA3-7,171,105,93869.255294272108586,38,39,1,38.857142857142854,0.349927106112109,4080.000000000000000,2,39,38,39
172,TSB3-1,172,39,34865.723395015353162,39,39,0,39.000000000000000,0.000000000000000,1521.000000000000000,1,39,39,39
173,TSB3-2,173,52,46487.631193353801791,39,39,0,39.000000000000000,0.000000000000000,2028.000000000000000,1,39,39,39
174,TSB3-3,174,48,42911.659563095818157,39,39,0,39.000000000000000,0.000000000000000,1872.000000000000000,1,39,39,39
175,TSB3-4,175,24,21455.829781547909079,39,39,0,39.000000000000000,0.000000000000000,936.000000000000000,1,39,39,39
176,TSB3-5,176,37,33077.737579886357707,39,39,0,39.000000000000000,0.000000000000000,1443.000000000000000,1,39,39,39
177,TSB3-6,177,91,81353.354588369154953,39,39,0,39.000000000000000,0.000000000000000,3549.000000000000000,1,39,39,39
178,TSB3-7,178,93,83141.340403498150408,38,39,1,38.956989247311824,0.202881314668274,3623.000000000000000,2,39,38,39
179,TSB3-8,179,86,76883.390050546673592,38,39,1,38.476744186046510,0.499458874300492,3309.000000000000000,2,38,39,38
180,TSB3-9,180,78,69731.446790030706325,38,39,1,38.551282051282051,0.497363198494162,3007.000000000000000,2,39,38,39
181,TSB3-10,181,99,88505.297848885122221,38,39,1,38.555555555555557,0.496903994999888,3817.000000000000000,2,39,38,39
182,TDB4-7,182,730,652614.822522082249634,38,38,0,38.000000000000000,0.000000000000000,27740.000000000000000,1,38,38,38
183,TDB4-6,183,16,14303.886521031939992,38,38,0,38.000000000000000,0.000000000000000,608.000000000000000,1,38,38,38
184,TDB4-5,184,11,9833.921983209458631,38,38,0,38.000000000000000,0.000000000000000,418.000000000000000,1,38,38,38
185,TDB4-4,185,8,7151.943260515969996,38,38,0,38.000000000000000,0.000000000000000,304.000000000000000,1,38,38,38
186,TDB4-3,186,6,5363.957445386977270,38,38,0,38.000000000000000,0.000000000000000,228.000000000000000,1,38,38,38
187,TDB4-2,187,4,3575.971630257984998,38,38,0,38.000000000000000,0.000000000000000,152.000000000000000,1,38,38,38
188,TDA4-11,188,865,773303.865043289260939,38,38,0,38.000000000000000,0.000000000000000,32870.000000000000000,1,38,38,38
189,TDA4-12,189,108,96551.234016965594492,38,38,0,38.000000000000000,0.000000000000000,4104.000000000000000,1,38,38,38
190,TDA4-13,190,106,94763.248201836599037,36,38,2,37.962264150943398,0.272117077393366,4024.000000000000000,2,38,36,38
191,TDA4-14,191,104,92975.262386707603582,36,38,2,37.634615384615387,0.772828126823410,3914.000000000000000,2,38,36,38
192,TDA4-15,192,112,100127.205647223585402,36,38,2,37.464285714285715,0.885685483402597,4196.000000000000000,2,38,36,38
193,TD5-1,193,876,783137.787026498699561,35,37,2,36.413242009132418,0.910621239532868,31898.000000000000000,2,37,35,37
194,TD5-2,194,165,147508.829748141870368,35,37,2,36.939393939393938,0.342839651484488,6095.000000000000000,2,37,35,37
195,TD5-3,195,125,111749.113445562034030,35,37,2,36.936000000000000,0.352000000000138,4617.000000000000000,2,37,35,37
196,TD5-4,196,110,98339.219832094589947,35,38,3,37.163636363636364,0.948944607323580,4088.000000000000000,3,37,35,37
197,TD5-5,197,111,99233.212739659080398,35,38,3,37.558558558558559,0.639322342313945,4169.000000000000000,3,38,35,38
198,TD5-6,198,116,103703.177277481561759,37,38,1,37.637931034482762,0.480598616026291,4366.000000000000000,2,38,37,38
199,TD5-7,199,119,106385.156000175047666,35,38,3,37.050420168067227,1.295426599834791,4409.000000000000000,4,38,36,38
200,TD5-8,200,105,93869.255294272108586,35,38,3,37.238095238095241,1.159012794405750,3910.000000000000000,3,38,35,38
201,TD5-9,201,99,88505.297848885122221,35,38,3,37.090909090909093,1.164204406805869,3672.000000000000000,3,38,35,38
202,TD5-10,202,113,101021.198554788075853,35,38,3,36.575221238938056,1.127337765613729,4133.000000000000000,3,36,35,36
203,TD5-11,203,116,103703.177277481561759,36,38,2,37.241379310344826,0.970430846860033,4320.000000000000000,2,38,36,38
204,TD5-12,204,119,106385.156000175047666,35,38,3,36.714285714285715,0.971379138633497,4369.000000000000000,3,36,35,36
205,TD5-13,205,106,94763.248201836599037,36,38,2,36.660377358490564,0.940561779669031,3886.000000000000000,2,36,38,36
206,TDA4-1,206,50,44699.645378224813612,38,38,0,38.000000000000000,0.000000000000000,1900.000000000000000,1,38,38,38
207,TDA4-2,207,56,50063.602823611792701,38,38,0,38.000000000000000,0.000000000000000,2128.000000000000000,1,38,38,38
208,TDA4-3,208,48,42911.659563095818157,38,38,0,38.000000000000000,0.000000000000000,1824.000000000000000,1,38,38,38
209,TDA4-4,209,30,26819.787226934888167,38,38,0,38.000000000000000,0.000000000000000,1140.000000000000000,1,38,38,38
210,TDA4-5,210,48,42911.659563095818157,38,38,0,38.000000000000000,0.000000000000000,1824.000000000000000,1,38,38,38
211,TDA4-6,211,65,58109.538991692257696,38,38,0,38.000000000000000,0.000000000000000,2470.000000000000000,1,38,38,38
212,TDA4-7,212,6,5363.957445386977270,38,38,0,38.000000000000000,0.000000000000000,228.000000000000000,1,38,38,38
213,TDA4-8,213,11,9833.921983209458631,38,38,0,38.000000000000000,0.000000000000000,418.000000000000000,1,38,38,38
214,TDA4-9,214,9,8045.936168080465904,38,38,0,38.000000000000000,0.000000000000000,342.000000000000000,1,38,38,38
215,TDA4-10,215,4,3575.971630257984998,38,38,0,38.000000000000000,0.000000000000000,152.000000000000000,1,38,38,38
216,TD6-1,216,133,118901.056706078001298,35,37,2,36.233082706766915,0.972456915141351,4819.000000000000000,2,37,35,37
217,TD6-2,217,114,101915.191462352566305,35,37,2,36.719298245614034,0.694701399060558,4186.000000000000000,2,37,35,37
218,TD6-3,218,114,101915.191462352566305,35,37,2,36.859649122807021,0.510884904510694,4202.000000000000000,2,37,35,37
219,TD6-4,219,106,94763.248201836599037,35,37,2,36.490566037735846,0.871404018019309,3868.000000000000000,2,37,35,37
220,TD6-5,220,114,101915.191462352566305,35,37,2,36.824561403508774,0.565772473564755,4198.000000000000000,2,37,35,37
221,TD6-6,221,112,100127.205647223585402,35,37,2,36.875000000000000,0.484122918275927,4130.000000000000000,2,37,35,37
222,TD6-7,222,101,90293.283664014117676,37,37,0,37.000000000000000,0.000000000000000,3737.000000000000000,1,37,37,37
223,TD6-8,223,81,72413.425512724192231,37,37,0,37.000000000000000,0.000000000000000,2997.000000000000000,1,37,37,37
224,TD6-9,224,92,82247.347495933659957,37,37,0,37.000000000000000,0.000000000000000,3404.000000000000000,1,37,37,37
225,TD6-10,225,116,103703.177277481561759,37,38,1,37.439655172413794,0.496345143809838,4343.000000000000000,2,37,38,37
226,TTB1-1,226,878,784925.772841627709568,38,39,1,38.529612756264235,0.499122314334356,33829.000000000000000,2,39,38,39
227,TTB1-2,227,367,328095.397076170134824,38,39,1,38.051771117166211,0.221564592373391,13965.000000000000000,2,38,39,38
