Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
109,TDB2-10,109,23,20561.83687,39,39,0,39,0,897,1,39,39,39
110,TDA3-1,110,19,16985.86524,39,39,0,39,0,741,1,39,39,39
111,TDA3-2,111,16,14303.88652,39,39,0,39,0,624,1,39,39,39
112,TDA3-3,112,26,23243.8156,39,43,4,40.23076923,1.846153846,1046,2,39,43,39
113,TDA3-4,113,20,17879.85815,39,43,4,42.6,1.2,852,2,43,39,43
114,TDA3-5,114,23,20561.83687,43,43,0,43,0,989,1,43,43,43
115,TDA3-6,115,22,19667.84397,43,43,0,43,0,946,1,43,43,43
116,TDA3-7,116,21,18773.85106,0,43,43,34.80952381,16.88509923,731,2,43,0,43
117,TDA3-8,117,21,18773.85106,0,43,43,18.42857143,21.27948135,387,2,0,43,0
118,TDA3-9,118,19,16985.86524,0,0,0,0,0,0,1,0,0,0
119,TSA1-1,119,35,31289.75176,0,39,39,7.8,15.6,273,2,0,39,0
120,TSA1-2,120,22,19667.84397,0,39,39,15.95454545,19.17497724,351,2,0,39,0
121,TSA1-3,121,22,19667.84397,0,39,39,33.68181818,13.38379741,741,2,39,0,39
122,TSA1-4,122,24,21455.82978,39,39,0,39,0,936,1,39,39,39
123,TSA1-5,123,21,18773.85106,39,39,0,39,0,819,1,39,39,39
124,TSA1-6,124,21,18773.85106,39,39,0,39,0,819,1,39,39,39
125,TSA1-7,125,23,20561.83687,39,39,0,39,0,897,1,39,39,39
126,TSA1-8,126,25,22349.82269,39,39,0,39,0,975,1,39,39,39
127,TSA1-9,127,23,20561.83687,39,39,0,39,0,897,1,39,39,39
128,TSA1-10,128,21,18773.85106,39,39,0,39,0,819,1,39,39,39
129,TSA1-11,129,19,16985.86524,39,39,0,39,0,741,1,39,39,39
130,TSA1-12,130,20,17879.85815,39,39,0,39,0,780,1,39,39,39
131,TSB1-1,131,36,32183.74467,0,0,0,0,0,0,1,0,0,0
132,TSB1-2,132,23,20561.83687,0,0,0,0,0,0,1,0,0,0
133,TSB1-3,133,22,19667.84397,0,40,40,5.454545455,13.7269717,120,2,0,40,0
134,TSB1-4,134,20,17879.85815,0,40,40,38,8.717797887,760,2,40,0,40
135,TSB1-5,135,21,18773.85106,40,40,0,40,0,840,1,40,40,40
136,TSB1-6,136,24,21455.82978,40,40,0,40,0,960,1,40,40,40
137,TSB1-7,137,23,20561.83687,40,40,0,40,0,920,1,40,40,40
138,TSB1-8,138,21,18773.85106,40,40,0,40,0,840,1,40,40,40
139,TSB1-9,139,20,17879.85815,40,40,0,40,0,800,1,40,40,40
140,TSB1-10,140,24,21455.82978,40,40,0,40,0,960,1,40,40,40
141,TSB1-11,141,22,19667.84397,40,40,0,40,0,880,1,40,40,40
142,TSB1-12,142,22,19667.84397,40,40,0,40,0,880,1,40,40,40
143,TSB1-13,143,20,17879.85815,39,40,1,39.9,0.3,798,2,40,39,40
144,TSB1-14,144,20,17879.85815,39,40,1,39.25,0.433012702,785,2,39,40,39
145,TSB1-15,145,23,20561.83687,39,39,0,39,0,897,1,39,39,39
146,TSA2-1,146,27,24137.8085,39,39,0,39,0,1053,1,39,39,39
147,TSA2-2,147,24,21455.82978,39,39,0,39,0,936,1,39,39,39
148,TSA2-3,148,23,20561.83687,39,39,0,39,0,897,1,39,39,39
149,TSA2-4,149,24,21455.82978,39,39,0,39,0,936,1,39,39,39
150,TSA2-5,150,21,18773.85106,39,39,0,39,0,819,1,39,39,39
151,TSA2-6,151,23,20561.83687,39,39,0,39,0,897,1,39,39,39
152,TSA2-7,152,22,19667.84397,39,39,0,39,0,858,1,39,39,39
153,TSA2-8,153,21,18773.85106,39,39,0,39,0,819,1,39,39,39
154,TSA2-9,154,23,20561.83687,39,39,0,39,0,897,1,39,39,39
155,TSA2-10,155,22,19667.84397,39,43,4,40.81818182,1.991718391,898,2,39,43,39
156,TSB2-1,156,35,31289.75176,0,0,0,0,0,0,1,0,0,0
157,TSB2-2,157,22,19667.84397,0,0,0,0,0,0,1,0,0,0
158,TSB2-3,158,19,16985.86524,0,0,0,0,0,0,1,0,0,0
159,TSB2-4,159,18,16091.87234,0,40,40,8.888888889,16.62958839,160,2,0,40,0
160,TSB2-5,160,23,20561.83687,40,40,0,40,0,920,1,40,40,40
161,TSB2-6,161,23,20561.83687,40,40,0,40,0,920,1,40,40,40
162,TSB2-7,162,22,19667.84397,40,40,0,40,0,880,1,40,40,40
163,TSB2-8,163,19,16985.86524,40,40,0,40,0,760,1,40,40,40
164,TSB2-9,164,24,21455.82978,40,40,0,40,0,960,1,40,40,40
165,TSA3-1,165,36,32183.74467,0,39,39,14.08333333,18.7325845,507,2,0,39,0
166,TSA3-2,166,22,19667.84397,39,39,0,39,0,858,1,39,39,39
167,TSA3-3,167,19,16985.86524,39,39,0,39,0,741,1,39,39,39
168,TSA3-4,168,20,17879.85815,39,39,0,39,0,780,1,39,39,39
169,TSA3-5,169,24,21455.82978,39,39,0,39,0,936,1,39,39,39
170,TSA3-6,170,22,19667.84397,39,39,0,39,0,858,1,39,39,39
171,TSA3-7,171,21,18773.85106,39,39,0,39,0,819,1,39,39,39
172,TSB3-1,172,33,29501.76595,0,39,39,11.81818182,17.92316014,390,2,0,39,0
173,TSB3-2,173,21,18773.85106,39,39,0,39,0,819,1,39,39,39
174,TSB3-3,174,23,20561.83687,39,39,0,39,0,897,1,39,39,39
175,TSB3-4,175,23,20561.83687,39,39,0,39,0,897,1,39,39,39
176,TSB3-5,176,20,17879.85815,39,39,0,39,0,780,1,39,39,39
177,TSB3-6,177,24,21455.82978,39,39,0,39,0,936,1,39,39,39
178,TSB3-7,178,24,21455.82978,39,39,0,39,0,936,1,39,39,39
179,TSB3-8,179,21,18773.85106,39,39,0,39,0,819,1,39,39,39
180,TSB3-9,180,21,18773.85106,39,39,0,39,0,819,1,39,39,39
181,TSB3-10,181,22,19667.84397,39,39,0,39,0,858,1,39,39,39
182,TDB4-7,182,36,32183.74467,38,38,0,38,0,1368,1,38,38,38
183,TDB4-6,183,20,17879.85815,38,38,0,38,0,760,1,38,38,38
184,TDB4-5,184,23,20561.83687,38,38,0,38,0,874,1,38,38,38
185,TDB4-4,185,20,17879.85815,38,38,0,38,0,760,1,38,38,38
186,TDB4-3,186,21,18773.85106,38,38,0,38,0,798,1,38,38,38
187,TDB4-2,187,20,17879.85815,38,38,0,38,0,760,1,38,38,38
188,TDB4-1,188,18,16091.87234,38,38,0,38,0,684,1,38,38,38
189,TDA4-11,189,32,28607.77304,38,38,0,38,0,1216,1,38,38,38
190,TDA4-12,190,22,19667.84397,38,38,0,38,0,836,1,38,38,38
191,TDA4-13,191,19,16985.86524,38,38,0,38,0,722,1,38,38,38
192,TDA4-14,192,21,18773.85106,38,38,0,38,0,798,1,38,38,38
193,TDA4-15,193,21,18773.85106,38,38,0,38,0,798,1,38,38,38
194,TD5-1,194,32,28607.77304,37,37,0,37,0,1184,1,37,37,37
195,TD5-2,195,28,25031.80141,37,37,0,37,0,1036,1,37,37,37
196,TD5-3,196,25,22349.82269,37,37,0,37,0,925,1,37,37,37
197,TD5-4,197,22,19667.84397,37,37,0,37,0,814,1,37,37,37
198,TD5-5,198,21,18773.85106,37,37,0,37,0,777,1,37,37,37
199,TD5-6,199,23,20561.83687,37,37,0,37,0,851,1,37,37,37
200,TD5-7,200,21,18773.85106,37,37,0,37,0,777,1,37,37,37
201,TD5-8,201,20,17879.85815,37,37,0,37,0,740,1,37,37,37
202,TD5-9,202,21,18773.85106,37,38,1,37.71428571,0.451753951,792,2,38,37,38
203,TD5-10,203,21,18773.85106,37,38,1,37.85714286,0.349927106,795,2,38,37,38
204,TD5-11,204,20,17879.85815,38,38,0,38,0,760,1,38,38,38
205,TD5-12,205,25,22349.82269,38,38,0,38,0,950,1,38,38,38
206,TD5-13,206,20,17879.85815,38,38,0,38,0,760,1,38,38,38
207,TDA4-1,207,14,12515.90071,38,38,0,38,0,532,1,38,38,38
208,TDA4-2,208,23,20561.83687,38,38,0,38,0,874,1,38,38,38
209,TDA4-3,209,22,19667.84397,38,38,0,38,0,836,1,38,38,38
210,TDA4-4,210,19,16985.86524,38,38,0,38,0,722,1,38,38,38
211,TDA4-5,211,22,19667.84397,38,38,0,38,0,836,1,38,38,38
212,TDA4-6,212,22,19667.84397,38,38,0,38,0,836,1,38,38,38
213,TDA4-7,213,23,20561.83687,38,38,0,38,0,874,1,38,38,38
214,TDA4-8,214,20,17879.85815,38,38,0,38,0,760,1,38,38,38
215,TDA4-9,215,23,20561.83687,38,38,0,38,0,874,1,38,38,38
216,TDA4-10,216,9,8045.936168,38,38,0,38,0,342,1,38,38,38
217,TD6-1,217,26,23243.8156,35,37,2,36.15384615,0.988094814,940,2,37,35,37
218,TD6-2,218,23,20561.83687,35,37,2,35.7826087,0.976084536,823,2,35,37,35
219,TD6-3,219,20,17879.85815,35,37,2,36.7,0.714142843,734,2,37,35,37
220,TD6-4,220,20,17879.85815,35,37,2,36.8,0.6,736,2,37,35,37
221,TD6-5,221,24,21455.82978,37,37,0,37,0,888,1,37,37,37
222,TD6-6,222,21,18773.85106,37,37,0,37,0,777,1,37,37,37
223,TD6-7,223,20,17879.85815,37,37,0,37,0,740,1,37,37,37
224,TD6-8,224,22,19667.84397,37,37,0,37,0,814,1,37,37,37
225,TD6-9,225,22,19667.84397,37,37,0,37,0,814,1,37,37,37
226,TD6-10,226,23,20561.83687,37,37,0,37,0,851,1,37,37,37
227,TTB1-1,227,36,32183.74467,39,39,0,39,0,1404,1,39,39,39
228,TTB1-2,228,35,31289.75176,38,38,0,38,0,1330,1,38,38,38
229,TTB1-3,229,35,31289.75176,38,39,1,38.2,0.4,1337,2,38,39,38
230,TTB1-4,230,35,31289.75176,38,38,0,38,0,1330,1,38,38,38
231,TTB1-5,231,37,33077.73758,38,38,0,38,0,1406,1,38,38,38
232,TTB2-1,232,36,32183.74467,37,39,2,38.77777778,0.628539361,1396,2,39,37,39
233,TTB2-2,233,36,32183.74467,37,37,0,37,0,1332,1,37,37,37
234,TTB2-3,234,36,32183.74467,37,37,0,37,0,1332,1,37,37,37
235,TTB2-4,235,37,33077.73758,37,37,0,37,0,1369,1,37,37,37
236,TTB2-5,236,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
237,TTB2-6,237,35,31289.75176,35,35,0,35,0,1225,1,35,35,35
238,TTB2-7,238,36,32183.74467,35,36,1,35.33333333,0.471404521,1272,2,35,36,35
239,TTB2-8,239,33,29501.76595,36,36,0,36,0,1188,1,36,36,36
240,TTB3-1,240,37,33077.73758,37,39,2,37.16216216,0.545919186,1375,2,37,39,37
241,TTB3-2,241,37,33077.73758,37,37,0,37,0,1369,1,37,37,37
242,TTB3-3,242,37,33077.73758,37,37,0,37,0,1369,1,37,37,37
243,TTB3-4,243,35,31289.75176,37,38,1,37.62857143,0.483186701,1317,2,38,37,38
244,TTB3-5,244,32,28607.77304,38,38,0,38,0,1216,1,38,38,38
245,TTB3-6,245,36,32183.74467,38,38,0,38,0,1368,1,38,38,38
246,TTB3-7,246,36,32183.74467,38,38,0,38,0,1368,1,38,38,38
247,TTB3-8,247,35,31289.75176,36,36,0,36,0,1260,1,36,36,36
248,TTB4-1,248,35,31289.75176,39,39,0,39,0,1365,1,39,39,39
249,TTB4-2,249,32,28607.77304,37,39,2,38,1,1216,2,37,37,37
250,TTB4-3,250,32,28607.77304,39,39,0,39,0,1248,1,39,39,39
251,TTB4-4,251,36,32183.74467,39,39,0,39,0,1404,1,39,39,39
252,TTB4-5,252,35,31289.75176,39,39,0,39,0,1365,1,39,39,39
253,TTB4-6,253,34,30395.75886,38,39,1,38.05882353,0.235294118,1294,2,38,39,38
254,TTB4-7,254,37,33077.73758,38,38,0,38,0,1406,1,38,38,38
255,TTB4-8,255,37,33077.73758,38,38,0,38,0,1406,1,38,38,38
256,TTB4-9,256,36,32183.74467,34,38,4,36.22222222,1.98761598,1304,2,38,34,38
257,TTB5-1,257,32,28607.77304,37,37,0,37,0,1184,1,37,37,37
258,TTB5-2,258,34,30395.75886,37,37,0,37,0,1258,1,37,37,37
259,TTB5-3,259,37,33077.73758,37,37,0,37,0,1369,1,37,37,37
260,TTB5-4,260,37,33077.73758,37,37,0,37,0,1369,1,37,37,37
261,TTB5-5,261,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
262,TTB5-6,262,32,28607.77304,24,37,13,25.625,4.29934588,820,2,24,37,24
263,TTB5-7,263,36,32183.74467,24,24,0,24,0,864,1,24,24,24
264,TTB5-8,264,36,32183.74467,24,24,0,24,0,864,1,24,24,24
265,TTB5-9,265,36,32183.74467,24,36,12,35,3.31662479,1260,2,36,24,36
266,TTB5-10,266,35,31289.75176,36,36,0,36,0,1260,1,36,36,36
267,TTB6-1,267,35,31289.75176,38,38,0,38,0,1330,1,38,38,38
268,TTB6-2,268,37,33077.73758,38,39,1,38.59459459,0.490970328,1428,2,39,38,39
269,TTB6-3,269,36,32183.74467,39,39,0,39,0,1404,1,39,39,39
270,TTB6-4,270,37,33077.73758,39,39,0,39,0,1443,1,39,39,39
271,TTB6-5,271,36,32183.74467,39,39,0,39,0,1404,1,39,39,39
272,TTB6-6,272,36,32183.74467,36,39,3,37.52777778,1.279889559,1351,3,36,38,38
273,TTB6-7,273,35,31289.75176,36,36,0,36,0,1260,1,36,36,36
274,TTB6-8,274,35,31289.75176,36,39,3,36.42857143,1.049781318,1275,2,36,39,36
275,TTB6-9,275,36,32183.74467,0,39,39,11.16666667,16.84652948,402,3,0,39,0
276,TTB7-1,276,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
277,TTB7-2,277,36,32183.74467,36,36,0,36,0,1296,1,36,36,36
278,TTB7-3,278,35,31289.75176,36,36,0,36,0,1260,1,36,36,36
279,TTB7-4,279,35,31289.75176,36,36,0,36,0,1260,1,36,36,36
280,TTB7-5,280,35,31289.75176,36,37,1,36.97142857,0.166598626,1294,2,37,36,37
281,TTB7-6,281,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
282,TTB7-7,282,32,28607.77304,37,37,0,37,0,1184,1,37,37,37
283,TTB7-8,283,36,32183.74467,35,35,0,35,0,1260,1,35,35,35
284,TTB7-9,284,36,32183.74467,35,35,0,35,0,1260,1,35,35,35
285,TTB8-1,285,35,31289.75176,32,38,6,35.77142857,2.899120204,1252,2,38,32,38
286,TTB8-2,286,37,33077.73758,32,32,0,32,0,1184,1,32,32,32
287,TTB8-3,287,32,28607.77304,32,32,0,32,0,1024,1,32,32,32
288,TTB8-4,288,32,28607.77304,32,38,6,36.125,2.781074433,1156,2,38,32,38
289,TTB8-5,289,36,32183.74467,0,38,38,33.77777778,11.94224786,1216,2,38,0,38
290,TTB8-6,290,36,32183.74467,0,0,0,0,0,0,1,0,0,0
291,TTB8-7,291,35,31289.75176,0,0,0,0,0,0,1,0,0,0
292,TTB8-8,292,35,31289.75176,0,0,0,0,0,0,1,0,0,0
293,TTB8-9,293,37,33077.73758,0,39,39,3.162162162,10.64542412,117,2,0,39,0
294,TTA1-1,294,34,30395.75886,39,39,0,39,0,1326,1,39,39,39
295,TTA1-2,295,36,32183.74467,39,39,0,39,0,1404,1,39,39,39
296,TTA1-3,296,26,23243.8156,38,38,0,38,0,988,1,38,38,38
297,TTA1-4,297,29,25925.79432,38,38,0,38,0,1102,1,38,38,38
298,TTA1-5,298,37,33077.73758,39,39,0,39,0,1443,1,39,39,39
299,TTA1-6,299,32,28607.77304,39,39,0,39,0,1248,1,39,39,39
300,TTA1-7,300,35,31289.75176,37,39,2,37.62857143,0.928461532,1317,2,37,39,37
301,TTA2-1,301,32,28607.77304,39,39,0,39,0,1248,1,39,39,39
302,TTA2-2,302,31,27713.78013,38,38,0,38,0,1178,1,38,38,38
303,TTA2-3,303,35,31289.75176,38,38,0,38,0,1330,1,38,38,38
304,TTA2-4,304,35,31289.75176,38,38,0,38,0,1330,1,38,38,38
305,TTA2-5,305,35,31289.75176,38,39,1,38.54285714,0.498159879,1349,2,39,38,39
306,TTA2-6,306,35,31289.75176,39,39,0,39,0,1365,1,39,39,39
307,TTA3-1,307,23,20561.83687,37,37,0,37,0,851,1,37,37,37
308,TTA3-2,308,32,28607.77304,37,37,0,37,0,1184,1,37,37,37
309,TTA3-3,309,35,31289.75176,37,39,2,37.62857143,0.928461532,1317,2,37,39,37
310,TTA3-4,310,35,31289.75176,39,39,0,39,0,1365,1,39,39,39
311,TTA3-5,311,35,31289.75176,39,39,0,39,0,1365,1,39,39,39
312,TTA3-6,312,35,31289.75176,39,39,0,39,0,1365,1,39,39,39
313,TTA3-7,313,32,28607.77304,39,39,0,39,0,1248,1,39,39,39
314,TTA5-1,314,32,28607.77304,38,38,0,38,0,1216,1,38,38,38
315,TTA5-2,315,32,28607.77304,32,38,6,36.125,2.781074433,1156,2,38,32,38
316,TTA5-3,316,36,32183.74467,32,32,0,32,0,1152,1,32,32,32
317,TTA5-4,317,37,33077.73758,32,32,0,32,0,1184,1,32,32,32
318,TTA5-5,318,37,33077.73758,0,32,32,29.40540541,8.734706974,1088,2,32,0,32
319,TTA5-6,319,34,30395.75886,0,0,0,0,0,0,1,0,0,0
320,TTA5-7,320,37,33077.73758,0,0,0,0,0,0,1,0,0,0
321,TTA5-8,321,36,32183.74467,24,24,0,24,0,864,1,24,24,24
322,TTA6-1,322,32,28607.77304,37,37,0,37,0,1184,1,37,37,37
323,TTA6-2,323,35,31289.75176,36,37,1,36.14285714,0.349927106,1265,2,36,37,36
324,TTA6-3,324,37,33077.73758,36,36,0,36,0,1332,1,36,36,36
325,TTA6-4,325,37,33077.73758,36,36,0,36,0,1332,1,36,36,36
326,TTA6-5,326,35,31289.75176,36,38,2,37.45714286,0.730669249,1311,3,38,36,38
327,TTA6-6,327,36,32183.74467,37,37,0,37,0,1332,1,37,37,37
328,TTA6-7,328,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
329,TTA6-8,329,36,32183.74467,36,37,1,36.69444444,0.460642332,1321,2,37,36,37
330,TTA6-9,330,35,31289.75176,36,37,1,36.42857143,0.494871659,1275,2,36,37,36
331,TTA6-10,331,36,32183.74467,36,37,1,36.75,0.433012702,1323,2,37,36,37
332,TTA7-1,332,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
333,TTA7-2,333,32,28607.77304,37,37,0,37,0,1184,1,37,37,37
334,TTA7-3,334,35,31289.75176,37,37,0,37,0,1295,1,37,37,37
335,TTA7-4,335,32,28607.77304,36,38,2,37.75,0.661437828,1208,2,38,36,38
336,TTA7-5,336,36,32183.74467,38,38,0,38,0,1368,1,38,38,38
337,TTA7-6,337,32,28607.77304,38,38,0,38,0,1216,1,38,38,38
338,TTA7-7,338,35,31289.75176,37,38,1,37.11428571,0.318157964,1299,2,37,38,37
