Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
43,TUB2-6,43,120,107279.148907739610877,38,38,0,38.000000000000000,0.000000000000000,4560.000000000000000,1,38,38,38
44,TUB2-7,44,56,50063.602823611814529,38,38,0,38.000000000000000,0.000000000000000,2128.000000000000000,1,38,38,38
45,TUB2-8,45,58,51851.588638740809984,38,38,0,38.000000000000000,0.000000000000000,2204.000000000000000,1,38,38,38
46,TUA3-1,46,223,199360.418386882753111,38,39,1,38.479820627802688,0.499592626985091,8581.000000000000000,2,38,39,38
47,TUA3-2,47,277,247636.035395365586737,37,39,2,38.281588447653426,0.465550026328620,10604.000000000000000,3,38,37,38
48,TUA3-3,48,286,255681.971563446044456,38,39,1,38.174825174825173,0.379817499692401,10918.000000000000000,2,38,39,38
49,TUA3-4,49,284,253893.985748317063553,38,39,1,38.077464788732392,0.267327505579041,10814.000000000000000,2,38,39,38
50,TUA3-5,50,313,279819.780067687446717,38,39,1,38.009584664536739,0.097430994773723,11897.000000000000000,2,38,39,38
51,TUA3-6,51,359,320943.453815654327627,38,38,0,38.000000000000000,0.000000000000000,13642.000000000000000,1,38,38,38
52,TUA3-7,52,313,279819.780067687446717,38,38,0,38.000000000000000,0.000000000000000,11894.000000000000000,1,38,38,38
53,TUA3-8,53,314,280713.772975251951721,38,38,0,38.000000000000000,0.000000000000000,11932.000000000000000,1,38,38,38
54,TUA3-9,54,349,312003.524740009335801,38,38,0,38.000000000000000,0.000000000000000,13262.000000000000000,1,38,38,38
55,TUA3-10,55,350,312897.517647573840804,38,38,0,38.000000000000000,0.000000000000000,13300.000000000000000,1,38,38,38
56,TUA3-11,56,354,316473.489277831860818,38,38,0,38.000000000000000,0.000000000000000,13452.000000000000000,1,38,38,38
57,TUB3-3,57,20,17879.858151289932721,38,38,0,38.000000000000000,0.000000000000000,760.000000000000000,1,38,38,38
58,TUB3-4,58,51,45593.638285789333167,38,38,0,38.000000000000000,0.000000000000000,1938.000000000000000,1,38,38,38
59,TUB3-5,59,79,70625.439697595240432,38,38,0,38.000000000000000,0.000000000000000,3002.000000000000000,1,38,38,38
60,TUB3-6,60,84,75095.404235417721793,38,42,4,38.285714285714285,1.030157507275413,3216.000000000000000,2,38,42,38
61,TUB3-7,61,35,31289.751764757384080,38,42,4,39.142857142857146,1.807015805810469,1370.000000000000000,2,38,42,38
62,TUB3-8,62,153,136780.914857367984951,38,42,4,39.176470588235297,1.822580398215209,5994.000000000000000,2,38,42,38
63,TUB3-9,63,97,86717.312033756184974,38,42,4,39.113402061855673,1.792747638703788,3794.000000000000000,2,38,42,38
64,TUB3-10,64,161,143932.858117883966770,38,42,4,39.118012422360252,1.795020309882029,6298.000000000000000,2,38,42,38
65,TUB3-11,65,138,123371.021243900540867,38,42,4,38.695652173913047,1.516138762970609,5340.000000000000000,2,38,42,38
66,TUB3-12,66,136,121583.035428771545412,38,42,4,38.382352941176471,1.176102883713664,5220.000000000000000,2,38,42,38
67,TDA1-1,67,7907,7068801.920112475752831,0,43,43,33.140255469836852,14.233332879262576,262040.000000000000000,6,39,36,39
68,TDA1-2,68,353,315579.496370267355815,37,39,2,37.691218130311611,0.614606846405657,13305.000000000000000,3,38,39,38
69,TDA1-3,69,328,293229.673681154905353,37,39,2,37.618902439024389,0.527773755337893,12339.000000000000000,3,38,39,38
70,TDA1-4,70,314,280713.772975251951721,36,39,3,37.439490445859875,0.685031773105041,11756.000000000000000,4,37,36,37
71,TDA1-5,71,376,336141.333244250738062,36,39,3,37.239361702127660,0.707966534415607,14002.000000000000000,4,37,36,37
72,TDA1-6,72,350,312897.517647573840804,36,39,3,37.088571428571427,0.771370368174714,12981.000000000000000,4,37,39,37
73,TDA1-7,73,348,311109.531832444830798,36,38,2,36.824712643678161,0.739500202576244,12815.000000000000000,3,37,38,37
74,TDA1-8,74,328,293229.673681154905353,36,38,2,36.823170731707314,0.710856367861253,12078.000000000000000,3,37,38,37
75,TDA1-9,75,295,263727.907731526531279,36,38,2,36.901694915254240,0.815421597395780,10886.000000000000000,3,36,38,37
76,TDA1-10,76,305,272667.836807171523105,36,38,2,36.767213114754099,0.786092496846529,11214.000000000000000,3,36,38,37
77,TDA1-11,77,341,304851.581479493353982,36,38,2,36.636363636363633,0.605229146176534,12493.000000000000000,3,37,38,37
78,TDB1-1,78,1258,1124643.077716136816889,0,43,43,27.666931637519873,20.061064258164553,34805.000000000000000,5,43,42,43
79,TDB1-2,79,348,311109.531832444830798,0,43,43,27.379310344827587,19.419590404496144,9528.000000000000000,6,0,40,39
80,TDB1-3,80,366,327201.404168605804443,0,43,43,31.592896174863387,16.914793015574034,11563.000000000000000,6,42,43,40
81,TDB1-4,81,341,304851.581479493353982,0,43,43,34.307917888563047,14.129965311766794,11699.000000000000000,6,40,43,39
82,TDB1-5,82,195,174328.616975076845847,0,40,40,36.323076923076925,8.900200560646025,7083.000000000000000,4,38,40,38
83,TDB1-6,83,147,131416.957411981013138,38,39,1,38.190476190476190,0.392676726249217,5614.000000000000000,2,38,39,38
84,TDB1-7,84,162,144826.851025448471773,38,39,1,38.166666666666664,0.372677996250206,6183.000000000000000,2,38,39,38
85,TDB1-8,85,39,34865.723395015374990,38,38,0,38.000000000000000,0.000000000000000,1482.000000000000000,1,38,38,38
86,TDB1-9,86,87,77777.382958111207699,38,38,0,38.000000000000000,0.000000000000000,3306.000000000000000,1,38,38,38
87,TDB1-10,87,150,134098.936134674499044,38,38,0,38.000000000000000,0.000000000000000,5700.000000000000000,1,38,38,38
88,TDA2-1,88,332,296805.645311412925366,36,38,2,36.626506024096386,0.508028160055525,12160.000000000000000,3,37,38,37
89,TDA2-2,89,328,293229.673681154905353,36,38,2,36.490853658536587,0.517889010662117,11969.000000000000000,3,36,38,36
90,TDA2-3,90,315,281607.765882816456724,36,37,1,36.536507936507938,0.498665389386427,11509.000000000000000,2,37,36,37
91,TDA2-4,91,281,251212.007025623577647,36,37,1,36.679715302491104,0.466585908542517,10307.000000000000000,2,37,36,37
92,TDA2-5,92,343,306639.567294622363988,36,37,1,36.664723032069972,0.472087198201303,12576.000000000000000,2,37,36,37
93,TDA2-6,93,348,311109.531832444830798,36,37,1,36.482758620689658,0.499702646420262,12696.000000000000000,2,36,37,36
94,TDA2-7,94,356,318261.475092960812617,36,38,2,36.283707865168537,0.480944487493755,12917.000000000000000,3,36,38,36
95,TDA2-8,95,324,289653.702050896943547,36,38,2,36.206790123456791,0.455233835342506,11731.000000000000000,3,36,38,36
96,TDA2-9,96,135,120689.042521207054961,36,38,2,36.866666666666667,0.452155332208399,4977.000000000000000,3,37,38,37
97,TDA2-10,97,230,205618.368739834229928,36,38,2,36.965217391304350,0.518030295951568,8502.000000000000000,3,37,38,37
98,TDB2-1,98,472,421964.652370442461688,36,43,7,38.038135593220339,1.951375850631559,17954.000000000000000,4,38,39,38
99,TDB2-2,99,214,191314.482218802295392,36,43,7,37.537383177570092,1.873575389736248,8033.000000000000000,4,36,39,38
100,TDB2-3,100,165,147508.829748141957680,36,39,3,36.684848484848487,0.958572553685608,6053.000000000000000,4,36,39,36
101,TDB2-4,101,197,176116.602790205855854,36,39,3,36.746192893401016,0.887904178846142,7239.000000000000000,4,36,39,36
102,TDB2-5,102,303,270879.850992042513099,36,43,7,37.333333333333336,1.368352015646489,11312.000000000000000,5,36,43,37
103,TDB2-6,103,298,266409.886454220046289,36,43,7,37.144295302013425,1.202340142737036,11069.000000000000000,5,36,43,37
104,TDB2-7,104,352,314685.503462702850811,36,43,7,37.553977272727273,1.599870761664488,13219.000000000000000,5,38,43,38
105,TDB2-8,105,339,303063.595664364402182,36,43,7,37.601769911504427,1.584622767661376,12747.000000000000000,5,38,43,38
106,TDB2-9,106,325,290547.694958461448550,36,39,3,37.101538461538460,0.988626445388135,12058.000000000000000,4,36,39,37
107,TDB2-10,107,321,286971.723328203428537,36,39,3,36.947040498442369,0.857620573566231,11860.000000000000000,4,37,39,37
108,TDA3-1,108,152,135886.921949803509051,40,43,3,42.460526315789473,0.724401558342064,6454.000000000000000,3,43,40,43
109,TDA3-2,109,217,193996.460941495781299,40,43,3,42.124423963133637,1.050873134874560,9141.000000000000000,3,43,40,42
110,TDA3-3,110,258,230650.170151640137192,0,43,43,39.895348837209305,7.676646963306493,10293.000000000000000,5,40,39,42
111,TDA3-4,111,245,219028.262353301688563,0,43,43,40.155102040816324,4.633553809761469,9838.000000000000000,5,40,0,40
112,TDA3-5,112,261,233332.148874333652202,39,43,4,40.509578544061306,1.208567838742325,10573.000000000000000,4,40,43,40
113,TDA3-6,113,315,281607.765882816456724,39,43,4,40.761904761904759,1.313111967255224,12840.000000000000000,4,42,43,40
114,TDA3-7,114,331,295911.652403848420363,39,43,4,40.933534743202415,1.301332995821477,13549.000000000000000,4,42,43,42
115,TDA3-8,115,316,282501.758790380961727,0,43,43,40.224683544303801,5.255210635541294,12711.000000000000000,5,42,0,40
116,TDA3-9,116,268,239590.099227285129018,0,42,42,37.223880597014926,10.928971351033596,9976.000000000000000,5,42,38,40
117,TSA1-1,117,7909,7070589.905927604064345,0,40,40,33.620558856998358,13.655073466411682,265905.000000000000000,4,39,38,39
118,TSA1-2,118,335,299487.624034106382169,38,43,5,38.934328358208958,0.599888606277862,13043.000000000000000,3,39,43,39
119,TSA1-3,119,345,308427.553109751373995,38,43,5,39.168115942028983,1.066280648488075,13513.000000000000000,3,39,43,39
120,TSA1-4,120,341,304851.581479493353982,38,43,5,39.375366568914956,1.496773733900817,13427.000000000000000,3,39,43,39
121,TSA1-5,121,338,302169.602756799897179,38,43,5,39.695266272189350,1.669082256806582,13417.000000000000000,3,39,38,39
122,TSA1-6,122,320,286077.730420638923533,38,43,5,39.903125000000003,1.686339299896333,12769.000000000000000,3,39,38,39
123,TSA1-7,123,355,317367.482185396307614,38,43,5,40.129577464788731,1.827828263128731,14246.000000000000000,3,39,38,39
124,TSA1-8,124,383,342399.283597202214878,38,43,5,40.292428198433420,1.942548218618801,15432.000000000000000,3,39,38,39
125,TSA1-9,125,336,300381.616941670887172,37,43,6,40.136904761904759,1.909953861441317,13486.000000000000000,3,39,37,39
126,TSA1-10,126,332,296805.645311412925366,37,43,6,40.265060240963855,2.232478429040266,13368.000000000000000,4,39,37,39
127,TSA1-11,127,302,269985.858084478008095,37,43,6,39.890728476821195,2.232655028423330,12047.000000000000000,4,39,37,39
128,TSA1-12,128,334,298593.631126541877165,37,43,6,39.413173652694610,1.979673683211584,13164.000000000000000,4,39,37,39
129,TSB1-1,129,1507,1347247.311699696583673,0,40,40,27.417385534173857,18.236455909887965,41318.000000000000000,4,40,38,39
130,TSB1-2,130,326,291441.687866025953554,0,40,40,30.803680981595093,15.821030849006680,10042.000000000000000,4,39,40,39
131,TSB1-3,131,345,308427.553109751373995,0,40,40,28.069565217391304,17.432464336818313,9684.000000000000000,4,39,40,39
132,TSB1-4,132,329,294123.666588719410356,0,40,40,31.939209726443767,14.781569090790127,10508.000000000000000,5,39,40,39
133,TSB1-5,133,339,303063.595664364402182,0,39,39,27.368731563421829,17.707964356071717,9278.000000000000000,4,39,37,39
134,TSB1-6,134,350,312897.517647573840804,0,39,39,27.822857142857142,17.479540460031480,9738.000000000000000,4,39,37,39
135,TSB1-7,135,342,305745.574387057858985,0,39,39,22.067251461988302,19.276948420296073,7547.000000000000000,4,39,38,39
136,TSB1-8,136,338,302169.602756799897179,0,40,40,18.384615384615383,19.508001696163419,6214.000000000000000,4,0,37,0
137,TSB1-9,137,319,285183.737513074476738,0,40,40,11.830721003134796,18.168219430802708,3774.000000000000000,3,0,39,0
138,TSB1-10,138,327,292335.680773590400349,0,40,40,22.834862385321102,19.637781298783739,7467.000000000000000,3,0,39,39
139,TSB1-11,139,347,310215.538924880384002,0,40,40,20.855907780979827,19.860812166444855,7237.000000000000000,4,0,37,39
140,TSB1-12,140,330,295017.659496283915360,0,40,40,14.166666666666666,19.114949990290668,4675.000000000000000,3,0,39,0
141,TSB1-13,141,348,311109.531832444830798,0,40,40,16.517241379310345,19.660253426744145,5748.000000000000000,3,0,39,0
142,TSB1-14,142,336,300381.616941670887172,0,40,40,12.023809523809524,18.340675709676795,4040.000000000000000,2,0,40,0
143,TSB1-15,143,337,301275.609849235392176,0,40,40,10.326409495548962,17.504903505937836,3480.000000000000000,2,0,40,0
144,TSA2-1,144,424,379052.992807346628979,37,43,6,38.957547169811320,1.709598215691575,16518.000000000000000,4,39,43,39
145,TSA2-2,145,350,312897.517647573840804,37,43,6,38.788571428571430,1.307510486944250,13576.000000000000000,4,38,37,39
146,TSA2-3,146,330,295017.659496283915360,37,43,6,38.493939393939392,0.666260206671295,12703.000000000000000,4,38,37,38
147,TSA2-4,147,349,312003.524740009335801,37,39,2,38.355300859598856,0.685382986256783,13386.000000000000000,3,39,37,38
148,TSA2-5,148,333,297699.638218977430370,37,39,2,38.207207207207205,0.740713686165605,12723.000000000000000,3,38,37,38
149,TSA2-6,149,334,298593.631126541877165,37,39,2,38.350299401197603,0.633436993969474,12809.000000000000000,3,38,37,38
150,TSA2-7,150,345,308427.553109751373995,36,39,3,37.950724637681162,0.813228168849513,13093.000000000000000,4,38,36,38
151,TSA2-8,151,367,328095.397076170309447,36,39,3,37.675749318801088,0.951714599185830,13827.000000000000000,4,38,37,38
152,TSA2-9,152,324,289653.702050896943547,36,40,4,37.299382716049379,0.871283777784147,12085.000000000000000,5,38,40,37
153,TSA2-10,153,327,292335.680773590400349,36,40,4,37.507645259938840,1.074774546944014,12265.000000000000000,5,38,40,38
154,TSB2-1,154,669,598081.255160648259334,0,43,43,24.496263079222722,18.829708131234295,16388.000000000000000,4,38,43,38
155,TSB2-2,155,252,225286.212706253165379,0,43,43,22.047619047619047,19.798130881337201,5556.000000000000000,4,0,39,38
156,TSB2-3,156,290,259257.943193704035366,0,43,43,21.286206896551725,20.219079827248372,6173.000000000000000,4,0,39,38
157,TSB2-4,157,224,200254.411294447258115,0,43,43,18.330357142857142,20.471839714618234,4106.000000000000000,4,0,39,0
158,TSB2-5,158,286,255681.971563446044456,0,43,43,19.709790209790210,20.754383864772709,5637.000000000000000,4,0,39,0
159,TSB2-6,159,250,223498.226891124184476,0,43,43,12.420000000000000,19.355092353176722,3105.000000000000000,4,0,39,0
160,TSB2-7,160,310,277137.801344993989915,0,43,43,20.270967741935483,20.978117532145436,6284.000000000000000,4,0,38,0
161,TSB2-8,161,317,283395.751697945466731,0,43,43,19.788643533123029,21.044405441071497,6273.000000000000000,4,0,38,0
162,TSB2-9,162,329,294123.666588719410356,0,43,43,23.890577507598785,20.736006068932394,7860.000000000000000,3,0,39,39
163,TSA3-1,163,34,30395.758857192886353,39,39,0,39.000000000000000,0.000000000000000,1326.000000000000000,1,39,39,39
164,TSA3-2,164,54,48275.617008482819074,39,39,0,39.000000000000000,0.000000000000000,2106.000000000000000,1,39,39,39
165,TSA3-3,165,52,46487.631193353830895,39,39,0,39.000000000000000,0.000000000000000,2028.000000000000000,1,39,39,39
166,TSA3-4,166,87,77777.382958111207699,39,39,0,39.000000000000000,0.000000000000000,3393.000000000000000,1,39,39,39
167,TSA3-5,167,120,107279.148907739610877,39,39,0,39.000000000000000,0.000000000000000,4680.000000000000000,1,39,39,39
168,TSA3-6,168,147,131416.957411981013138,37,39,2,38.986394557823132,0.164395183313704,5731.000000000000000,2,39,37,39
169,TSA3-7,169,159,142144.872302754985867,0,39,39,38.327044025157235,3.151313702992049,6094.000000000000000,4,39,0,39
170,TSB3-1,170,23,20561.836873983425903,38,38,0,38.000000000000000,0.000000000000000,874.000000000000000,1,38,38,38
171,TSB3-2,171,62,55427.560268998793617,38,38,0,38.000000000000000,0.000000000000000,2356.000000000000000,1,38,38,38
172,TSB3-3,172,71,63473.496437079265888,38,38,0,38.000000000000000,0.000000000000000,2698.000000000000000,1,38,38,38
173,TSB3-4,173,19,16985.865243725438631,38,38,0,38.000000000000000,0.000000000000000,722.000000000000000,1,38,38,38
174,TSB3-5,174,54,48275.617008482819074,38,38,0,38.000000000000000,0.000000000000000,2052.000000000000000,1,38,38,38
175,TSB3-6,175,169,151084.801378399948590,37,38,1,37.798816568047336,0.400884844638095,6388.000000000000000,2,38,37,38
176,TSB3-7,176,175,156448.758823786920402,37,38,1,37.600000000000001,0.489897948556636,6580.000000000000000,2,38,37,38
177,TSB3-8,177,140,125159.007059029536322,36,38,2,37.350000000000001,0.506035007258856,5229.000000000000000,3,37,36,37
178,TSB3-9,178,108,96551.234016965638148,36,38,2,37.296296296296298,0.548723421852864,4028.000000000000000,3,37,36,37
179,TSB3-10,179,155,138568.900672496994957,36,38,2,37.322580645161288,0.600381425761664,5785.000000000000000,3,37,36,37
180,TDB4-7,180,1889,1688752.602389334235340,35,42,7,37.989941768131288,0.878183581100541,71763.000000000000000,3,38,42,38
181,TDB4-6,181,4,3575.971630257986817,42,42,0,42.000000000000000,0.000000000000000,168.000000000000000,1,42,42,42
182,TDB4-5,182,4,3575.971630257986817,42,42,0,42.000000000000000,0.000000000000000,168.000000000000000,1,42,42,42
183,TDB4-4,183,1,893.992907564496704,42,42,0,42.000000000000000,0.000000000000000,42.000000000000000,1,42,42,42
184,TDB4-3,184,3,2681.978722693489999,42,42,0,42.000000000000000,0.000000000000000,126.000000000000000,1,42,42,42
185,TDB4-2,185,2,1787.985815128993409,42,42,0,42.000000000000000,0.000000000000000,84.000000000000000,1,42,42,42
186,TDA4-11,186,3168,2832169.531164325773716,35,40,5,37.174873737373737,1.143592153855966,117770.000000000000000,4,38,40,38
187,TDA4-12,187,330,295017.659496283915360,35,40,5,37.287878787878789,1.424516414651154,12305.000000000000000,4,38,35,38
188,TDA4-13,188,314,280713.772975251951721,35,40,5,37.343949044585990,1.523545043833022,11726.000000000000000,4,38,40,38
189,TDA4-14,189,311,278031.794252558494918,35,40,5,37.305466237942120,1.569382194986490,11602.000000000000000,4,38,40,38
190,TDA4-15,190,333,297699.638218977430370,35,40,5,37.192192192192195,1.407508500606023,12385.000000000000000,4,38,40,38
191,TD5-1,191,7363,6582469.778397389687598,35,38,3,36.516637240255328,1.030481516141531,268872.000000000000000,3,37,38,37
192,TD5-2,192,226,202042.397109576268122,35,38,3,36.013274336283189,1.210134522236115,8139.000000000000000,3,35,38,35
193,TD5-3,193,146,130522.964504416522686,35,38,3,35.890410958904113,1.255799083437343,5240.000000000000000,4,35,36,35
194,TD5-4,194,129,115325.085075820068596,35,38,3,36.031007751937985,1.225934128863363,4648.000000000000000,3,35,38,36
195,TD5-5,195,103,92081.269479143156786,35,40,5,36.436893203883493,1.492179632804296,3753.000000000000000,4,35,40,36
196,TD5-6,196,87,77777.382958111207699,35,40,5,37.574712643678161,1.860862387569907,3269.000000000000000,5,36,37,38
197,TD5-7,197,83,74201.411327853231342,35,40,5,38.518072289156628,1.738032718251855,3197.000000000000000,5,40,35,40
198,TD5-8,198,72,64367.489344643763616,35,40,5,37.708333333333336,1.628201973548327,2715.000000000000000,4,36,35,38
199,TD5-9,199,61,54533.567361434295890,35,40,5,37.311475409836063,1.520795559778264,2276.000000000000000,4,36,35,38
200,TD5-10,200,58,51851.588638740809984,35,40,5,39.344827586206897,1.266977453163665,2282.000000000000000,5,40,35,40
201,TD5-11,201,79,70625.439697595240432,36,38,2,36.886075949367090,0.993489461789825,2914.000000000000000,2,36,38,36
202,TD5-12,202,44,39335.687932837856351,36,40,4,37.727272727272727,1.320530822393990,1660.000000000000000,3,38,40,38
203,TD5-13,203,41,36653.709210144363169,36,40,4,37.658536585365852,1.317976203522572,1544.000000000000000,3,38,40,38
204,TDA4-2,204,5,4469.964537822483180,38,38,0,38.000000000000000,0.000000000000000,190.000000000000000,1,38,38,38
205,TDA4-3,205,31,27713.780134499396809,35,42,7,38.774193548387096,2.281901830171293,1202.000000000000000,3,38,35,38
206,TDA4-4,206,28,25031.801411805907264,35,42,7,37.892857142857146,3.051220899835279,1061.000000000000000,3,35,38,38
207,TDA4-5,207,67,59897.524806821282255,35,42,7,37.686567164179102,3.297257816907967,2525.000000000000000,3,35,38,35
208,TDA4-6,208,113,101021.198554788134061,35,42,7,37.477876106194692,3.234486035501450,4235.000000000000000,3,35,39,35
209,TDA4-7,209,1,893.992907564496704,35,35,0,35.000000000000000,0.000000000000000,35.000000000000000,1,35,35,35
210,TDA4-8,210,9,8045.936168080470452,35,35,0,35.000000000000000,0.000000000000000,315.000000000000000,1,35,35,35
211,TDA4-9,211,11,9833.921983209464088,35,35,0,35.000000000000000,0.000000000000000,385.000000000000000,1,35,35,35
212,TD6-1,212,400,357597.163025798683520,36,38,2,37.299999999999997,0.484767985741633,14920.000000000000000,3,37,36,37
213,TD6-2,213,336,300381.616941670887172,36,38,2,37.282738095238095,0.587923811047257,12527.000000000000000,3,37,36,37
214,TD6-3,214,334,298593.631126541877165,36,38,2,37.191616766467064,0.651429857406113,12422.000000000000000,3,37,36,37
215,TD6-4,215,316,282501.758790380961727,36,38,2,37.022151898734180,0.618401718777961,11699.000000000000000,3,37,36,37
216,TD6-5,216,331,295911.652403848420363,36,38,2,37.015105740181269,0.718601510444425,12252.000000000000000,3,37,36,37
217,TD6-6,217,348,311109.531832444830798,36,38,2,36.936781609195400,0.708343533535126,12854.000000000000000,3,37,38,37
218,TD6-7,218,288,257469.957378575054463,36,38,2,37.062500000000000,0.783676786408501,10674.000000000000000,3,37,36,37
219,TD6-8,219,202,180586.567328028322663,36,38,2,37.400990099009903,0.519519017748965,7555.000000000000000,3,37,36,37
220,TD6-9,220,271,242272.077949978614924,36,38,2,37.110701107011067,0.873300070985949,10057.000000000000000,3,38,37,37
221,TD6-10,221,334,298593.631126541877165,36,38,2,37.119760479041915,0.897784333287677,12398.000000000000000,3,38,37,37
222,TTB1-1,222,7914,7075059.870465426705778,0,39,39,36.775587566338132,5.976402965673782,291042.000000000000000,5,38,0,38
223,TTB1-2,223,1122,1003060.042287365300581,0,38,38,29.306595365418893,14.658760565408976,32882.000000000000000,4,36,37,36
224,TTB1-3,224,451,403190.801311588031240,0,38,38,30.133037694013304,14.919147783805601,13590.000000000000000,3,38,32,38
225,TTB1-4,225,787,703572.418253258918412,32,39,7,38.019059720457435,0.875121414116216,29921.000000000000000,3,38,32,38
226,TTB1-5,226,635,567685.496303455438465,0,38,38,23.237795275590550,16.744447565478193,14756.000000000000000,4,0,36,32
227,TTB2-1,227,2287,2044561.779600003967062,35,39,4,37.231744643637953,1.071386267741766,85149.000000000000000,4,37,38,37
