Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
225,TTB1-1,225,3514,3141491.077181639615446,36,39,3,38.128912919749574,0.704203665369781,133985.000000000000000,4,38,36,38
226,TTB1-2,226,745,666024.716135549708270,0,38,38,35.829530201342280,6.323000555187389,26693.000000000000000,4,36,0,36
227,TTB1-3,227,317,283395.751697945292108,0,38,38,36.321766561514195,7.807458177179607,11514.000000000000000,2,38,0,38
228,TTB1-4,228,538,480968.184269698977005,38,39,1,38.124535315985128,0.330191264357015,20511.000000000000000,2,38,39,38
229,TTB1-5,229,454,405872.780034281313419,0,38,38,24.506607929515418,18.167083086646510,11126.000000000000000,3,38,36,38
230,TTB2-1,230,1550,1385689.006724969251081,37,39,2,37.238709677419358,0.648411169509711,57720.000000000000000,2,37,39,37
231,TTB2-2,231,696,622219.063664889428765,35,39,4,36.850574712643677,0.652646876624331,25648.000000000000000,3,37,39,37
232,TTB2-3,232,738,659766.765782598289661,35,39,4,36.417344173441734,1.122242476890605,26876.000000000000000,3,37,39,37
233,TTB2-4,233,711,635628.957278356887400,35,38,3,36.097046413502113,1.207282052482005,25665.000000000000000,4,35,36,35
234,TTB2-5,234,730,652614.822522082249634,35,38,3,36.419178082191777,1.232955857429231,26586.000000000000000,4,38,37,36
235,TTB2-6,235,753,673176.659396065631881,0,38,38,34.160690571049138,7.530862259774851,25723.000000000000000,6,36,37,36
236,TTB2-7,236,710,634734.964370792382397,0,38,38,25.309859154929576,16.268254361798093,17970.000000000000000,4,36,38,36
237,TTB2-8,237,580,518515.886387407837901,0,38,38,17.436206896551724,17.572541259078648,10113.000000000000000,5,0,38,0
238,TTB3-1,238,321,286971.723328203312121,37,39,2,37.246105919003114,0.649844535443253,11956.000000000000000,3,37,38,37
239,TTB3-2,239,438,391568.893513249349780,36,39,3,38.168949771689498,1.030912302555003,16718.000000000000000,4,39,36,39
240,TTB3-3,240,502,448784.439597377146129,36,42,6,38.597609561752989,0.776545023969059,19376.000000000000000,5,39,37,39
241,TTB3-4,241,381,340611.297782073088456,36,39,3,38.322834645669289,0.762113614649765,14601.000000000000000,3,38,36,38
242,TTB3-5,242,447,399614.829681329836603,36,39,3,37.073825503355707,1.376182638356756,16572.000000000000000,3,36,38,36
243,TTB3-6,243,304,271773.843899606843479,36,39,3,36.059210526315788,0.417283707471172,10962.000000000000000,2,36,39,36
244,TTB3-7,244,292,261045.929008832899854,36,36,0,36.000000000000000,0.000000000000000,10512.000000000000000,1,36,36,36
245,TTB3-8,245,30,26819.787226934888167,36,36,0,36.000000000000000,0.000000000000000,1080.000000000000000,1,36,36,36
246,TTB4-1,246,145,129628.971596851959475,39,39,0,39.000000000000000,0.000000000000000,5655.000000000000000,1,39,39,39
247,TTB4-2,247,462,413024.723294797295239,38,39,1,38.911255411255411,0.284374729385664,17977.000000000000000,2,39,38,39
248,TTB4-3,248,1044,933328.595497334026732,37,39,2,38.521072796934867,0.614742570228175,40216.000000000000000,3,39,37,39
249,TTB4-4,249,686,613279.134589244378731,38,39,1,38.199708454810498,0.399781175004139,26205.000000000000000,2,38,39,38
250,TTB4-5,250,722,645462.879261566326022,38,39,1,38.156509695290858,0.363337873845968,27549.000000000000000,2,38,39,38
251,TTB4-6,251,681,608809.170051421970129,33,39,6,35.908957415565347,2.089184567778833,24454.000000000000000,5,38,39,35
252,TTB4-7,252,746,666918.709043114213273,30,38,8,33.617962466487938,1.355219926627928,25079.000000000000000,5,33,38,34
253,TTB4-8,253,734,656190.794152340269648,30,35,5,32.780653950953678,1.832080637787619,24061.000000000000000,4,34,35,34
254,TTB4-9,254,748,668706.694858243223280,0,35,35,31.161764705882351,3.853158033657238,23309.000000000000000,6,30,35,30
255,TTB5-1,255,3512,3139703.091366510838270,32,39,7,36.899772209567196,1.793966080757616,129592.000000000000000,6,37,36,37
256,TTB5-2,256,709,633840.971463227877393,32,38,6,35.504936530324400,2.301416967748628,25173.000000000000000,4,37,32,37
257,TTB5-3,257,726,649038.850891824229620,0,38,38,29.019283746556475,8.095821629806117,21068.000000000000000,7,24,29,32
258,TTB5-4,258,667,596293.269345519016497,0,38,38,27.506746626686656,7.165710415401338,18347.000000000000000,6,24,32,29
259,TTB5-5,259,703,628477.014017840847373,0,33,33,27.657183499288763,5.158150509256491,19443.000000000000000,4,29,0,29
260,TTB5-6,260,665,594505.283530390006490,0,36,36,25.475187969924811,8.886404298457549,16941.000000000000000,5,29,33,29
261,TTB5-7,261,717,640992.914723743801005,0,36,36,19.609483960948396,17.135226202186285,14060.000000000000000,4,36,29,29
262,TTB5-8,262,732,654402.808337211259641,0,36,36,23.901639344262296,17.005018466624943,17496.000000000000000,2,36,0,36
263,TTB5-9,263,751,671388.673580936738290,0,37,37,27.089214380825567,15.713184208534919,20344.000000000000000,3,36,37,36
264,TTB5-10,264,647,578413.411194229032844,0,38,38,12.375579598145286,17.333430464886849,8007.000000000000000,5,0,36,0
265,TTB6-1,265,688,615067.120404373388737,0,39,39,31.931686046511629,14.342052193139429,21969.000000000000000,5,39,32,39
266,TTB6-2,266,739,660660.758690162678249,0,39,39,36.851150202976996,7.237852173798035,27233.000000000000000,5,39,36,39
267,TTB6-3,267,732,654402.808337211259641,0,39,39,37.752732240437162,1.754091444924455,27635.000000000000000,5,38,0,38
268,TTB6-4,268,726,649038.850891824229620,36,39,3,37.351239669421489,1.126584518842562,27117.000000000000000,4,38,37,38
269,TTB6-5,269,734,656190.794152340269648,36,39,3,37.438692098092645,1.349508511004180,27480.000000000000000,3,36,38,38
270,TTB6-6,270,746,666918.709043114213273,0,39,39,34.458445040214478,9.332063827282257,25706.000000000000000,6,36,35,36
271,TTB6-7,271,725,648144.857984259724617,0,39,39,15.046896551724139,18.179200146178481,10909.000000000000000,5,0,35,0
272,TTB6-8,272,727,649932.843799388734624,0,39,39,5.419532324621733,13.418511646300885,3940.000000000000000,3,0,37,0
273,TTB6-9,273,707,632052.985648098867387,0,39,39,3.411598302687412,10.477106779520470,2412.000000000000000,4,0,39,0
274,TTB7-1,274,1857,1660144.829347269609571,36,38,2,36.371028540656972,0.505948107091266,67541.000000000000000,3,36,38,36
275,TTB7-2,275,535,478286.205547005520202,35,38,3,36.775700934579440,0.597634139558232,19675.000000000000000,4,37,35,37
276,TTB7-3,276,689,615961.113311937893741,35,38,3,36.555878084179973,0.732907498721524,25187.000000000000000,4,37,38,37
277,TTB7-4,277,484,432692.567261216172483,35,38,3,35.880165289256198,1.011350446059927,17366.000000000000000,4,35,36,35
278,TTB7-5,278,662,591823.304807696491480,35,37,2,35.862537764350456,0.853720254382473,23741.000000000000000,3,35,36,36
279,TTB7-6,279,712,636522.950185921275988,35,38,3,35.699438202247194,0.657369390711136,25418.000000000000000,4,36,37,36
280,TTB7-7,280,691,617749.099127066903748,35,38,3,35.429811866859623,0.619679525435671,24482.000000000000000,3,35,38,35
281,TTB7-8,281,646,577519.418286664527841,32,37,5,35.136222910216716,1.531916576100498,22698.000000000000000,4,35,36,35
282,TTB7-9,282,649,580201.397009358042851,32,37,5,34.702619414483820,1.840984172295668,22522.000000000000000,4,36,37,35
283,TTB8-1,283,1089,973558.276337736402638,0,38,38,24.530762167125804,16.332889729946128,26714.000000000000000,3,38,0,32
284,TTB8-2,284,273,244060.063765107479412,0,38,38,13.875457875457876,18.257395066306692,3788.000000000000000,3,0,32,0
285,TTB8-3,285,142,126946.992874158473569,0,38,38,15.253521126760564,18.626966904259280,2166.000000000000000,2,0,38,0
286,TTB8-4,286,331,295911.652403848245740,0,38,38,20.320241691842899,18.954075073058032,6726.000000000000000,2,38,0,38
287,TTB8-5,287,504,450572.425412506097928,0,38,38,7.388888888888889,15.039351673706951,3724.000000000000000,2,0,38,0
288,TTB8-6,288,438,391568.893513249349780,0,39,39,7.378995433789954,15.037630633311421,3232.000000000000000,3,0,39,0
289,TTB8-7,289,269,240484.092134849488502,0,38,38,1.836431226765799,8.149350094729016,494.000000000000000,2,0,38,0
290,TTB8-8,290,246,219922.255260866077151,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0
291,TTB8-9,291,214,191314.482218802208081,0,35,35,17.710280373831775,16.916236377883187,3790.000000000000000,3,0,35,33
292,TTA1-2,292,1,893.992907564496250,36,36,0,36.000000000000000,0.000000000000000,36.000000000000000,1,36,36,36
293,TTA1-3,293,131,117113.070890949005843,36,38,2,36.061068702290079,0.344104661666475,4724.000000000000000,2,36,38,36
294,TTA1-4,294,159,142144.872302754898556,36,38,2,36.176100628930818,0.566736117034923,5752.000000000000000,2,36,38,36
295,TTA1-5,295,39,34865.723395015353162,36,36,0,36.000000000000000,0.000000000000000,1404.000000000000000,1,36,36,36
296,TTA2-3,296,155,138568.900672496907646,38,38,0,38.000000000000000,0.000000000000000,5890.000000000000000,1,38,38,38
297,TTA2-4,297,51,45593.638285789311340,38,38,0,38.000000000000000,0.000000000000000,1938.000000000000000,1,38,38,38
298,TTA3-2,298,93,83141.340403498150408,36,42,6,39.774193548387096,2.484918086783307,3699.000000000000000,3,42,36,42
299,TTA3-3,299,263,235120.134689462516690,36,42,6,40.357414448669203,1.785453518155675,10614.000000000000000,3,42,36,42
300,TTA3-4,300,503,449678.432504941592924,36,42,6,40.425447316103380,1.885886829559084,20334.000000000000000,4,42,38,42
301,TTA3-5,301,562,502424.014051246864256,38,42,4,39.523131672597863,1.516339998080831,22212.000000000000000,3,39,38,39
302,TTA3-6,302,404,361173.134656056470703,36,39,3,38.376237623762378,1.081816268404359,15504.000000000000000,3,39,36,39
303,TTA3-7,303,628,561427.545950503670610,36,42,6,38.410828025477706,1.237682219375076,24122.000000000000000,5,38,42,38
304,TTA5-4,304,3,2681.978722693488635,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0
305,TTA5-5,305,72,64367.489344643727236,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,0,0
306,TTA5-6,306,83,74201.411327853187686,0,36,36,32.096385542168676,11.193387094465105,2664.000000000000000,2,36,0,36
307,TTA5-7,307,65,58109.538991692257696,36,36,0,36.000000000000000,0.000000000000000,2340.000000000000000,1,36,36,36
308,TTA6-1,308,355,317367.482185396191198,36,38,2,36.842253521126757,0.983191407701391,13079.000000000000000,3,36,37,36
309,TTA6-2,309,318,284289.744605509797111,36,38,2,37.106918238993714,0.705692888184698,11800.000000000000000,3,37,36,37
310,TTA6-3,310,595,531925.780000875238329,36,38,2,37.440336134453780,0.547924936239639,22277.000000000000000,3,37,36,37
311,TTA6-4,311,659,589141.326085002976470,37,38,1,37.500758725341427,0.499999424335442,24713.000000000000000,2,38,37,38
312,TTA6-5,312,692,618643.092034631408751,36,38,2,37.261560693641620,0.573572007225170,25785.000000000000000,3,37,36,37
313,TTA6-6,313,680,607915.177143857465126,36,38,2,36.616176470588236,0.518513229202640,24899.000000000000000,3,37,38,37
314,TTA6-7,314,689,615961.113311937893741,36,38,2,36.515239477503627,0.525254773327288,25159.000000000000000,3,36,38,37
315,TTA6-8,315,658,588247.333177438587882,36,39,3,36.665653495440729,0.576178281306672,24126.000000000000000,4,37,39,37
316,TTA6-9,316,690,616855.106219502398744,36,39,3,37.459420289855075,0.959592129626121,25847.000000000000000,4,37,38,37
317,TTA6-10,317,703,628477.014017840847373,35,39,4,37.894736842105260,1.054834111067592,26640.000000000000000,4,37,35,37
318,TTA7-2,318,8,7151.943260515969996,38,38,0,38.000000000000000,0.000000000000000,304.000000000000000,1,38,38,38
319,TTA7-3,319,174,155554.765916222357191,38,38,0,38.000000000000000,0.000000000000000,6612.000000000000000,1,38,38,38
320,TTA7-4,320,291,260151.936101268394850,33,38,5,37.652920962199310,0.603383977243056,10957.000000000000000,3,38,33,38
321,TTA7-5,321,362,323625.432538347668014,33,38,5,36.591160220994475,1.370054352984004,13246.000000000000000,4,37,34,37
322,TTA7-6,322,416,371901.049546830414329,33,38,5,36.423076923076920,1.327898192433268,15152.000000000000000,4,37,38,37
323,TTA7-7,323,544,486332.141715085948817,33,37,4,35.604779411764703,1.575331182226125,19369.000000000000000,3,37,33,37
324,TTA7-8,324,524,468452.283563796023373,33,37,4,34.864503816793892,1.440538869561803,18269.000000000000000,3,34,33,34
325,TTA7-9,325,427,381734.971530039911158,0,37,37,32.814988290398126,7.751162800875159,14012.000000000000000,5,34,29,34
326,TTA7-10,326,395,353127.198487976042088,0,37,37,12.559493670886075,16.912683570812046,4961.000000000000000,4,0,29,0
