covnames,sum.wgt,ER
und,0.7019,2.35457900033546
water,0.7949,3.87567040468065
ele,1.5723,-2.74733531364669
height100,0.778,3.50450450450451
height500,0,0
disturb100,0,0
disturb500,1.5449,-2.83519911910442
distRoad,1.0479,-21.8768267223382
forest100,0,0
forest1500,0.867,6.5187969924812
forest500,0,0
forest1000,0,0
ndvi100,0,0
ndvi500,1.472,-3.11864406779661
