Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P water P height100 P distRoad),0,0.1314,14,259.06,-0.72,1
p(SURVEY P start)psi(disturb500 P forest100 P water P height100 P distRoad),0.46,0.1043,12,264.03,1.61,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),1.12,0.075,13,262.45,5.42,1
p(SURVEY P start)psi(disturb500 P water P ele P height100 P distRoad),1.73,0.0553,12,265.3,3.75,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),1.81,0.0533,15,258.59,1.5,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P water P ele P height100 P distRoad),2.15,0.0448,14,261.22,0.27,1
p(SURVEY P start)psi(disturb500 P forest100 P water P ele P height100 P distRoad),2.33,0.0409,13,263.66,2.18,1
p(SURVEY P observer1 P start)psi(disturb500 P und P water P ele P height100 P distRoad),2.93,0.0304,15,259.71,0.08,1
p(SURVEY P start)psi(disturb500 P forest100 P und P water P height100 P distRoad),3.29,0.0254,13,264.61,0.5,1
p(SURVEY P start)psi(disturb500 P und P water P ele P height100 P distRoad),3.32,0.0251,13,264.64,0.43,1
p(SURVEY P observer1 P start)psi(disturb500 P water P ele P height100 P distRoad),3.58,0.0219,14,262.65,0.12,1
p(SURVEY P start)psi(disturb500 P forest100 P und P water P ele P height100 P distRoad),3.74,0.0202,14,262.81,4.42,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water P height100 P distRoad),3.86,0.0191,13,265.18,3.73,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),3.97,0.018,13,265.3,1.88,0
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P und P water P ele P height100 P distRoad),4.04,0.0174,16,258.52,-0.88,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P und P water P height100 P distRoad),4.3,0.0153,15,261.08,1.79,1
p(SURVEY P start)psi(disturb500 P water P ele P distRoad),4.47,0.014,11,270.26,0,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P height100 P distRoad),4.54,0.0136,12,268.11,0,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P water P height100 P distRoad),4.63,0.013,14,263.69,1.01,0
p(SURVEY P observer1 P start)psi(disturb500 P water P ele P distRoad),4.88,0.0115,13,266.21,0.04,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P und P water P height100 P distRoad),4.95,0.0111,16,259.43,-0.22,1
p(SURVEY P start)psi(disturb500 P ndvi500 P water P ele P distRoad),5.23,0.0096,12,268.8,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P water P ele P height100 P distRoad),5.34,0.0091,15,262.12,0.93,1
p(SURVEY P start)psi(disturb500 P forest100 P water P ele P distRoad),5.37,0.009,12,268.94,5.84,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P water P ele P distRoad),5.61,0.008,14,264.67,0.2,1
p(SURVEY P start)psi(disturb500 P und P water P ele P distRoad),5.66,0.0077,12,269.23,3.85,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),5.87,0.007,15,262.65,-1.2,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele P height100 P distRoad),5.91,0.0068,17,258.06,-0.04,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water P ele P height100 P distRoad),5.95,0.0067,14,265.01,1.62,0
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P water P height100 P distRoad),6.15,0.0061,14,265.22,-0.63,1
p(SURVEY P start)psi(disturb500 P und P water P height100 P distRoad),6.34,0.0055,12,269.9,4.49,0
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele P height100 P distRoad),6.39,0.0054,15,263.17,1.38,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P height100 P distRoad),6.44,0.0052,13,267.77,3.08,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P water P ele P height100),6.49,0.0051,15,263.27,-0.58,1
p(SURVEY P observer1 P start)psi(disturb500 P und P water P height100 P distRoad),6.72,0.0046,14,265.79,2.46,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P und P height100 P distRoad),6.74,0.0045,15,263.52,-0.58,1
p(SURVEY P start)psi(disturb500 P ndvi500 P und P height100 P distRoad),6.79,0.0044,12,270.36,2.55,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi500 P und P height100 P distRoad),6.97,0.004,14,266.03,0.05,0
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water P distRoad),6.97,0.004,12,270.54,4.9,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P water P ele P height100),7.01,0.0039,13,268.34,4.91,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P water P ele P distRoad),7.14,0.0037,14,266.21,-1.1,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P water P ele P height100 P distRoad),7.22,0.0036,16,261.7,0.59,1
