Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water),6.256,0.0032,13,225.53,-0.08,1
p(SURVEY P observer1)psi(forest1500 P ele P height500),6.288,0.0032,11,230.02,-0.31,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P water P ele P height500 P distRoad),6.289,0.0032,14,223.3,0.44,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ele),6.306,0.0032,11,230.04,0.95,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und),6.308,0.0031,11,230.04,1.37,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water),6.377,0.003,12,227.89,1.61,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P height500),6.436,0.003,11,230.17,3.19,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P water P height500),6.444,0.0029,13,225.71,1.59,0
p(SURVEY P observer1)psi(forest1500 P und P distRoad),6.452,0.0029,11,230.19,0.25,0
p(SURVEY P observer1)psi(disturb500 P forest1500),6.454,0.0029,10,232.39,0,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water),6.461,0.0029,11,230.19,3.99,0
p(SURVEY P observer1 P start)psi(forest1500 P height500),6.516,0.0028,11,230.25,0.52,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water P ele),6.529,0.0028,13,225.8,3.38,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P height500),6.578,0.0028,12,228.09,0.81,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P height500),6.593,0.0027,12,228.11,1.87,0
p(SURVEY P observer1)psi(forest1500 P und P water P ele),6.659,0.0026,12,228.17,2.79,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P distRoad),6.721,0.0026,12,228.23,2.29,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P height500),6.759,0.0025,12,228.27,2.97,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P height500 P distRoad),6.814,0.0024,15,221.54,1.45,0
p(SURVEY P observer1)psi(forest1500 P und P water P height500),6.815,0.0024,12,228.33,-0.4,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P ele),6.865,0.0024,12,228.38,2.93,0
p(SURVEY P observer1)psi(forest1500 P ele),6.869,0.0024,10,232.8,0.28,0
p(SURVEY P observer1)psi(forest1500 P water P ele P height500 P distRoad),6.873,0.0024,13,226.14,1.84,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P water P ele),6.919,0.0023,13,226.19,1.02,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P water P distRoad),6.936,0.0023,13,226.21,0.86,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P water),6.964,0.0023,11,230.7,5.42,1
p(SURVEY P observer1 P start)psi(forest1500 P und P height500),7.003,0.0022,12,228.51,1.77,0
p(SURVEY P observer1)psi(forest1500 P und P ele),7.009,0.0022,11,230.74,1.35,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water P height500 P distRoad),7.036,0.0022,13,226.31,1.43,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P distRoad),7.066,0.0022,12,228.58,2.19,0
p(SURVEY P observer1)psi(forest1500 P und P water),7.072,0.0021,11,230.81,1.7,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ele P distRoad),7.086,0.0021,12,228.6,0.01,1
p(SURVEY P observer1)psi(forest1500 P water),7.088,0.0021,10,233.02,1.61,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P water P distRoad),7.106,0.0021,12,228.62,2.2,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water),7.191,0.002,13,226.46,1.8,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P ele P distRoad),7.193,0.002,13,226.46,1.08,0
p(SURVEY P observer1)psi(forest1500 P und P water P ele P height500),7.201,0.002,13,226.47,-0.09,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P water P ele),7.239,0.002,13,226.51,-1.1,1
p(SURVEY P observer1 P start)psi(forest1500),7.257,0.002,10,233.19,1.97,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water),7.28,0.0019,14,224.29,0.28,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P water P distRoad),7.338,0.0019,13,226.61,0.5,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ele P height500 P distRoad),7.387,0.0018,14,224.4,1.33,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P water P ele P height500 P distRoad),7.389,0.0018,15,222.12,1.33,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und),7.399,0.0018,12,228.91,0.7,0
p(SURVEY P observer1 P start)psi(ndvi100 P water P ele),7.402,0.0018,12,228.91,-0.45,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P height500),7.43,0.0018,13,226.7,1.36,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),7.511,0.0017,14,224.52,-0.61,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P distRoad),7.511,0.0017,14,224.52,-1.56,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P ele),7.551,0.0017,11,231.28,1.46,0
p(SURVEY P observer1)psi(disturb500 P ndvi100 P water P height500),7.569,0.0017,12,229.08,0,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ele P height500),7.61,0.0016,12,229.12,-1.05,0
p(SURVEY P observer1)psi(forest1500 P und P water P height500 P distRoad),7.616,0.0016,13,226.89,3.41,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und),7.634,0.0016,12,229.15,1.41,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P water P height500),7.659,0.0016,12,229.17,-1.3,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P ele P height500 P distRoad),7.679,0.0016,16,220.1,0.91,1
p(SURVEY P observer1)psi(forest1500 P und P ele P distRoad),7.699,0.0016,12,229.21,0.8,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water P height500),7.713,0.0016,12,229.22,2.84,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100),7.725,0.0015,11,231.46,2.46,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P ele P height500),7.749,0.0015,13,227.02,-0.31,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P distRoad),7.753,0.0015,13,227.02,1.23,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P distRoad),7.755,0.0015,13,227.03,1.38,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water),7.874,0.0014,13,227.14,1.53,1
p(SURVEY P observer1)psi(forest1500 P ele P distRoad),7.904,0.0014,11,231.64,0.97,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P und P water P distRoad),7.908,0.0014,13,227.18,1.67,1
