Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),0,0.2094,11,218.98,0.47,1
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),0.47,0.1658,11,219.44,-0.47,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),0.6,0.1552,11,219.57,5.34,1
p(observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),0.95,0.1304,11,219.92,0.29,1
p(observer1 P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),1.13,0.1191,11,220.1,0,1
p(observer1 P start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),1.58,0.095,11,220.56,5.23,1
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),1.9,0.081,11,220.87,3.75,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),3.39,0.0385,11,222.36,-0.72,1
p(observer1 P start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),7.33,0.0054,11,226.3,1.84,1
p(observer1 P start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),18.14,0,11,237.12,0,1
p(observer1 P start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),18.95,0,11,237.93,0,1
p(observer1 P start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),18.95,0,11,237.93,3.19,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.95,0,11,237.93,0,1
p(observer1 P start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),18.95,0,11,237.93,5.59,1
p(observer1 P start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),18.95,0,11,237.93,5.66,1
p(observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),18.95,0,11,237.93,2.81,1
