Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P ele P height100 P distRoad),10.04,9e-04,9,167.49,3.3,1
p(cloudCover)psi(disturb500 P forest500 P und P distRoad),10.05,9e-04,7,171.81,0.18,1
p(cloudCover)psi(disturb500 P ndvi500 P und P ele P distRoad),10.12,9e-04,8,169.74,0,1
p()psi(disturb500 P forest500 P water),10.27,8e-04,5,176.26,3.15,1
p()psi(disturb500 P forest500 P water P ele P height100),10.31,8e-04,7,172.07,3.23,1
p(cloudCover)psi(disturb500 P und P water P ele P height100 P distRoad),10.39,8e-04,9,167.85,4.39,1
p()psi(disturb500 P forest500 P water P height100),10.45,8e-04,6,174.34,2.49,1
p(cloudCover)psi(disturb500 P forest500 P water),10.46,8e-04,6,174.35,2.06,1
p()psi(disturb500 P forest500 P water P ele P height100 P distRoad),10.47,8e-04,8,170.09,0,1
p(cloudCover)psi(disturb500 P water P ele P height100 P distRoad),10.49,7e-04,8,170.11,3.77,1
p(cloudCover)psi(disturb500 P forest500 P und P water P ele),10.51,7e-04,8,170.12,0.92,1
p(cloudCover)psi(disturb500 P forest500 P und P water P distRoad),10.53,7e-04,8,170.15,1.79,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele P height100),10.54,7e-04,11,163.62,4.09,1
p()psi(disturb500 P forest500 P und P water),10.59,7e-04,6,174.47,1.7,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele P distRoad),10.59,7e-04,12,161.44,4.79,1
p()psi(disturb500 P forest500 P und P water P distRoad),10.76,7e-04,7,172.52,1.58,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P ele P height100 P distRoad),10.85,6e-04,13,159.46,3.22,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und),10.85,6e-04,7,172.61,-1.14,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P ele P distRoad),10.86,6e-04,9,168.31,1.67,1
p(cloudCover)psi(disturb500 P forest500 P und P water P ele P height100),10.91,6e-04,9,168.36,4,1
p(SURVEY)psi(disturb500 P und P water P ele P height100),10.92,6e-04,11,163.99,2.43,1
p()psi(disturb500 P ndvi500 P und P water P ele),10.95,6e-04,7,172.71,2.04,1
p()psi(disturb500 P forest500 P ndvi500),10.97,6e-04,5,176.96,0,0
p(cloudCover)psi(disturb500 P ndvi500 P water P ele P height100),10.99,6e-04,8,170.61,0,1
p(cloudCover)psi(disturb500 P forest500 P water P distRoad),11.01,6e-04,7,172.77,3.51,1
p(cloudCover)psi(disturb500 P forest500 P und P water P height100),11.04,6e-04,8,170.66,0.58,1
p()psi(disturb500 P ndvi500 P und P ele P distRoad),11.08,6e-04,7,172.84,0,1
p(SURVEY)psi(disturb500 P und P water P ele P height100 P distRoad),11.08,6e-04,12,161.93,5.67,1
p(cloudCover)psi(disturb500 P ndvi500 P und P water P ele P distRoad),11.12,5e-04,9,168.58,3.62,0
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height100),11.13,5e-04,11,164.2,5.06,1
p(cloudCover)psi(disturb500 P forest500 P und P water),11.16,5e-04,7,172.93,0.93,1
p(cloudCover)psi(disturb500 P water P ele),11.27,5e-04,6,175.16,5.31,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele),11.3,5e-04,11,164.37,4.73,1
p()psi(disturb500 P water P ele),11.32,5e-04,5,177.31,5.19,1
p(SURVEY)psi(disturb500 P water P ele P height100),11.33,5e-04,10,166.6,4.25,1
p()psi(disturb500 P forest500 P und P distRoad),11.36,5e-04,6,175.25,0.31,1
p(cloudCover)psi(disturb500 P forest500 P und P water P ele P height100 P distRoad),11.38,5e-04,10,166.65,5.94,1
p(SURVEY)psi(disturb500 P forest500 P und P distRoad),11.41,5e-04,10,166.68,0.56,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water),11.42,5e-04,7,173.18,0.78,1
