covnames,sum.wgt,ER
und,0.9996,2499.00000000028
water,0.9996,2499.00000000028
ele,0.9996,2499.00000000028
height100,0,0
height500,0,0
disturb100,0.9874,78.3650793650797
disturb500,0.0122,0.0123506782749544
distRoad,0,0
forest100,0.5894,1.43546030199708
forest1500,0.0878,0.0962508221881166
forest500,0.3224,0.475796930342385
forest1000,0.2986,0.42571998859424
ndvi100,0.0069,0.00694794079146108
ndvi500,0.9927,135.986301369864
