covnames,sum.wgt,ER
und,0.9998,4999.00000000055
water,0.9998,4999.00000000055
ele,0.9998,4999.00000000055
height100,0,0
height500,0,0
disturb100,0.7118,2.46981263011797
disturb500,0.288,0.404494382022472
distRoad,0,0
forest100,0.493,0.972386587771203
forest1500,0.1919,0.237470610073011
forest500,0.3149,0.45964092833163
forest1000,0.2047,0.257387149503332
ndvi100,0,0
ndvi500,0.9998,4999.00000000055
