covnames,sum.wgt,ER
und,1.2044,-5.89236790606654
water,1.2044,-5.89236790606654
ele,1.2044,-5.89236790606654
height100,0.6022,1.51382604323781
height500,0.6022,1.51382604323781
disturb100,0,0
disturb500,1.2044,-5.89236790606654
distRoad,0.7956,3.89236790606654
forest100,0,0
forest1500,0,0
forest500,1.2044,-5.89236790606654
forest1000,0,0
ndvi100,0,0
ndvi500,1.2044,-5.89236790606654
