Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(),0,0.3316,2,177.68,5.98,0
p(start)psi(),1.07,0.1939,3,176.7,0,0
p(cloudCover)psi(),2.04,0.1193,3,177.67,0,0
p(SURVEY)psi(),3.02,0.0732,6,172.39,0,0
p(start P cloudCover)psi(),3.13,0.0692,4,176.69,0,0
p(observer1)psi(),3.63,0.054,4,177.19,0,0
p(SURVEY P start)psi(),4.32,0.0382,7,171.56,0,0
p(observer1 P start)psi(),4.67,0.0321,5,176.14,0,0
p(SURVEY P cloudCover)psi(),5.14,0.0254,7,172.38,0,0
p(observer1 P cloudCover)psi(),5.71,0.0191,5,177.18,0,0
p(SURVEY P start P cloudCover)psi(),6.46,0.0131,8,171.55,0,0
p(observer1 P start P cloudCover)psi(),6.71,0.0116,6,176.07,0,0
p(SURVEY P observer1)psi(),7.1,0.0095,8,172.19,0,0
p(SURVEY P observer1 P start)psi(),8.39,0.005,9,171.33,5.87,0
p(SURVEY P observer1 P cloudCover)psi(),9.26,0.0032,9,172.19,0,0
p(SURVEY P observer1 P start P cloudCover)psi(),10.53,0.0017,10,171.28,0,0
