covnames,sum.wgt,ER
und,1.7364,-2.35795763172189
water,1.7364,-2.35795763172189
ele,1.7364,-2.35795763172189
height100,0.8682,6.58725341426404
height500,0.8682,6.58725341426404
disturb100,0,0
disturb500,1.7364,-2.35795763172189
distRoad,0.2636,0.35795763172189
forest100,0,0
forest1500,0,0
forest500,1.7364,-2.35795763172189
forest1000,0,0
ndvi100,0,0
ndvi500,1.7364,-2.35795763172189
