covnames,sum.wgt,ER
und,0.3727,0.594133588394707
water,0.4516,0.823486506199854
ele,0.5495,1.21975582685905
height100,0.7365,2.79506641366224
height500,0,0
disturb100,0,0
disturb500,1.1019,-10.8135426889107
distRoad,0.4646,0.867762420620097
forest100,0,0
forest1500,0,0
forest500,0.4913,0.965795164143896
forest1000,0,0
ndvi100,0,0
ndvi500,0.3956,0.654533421575116
