covnames,sum.wgt,ER
und,1.0001,-10001.0000000011
water,1.0001,-10001.0000000011
ele,1.0001,-10001.0000000011
height100,0,0
height500,0,0
disturb100,0.3309,0.494544911074578
disturb500,0.6692,2.0229746070133
distRoad,0,0
forest100,0.4071,0.68662506324844
forest1500,0.0777,0.0842459069717012
forest500,0.5153,1.0631318341242
forest1000,0.1651,0.197748233321356
ndvi100,0,0
ndvi500,1.0001,-10001.0000000011
