Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(ndvi500 P und P water P ele P height500 P distRoad),0,0.2799,9,449.56,1.98,1
p(observer1 P cloudCover)psi(ndvi500 P und P water P ele P height500 P distRoad),0.36,0.2334,11,445.54,5.05,1
p(SURVEY P cloudCover)psi(ndvi500 P und P water P ele P height500 P distRoad),0.91,0.1779,13,441.62,2.89,1
p(cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500 P distRoad),2.18,0.094,10,449.56,0,1
p(observer1 P cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500 P distRoad),2.59,0.0768,12,445.54,0.35,1
p(SURVEY P cloudCover)psi(forest500 P ndvi500 P und P water P ele P height500 P distRoad),3.17,0.0574,14,441.62,4.66,1
p(observer1 P cloudCover)psi(forest500),7.69,0.006,6,463.69,0.21,1
p(cloudCover)psi(forest500),8.85,0.0033,4,469.04,2.48,0
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P und P water P ele P distRoad),8.93,0.0032,11,454.11,-0.83,1
p(observer1 P cloudCover)psi(forest500 P distRoad),8.94,0.0032,7,462.81,0.07,1
p(SURVEY P cloudCover)psi(forest500),9.46,0.0025,8,461.19,5.32,0
p(cloudCover)psi(ndvi500 P water P ele P height500 P distRoad),9.55,0.0024,8,461.28,0,1
p(observer1 P cloudCover)psi(ndvi500 P water P ele P height500 P distRoad),9.78,0.0021,10,457.17,0.62,1
p(observer1 P cloudCover)psi(disturb500 P forest500),9.82,0.0021,7,463.69,-1.08,0
p(observer1 P cloudCover)psi(forest500 P und),9.82,0.0021,7,463.69,0.27,1
p(cloudCover)psi(forest500 P ndvi500 P water P ele P height500 P distRoad),9.84,0.002,9,459.4,2.36,1
p(observer1 P cloudCover)psi(ndvi500 P und P water P ele P distRoad),10.1,0.0018,10,457.49,0,1
p(SURVEY P cloudCover)psi(water P ele P height500 P distRoad),10.19,0.0017,11,455.37,2.2,0
p(SURVEY P cloudCover)psi(ndvi500 P water P ele P height500 P distRoad),10.54,0.0014,12,453.5,5.5,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P und),10.54,0.0014,8,462.27,1.92,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P water),10.54,0.0014,8,462.27,-0.68,0
p(SURVEY P cloudCover)psi(forest500 P ndvi500 P water P ele P height500 P distRoad),10.82,0.0012,13,451.54,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),11.04,0.0011,9,460.6,5.14,1
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P und P water P ele),11.05,0.0011,10,458.43,1.37,1
p(cloudCover)psi(water P ele P height500 P distRoad),11.11,0.0011,7,464.98,5.87,1
p(observer1 P cloudCover)psi(forest500 P und P water P ele),11.13,0.0011,9,460.69,0,1
p(cloudCover)psi(forest500 P ndvi500 P und),11.18,0.001,6,467.18,3.4,1
p(cloudCover)psi(disturb500 P ndvi500 P und P water P ele),11.26,0.001,8,462.99,2.36,1
p(cloudCover)psi(disturb500 P water P ele P height500 P distRoad),11.37,0.001,8,463.1,5.05,1
p(cloudCover)psi(forest500 P water P ele P height500 P distRoad),11.37,0.001,8,463.1,3.37,1
p(observer1 P cloudCover)psi(water P ele P height500 P distRoad),11.45,9e-04,9,461.01,-1.15,1
p(cloudCover)psi(und P water P ele P distRoad),11.58,9e-04,7,465.46,0,1
p(observer1 P cloudCover)psi(und P water P ele P distRoad),11.6,8e-04,9,461.17,0,1
p(observer1 P cloudCover)psi(forest500 P water P ele P height500 P distRoad),11.66,8e-04,10,459.04,0.43,1
p(SURVEY P cloudCover)psi(forest500 P und P water P ele),11.95,7e-04,11,457.13,0,0
p(observer1 P cloudCover)psi(forest500 P ndvi500 P water P ele P height500 P distRoad),11.99,7e-04,11,457.17,0.48,1
p(SURVEY P cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water),11.99,7e-04,12,454.95,5.51,1
p(SURVEY P cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),12.15,6e-04,13,452.87,5.47,1
p(observer1 P cloudCover)psi(ndvi500 P und P water P height500),12.2,6e-04,9,461.77,1.97,1
p(SURVEY P cloudCover)psi(forest500 P ndvi500 P und),12.31,6e-04,10,459.7,3.48,0
p(cloudCover)psi(ndvi500 P und P water P ele P distRoad),12.31,6e-04,8,464.04,0,1
p(observer1 P cloudCover)psi(disturb500 P und P water P ele P distRoad),12.33,6e-04,10,459.71,3.42,1
p(SURVEY P cloudCover)psi(disturb500 P water P ele P height500 P distRoad),12.41,6e-04,12,455.37,0,1
p(SURVEY P cloudCover)psi(forest500 P water P ele P height500 P distRoad),12.41,6e-04,12,455.37,0,1
p(observer1 P cloudCover)psi(ndvi500 P und P ele),12.45,6e-04,8,464.17,-0.28,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water),12.47,5e-04,10,459.86,-0.36,1
p(observer1 P cloudCover)psi(forest500 P und P water),12.57,5e-04,8,464.3,4.91,1
p(SURVEY P cloudCover)psi(disturb500 P ndvi500 P und P water P ele),12.61,5e-04,12,455.57,2.48,1
p(SURVEY P cloudCover)psi(und P water P ele P distRoad),12.71,5e-04,11,457.89,4.69,1
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P water P ele P distRoad),12.87,4e-04,10,460.25,0.7,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P distRoad),12.96,4e-04,9,462.52,0,1
p(observer1 P cloudCover)psi(disturb500 P und P water P ele),13.08,4e-04,9,462.65,-1.73,1
p(cloudCover)psi(und P water P ele P height500 P distRoad),13.25,4e-04,8,464.98,5.5,1
p(cloudCover)psi(forest500 P ndvi500 P und P water),13.31,4e-04,7,467.18,0,1
p(cloudCover)psi(forest500 P ndvi500 P und P distRoad),13.31,4e-04,7,467.18,2.45,1
p(cloudCover)psi(disturb500 P und P water P ele P height500 P distRoad),13.53,3e-04,9,463.1,1.68,1
p(cloudCover)psi(forest500 P und P water P ele P height500 P distRoad),13.53,3e-04,9,463.1,0,0
p(observer1 P cloudCover)psi(und P water P ele P height500 P distRoad),13.63,3e-04,10,461.01,0.36,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P und P water P distRoad),13.66,3e-04,10,461.05,0.53,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P ndvi500 P und),13.69,3e-04,9,463.25,0,1
p(observer1 P cloudCover)psi(disturb500 P forest500 P und P water P ele P height500),13.78,3e-04,11,458.96,0,1
p(observer1 P cloudCover)psi(forest500 P und P water P ele P height500 P distRoad),13.86,3e-04,11,459.04,0.68,0
p(cloudCover)psi(forest500 P und P water P ele P distRoad),13.91,3e-04,8,465.63,5.08,1
p(observer1 P cloudCover)psi(forest500 P ndvi500 P height500),13.98,3e-04,8,465.71,0.41,0
p(observer1 P cloudCover)psi(und P ele),14,3e-04,7,467.87,5.2,1
p(cloudCover)psi(forest500 P ndvi500 P und P water P distRoad),14.1,2e-04,8,465.82,5.24,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P distRoad),14.32,2e-04,8,466.05,0,1
p(SURVEY P cloudCover)psi(und P water P ele P height500 P distRoad),14.33,2e-04,12,457.29,0,1
p(observer1 P cloudCover)psi(forest500 P ndvi500 P und P height500),14.37,2e-04,9,463.94,-0.1,1
p(cloudCover)psi(disturb500 P forest500 P und P water P distRoad),14.42,2e-04,8,466.15,0,1
