covnames,sum.wgt,ER
und,1.0001,-10001.0000000011
water,1.0001,-10001.0000000011
ele,1.0001,-10001.0000000011
height100,0,0
height500,0,0
disturb100,0.3281,0.488316713796696
disturb500,0.672,2.04878048780488
distRoad,0,0
forest100,0.4852,0.942501942501943
forest1500,0.2178,0.278445410380977
forest500,0.2971,0.422677479015507
forest1000,0.3367,0.507613447911955
ndvi100,0.3709,0.589572405023049
ndvi500,0.6292,1.69687162891046
