Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb500 P forest1000 P ndvi500 P und P water P ele),0,0.1652,8,146.45,1.25,1
p()psi(disturb100 P forest500 P ndvi100 P und P water P ele),0.29,0.1431,8,146.73,-0.41,1
p(observer1)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),0.74,0.1138,10,142.85,3.57,1
p(observer1)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),2.01,0.0604,10,144.11,0.33,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P ele),2.17,0.0557,8,148.62,0.68,1
p()psi(disturb500 P forest100 P ndvi500 P und P water P ele),2.6,0.045,8,149.05,5.21,1
p()psi(disturb500 P forest1500 P ndvi500 P und P water P ele),2.86,0.0395,8,149.31,0,1
p(observer1)psi(disturb500 P forest500 P ndvi500 P und P water P ele),2.95,0.0378,10,145.05,0.74,1
p(observer1)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),3.02,0.0365,10,145.12,5.21,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),3.06,0.0358,10,145.16,0.68,1
p(observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),3.91,0.0233,10,146.02,-0.13,1
p(observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),3.91,0.0233,10,146.02,4.6,1
p()psi(disturb500 P forest1500 P ndvi100 P und P water P ele),4.13,0.021,8,150.57,0,1
p(observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),4.53,0.0172,10,146.63,0,0
p(observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),4.53,0.0171,10,146.63,0,0
p()psi(disturb100 P forest1000 P ndvi100 P und P water P ele),4.54,0.0171,8,150.99,4.36,1
p()psi(disturb500 P forest500 P ndvi100 P und P water P ele),4.55,0.017,8,151,0,0
p(observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),4.74,0.0155,10,146.84,5.95,0
p()psi(disturb100 P forest1500 P ndvi500 P und P water P ele),4.78,0.0151,8,151.23,3.78,1
p(observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),4.79,0.015,10,146.89,5.95,0
p()psi(disturb100 P forest100 P ndvi100 P und P water P ele),4.95,0.0139,8,151.4,0,0
p()psi(disturb500 P forest100 P ndvi100 P und P water P ele),5,0.0135,8,151.45,0,0
p(observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),5.14,0.0127,10,147.24,0,1
p()psi(disturb100 P forest1500 P ndvi100 P und P water P ele),5.75,0.0093,8,152.2,5.09,1
p(observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),6.46,0.0065,10,148.56,0,0
p()psi(disturb500 P forest1000 P ndvi100 P und P water P ele),6.86,0.0054,8,153.3,5.94,0
p(observer1)psi(disturb100 P forest100 P ndvi500 P und P water P ele),6.91,0.0052,10,149.01,0,0
p(observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),7.11,0.0047,10,149.21,3.9,0
p()psi(disturb100 P forest100 P ndvi500 P und P water P ele),7.17,0.0046,8,153.62,0,0
p()psi(disturb100 P forest500 P ndvi500 P und P water P ele),7.22,0.0045,8,153.67,0,0
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),8,0.003,10,150.1,0,0
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele),8.43,0.0024,8,154.88,0,0
