Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),17.24,1e-04,10,211.9,0,1
p(start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),17.5,1e-04,9,214.35,4.92,1
p(start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),17.5,1e-04,9,214.35,0,1
p(start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),17.73,1e-04,9,214.57,0,0
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),17.79,1e-04,9,214.63,4.82,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),17.79,1e-04,9,214.63,-3.03,1
p(start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),18.01,1e-04,9,214.85,5.17,1
p(start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),18.01,1e-04,9,214.85,0,1
p(start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.01,1e-04,9,214.85,0,1
p(start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),18.01,1e-04,9,214.85,0,1
p(start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),18.01,1e-04,9,214.85,5.81,1
p(start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),18.01,1e-04,9,214.85,0,1
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),18.12,1e-04,9,214.96,0,0
p(SURVEY)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),18.13,1e-04,12,208.37,5.92,1
p(cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),18.29,1e-04,9,215.14,0,0
p(cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),18.29,1e-04,9,215.14,0,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.29,1e-04,9,215.14,5.99,1
p(cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),18.29,1e-04,9,215.14,0.24,1
p(cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),18.29,1e-04,9,215.14,0,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),18.29,1e-04,9,215.14,1.59,1
p(SURVEY P observer1)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),18.31,1e-04,14,204.05,0,1
p(SURVEY)psi(disturb100 P forest500 P ndvi500 P und P water P ele),18.38,1e-04,12,208.62,0,0
p(SURVEY P observer1)psi(disturb100 P forest500 P ndvi500 P und P water P ele),18.41,1e-04,14,204.15,0,0
p(SURVEY)psi(disturb100 P forest100 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,0,1
p(SURVEY)psi(disturb500 P forest100 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,4.04,1
p(SURVEY)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,2.9,1
p(SURVEY)psi(disturb100 P forest500 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,5.7,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,4.76,0
p(SURVEY)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),18.65,1e-04,12,208.88,5.18,1
p(SURVEY P observer1)psi(disturb100 P forest100 P ndvi100 P und P water P ele),18.85,0,14,204.59,4,1
p(SURVEY P observer1)psi(disturb500 P forest100 P ndvi100 P und P water P ele),18.85,0,14,204.59,2.06,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),18.85,0,14,204.59,3.06,1
p(SURVEY P observer1)psi(disturb100 P forest500 P ndvi100 P und P water P ele),18.85,0,14,204.59,3.22,1
p(SURVEY P observer1)psi(disturb500 P forest500 P ndvi100 P und P water P ele),18.85,0,14,204.59,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),18.85,0,14,204.59,5.68,1
p(SURVEY P observer1)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),18.85,0,14,204.59,5.26,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),19.25,0,9,216.1,5.52,1
