Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1)psi(disturb500 P und P ele P height100),0,0.0843,8,217.58,-0.31,1
p(observer1)psi(disturb500 P und P water P ele P height100 P distRoad),0.61,0.0621,10,213.85,2.14,0
p(observer1)psi(disturb500 P forest100 P und P ele P height100),1.03,0.0504,9,216.45,0.29,1
p(observer1)psi(disturb500 P forest100 P und P height100),1.14,0.0476,8,218.72,1.41,1
p(observer1)psi(disturb500 P forest100 P und P height100 P distRoad),1.51,0.0396,9,216.93,4.09,1
p(observer1)psi(disturb500 P ndvi500 P und P ele P height100),1.71,0.0358,9,217.13,1.35,1
p(observer1)psi(disturb500 P und P ele P height100 P distRoad),1.71,0.0358,9,217.13,0.4,1
p(observer1)psi(disturb500 P und P water P ele P height100),1.72,0.0357,9,217.14,1.38,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und),2.68,0.022,8,220.26,0.22,1
p(observer1)psi(disturb500 P forest100 P und P water P ele P height100 P distRoad),2.81,0.0207,11,213.85,2.24,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P height100 P distRoad),2.99,0.0189,9,218.41,-0.28,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P ele),3.02,0.0186,9,218.44,0.77,1
p(observer1)psi(disturb500 P forest100 P und P water P ele P height100),3.21,0.0169,10,216.45,1.99,1
p(observer1)psi(disturb500 P ndvi500 P und P height100),3.3,0.0162,8,220.88,-0.12,1
p(observer1)psi(disturb500 P forest100 P und P water P height100 P distRoad),3.31,0.0161,10,216.55,0.58,1
p(observer1)psi(und P ele P height100),3.36,0.0157,7,223.08,0,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P height100),3.36,0.0157,9,218.78,0.22,1
p(observer1)psi(disturb500 P forest100 P und P ele P height100 P distRoad),3.45,0.015,10,216.69,-0.45,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P distRoad),3.5,0.0147,9,218.91,0.88,1
p(observer1)psi(disturb500 P ele P height100),3.54,0.0144,7,223.26,-1.35,1
p(observer1)psi(disturb500 P water P ele P height100 P distRoad),3.57,0.0141,9,218.99,1.1,0
p(observer1)psi(disturb500 P und P height100),3.63,0.0138,7,223.35,5.65,1
p(observer1)psi(disturb500 P und P height100 P distRoad),3.75,0.0129,8,221.33,0.8,1
p(observer1)psi(disturb500 P und P water P height100),3.85,0.0123,8,221.43,0.28,1
p(observer1)psi(disturb500 P forest100 P und P water P height100),3.96,0.0116,9,219.38,1.62,1
p(observer1)psi(disturb500 P ndvi500 P und P height100 P distRoad),4.39,0.0094,9,219.81,-0.74,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P height100),4.41,0.0093,10,217.65,0.53,1
p(observer1)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),4.65,0.0082,10,217.89,0.62,1
p(observer1)psi(disturb500 P ndvi500 P und P water P height100),4.7,0.0081,9,220.11,-0.07,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P ele P distRoad),4.77,0.0077,10,218.01,0.27,0
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P ele P height100),4.81,0.0076,10,218.05,0.24,1
p(observer1)psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),4.81,0.0076,10,218.05,-1.71,1
p(observer1)psi(disturb500 P forest100 P height100),4.99,0.007,7,224.71,-0.11,1
p(observer1)psi(disturb500 P und P water P height100 P distRoad),5.04,0.0068,9,220.46,0.23,0
p(observer1)psi(disturb500 P forest100 P ele P height100),5.06,0.0067,8,222.64,0.24,1
p(observer1)psi(disturb500 P water P height100 P distRoad),5.17,0.0064,8,222.75,0.34,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P ele P height100 P distRoad),5.41,0.0056,11,216.45,0,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele),5.44,0.0055,10,218.68,0.32,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water),5.48,0.0054,9,220.9,-1.2,1
p(observer1)psi(forest100 P und P ele P height100),5.5,0.0054,8,223.08,0,1
p(observer1)psi(und P water P ele P height100),5.5,0.0054,8,223.08,2.2,1
p(observer1)psi(disturb500 P ndvi500 P und P water P ele P height100 P distRoad),5.66,0.005,11,216.69,0.82,1
p(observer1)psi(und P height100),5.67,0.0049,6,227.52,0,1
p(observer1)psi(height100 P distRoad),5.67,0.0049,6,227.53,0,1
p(observer1)psi(disturb500 P ndvi500 P ele P height100),5.68,0.0049,8,223.26,0.25,1
p(observer1)psi(disturb500 P water P ele P height100),5.68,0.0049,8,223.26,0.98,1
p(observer1)psi(disturb500 P ele P height100 P distRoad),5.68,0.0049,8,223.26,-1.48,1
p(observer1)psi(disturb500 P forest100 P water P height100),5.72,0.0048,8,223.3,-1.3,1
p(observer1)psi(disturb500 P forest100 P water P ele P height100 P distRoad),5.76,0.0047,10,218.99,-0.26,1
p(observer1)psi(disturb500 P forest100 P ndvi500),5.81,0.0046,7,225.53,-0.85,0
p(observer1)psi(disturb500 P ndvi500 P distRoad),5.84,0.0045,7,225.57,0.51,1
p(observer1)psi(disturb500 P distRoad),5.92,0.0044,6,227.77,1.53,1
p(observer1)psi(ndvi500 P und P water P ele P height100),5.95,0.0043,9,221.37,5.09,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele P height100 P distRoad),5.99,0.0042,12,214.81,-0.79,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele P height100),6.1,0.004,11,217.13,0.3,1
p(observer1)psi(und P distRoad),6.15,0.0039,6,228,1.26,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P distRoad),6.3,0.0036,10,219.54,0.39,1
p(observer1)psi(disturb500 P height100),6.37,0.0035,6,228.23,5.29,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P height100),6.4,0.0034,9,221.82,0.97,1
p(observer1)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),6.42,0.0034,10,219.65,0.25,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P ele),6.48,0.0033,8,224.07,-0.87,1
p(observer1)psi(disturb500 P forest100 P ele P height100 P distRoad),6.59,0.0031,9,222.01,0.25,1
p(observer1)psi(ndvi500 P height100 P distRoad),6.62,0.0031,7,226.35,5,1
p(observer1)psi(disturb500 P forest100 P und P water),6.67,0.003,8,224.25,-0.13,1
p(observer1)psi(disturb500 P forest100 P und P water P ele),6.77,0.0028,9,222.19,-0.12,1
p(observer1)psi(disturb500 P water P height100),6.86,0.0027,7,226.59,0.41,0
p(observer1)psi(ele P height100),6.87,0.0027,6,228.72,0,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P ele P distRoad),6.97,0.0026,11,218.01,1.65,1
p(observer1)psi(und P ele),7,0.0025,6,228.85,0,1
p(observer1)psi(disturb500 P forest100 P und),7.02,0.0025,7,226.74,0.27,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P height100),7.13,0.0024,8,224.71,-0.14,1
p(observer1)psi(ndvi500 P und P ele P height100),7.17,0.0023,8,224.75,5.9,1
p(observer1)psi(disturb500 P ndvi500 P ele P distRoad),7.17,0.0023,8,224.75,-1.21,1
p(observer1)psi(disturb500 P ele P distRoad),7.25,0.0022,7,226.97,0.27,1
p(observer1)psi(disturb500 P forest100 P und P distRoad),7.28,0.0022,8,224.86,0.58,1
p(observer1)psi(disturb500 P ndvi500 P water P height100 P distRoad),7.33,0.0022,9,222.75,0.46,1
p(observer1)psi(disturb500 P forest100 P height100 P distRoad),7.35,0.0021,8,224.93,0.33,1
p(observer1)psi(ndvi500 P und P ele),7.38,0.0021,7,227.11,0,1
p(observer1)psi(forest100 P ndvi500 P und P water),7.38,0.0021,8,224.96,0,1
p(observer1)psi(disturb500 P height100 P distRoad),7.39,0.0021,7,227.11,2.64,1
p(observer1)psi(forest100 P und P water),7.45,0.002,7,227.18,4.64,1
p(observer1)psi(disturb500 P ndvi500 P und P water P ele P height100),7.49,0.002,10,220.73,0.2,1
p(observer1)psi(disturb500 P forest100 P und P ele),7.49,0.002,8,225.07,0.22,1
p(observer1)psi(und),7.51,0.002,5,231.47,5.17,1
p(observer1)psi(und P water P distRoad),7.56,0.0019,7,227.28,5.24,1
p(observer1)psi(forest100 P und P water P ele P height100),7.66,0.0018,9,223.08,4.95,1
p(observer1)psi(disturb500 P forest100 P water P height100 P distRoad),7.74,0.0018,9,223.16,-0.06,1
p(observer1)psi(disturb500 P forest100 P und P water P distRoad),7.77,0.0017,9,223.19,-2.01,1
p(observer1)psi(disturb500 P ndvi500 P water P distRoad),7.77,0.0017,8,225.36,0.26,1
p(observer1)psi(forest100 P und P height100),7.8,0.0017,7,227.52,4.93,1
p(observer1)psi(ndvi500 P und P height100),7.8,0.0017,7,227.52,4.09,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P ele P height100),7.85,0.0017,9,223.26,1.12,1
p(observer1)psi(disturb500 P ndvi500 P water P ele P height100),7.85,0.0017,9,223.26,-0.76,1
p(observer1)psi(disturb500 P ndvi500 P water P height100),7.85,0.0017,8,225.43,-0.4,0
p(observer1)psi(und P ele P distRoad),7.91,0.0016,7,227.64,1.5,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water),7.95,0.0016,8,225.53,2.94,0
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P ele P height100 P distRoad),7.96,0.0016,11,218.99,1.73,1
p(observer1)psi(disturb500 P ndvi500 P height100),7.97,0.0016,7,227.7,-0.44,1
p(observer1)psi(forest100 P und P distRoad),8.09,0.0015,7,227.81,2.62,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P height100 P distRoad),8.1,0.0015,10,221.33,-0.23,1
p(observer1)psi(ndvi500 P ele P height100),8.21,0.0014,7,227.94,0,1
p(observer1)psi(ndvi500 P und P distRoad),8.27,0.0013,7,228,3.08,1
p(observer1)psi(forest100 P ndvi500 P und P height100),8.34,0.0013,8,225.92,4.03,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P distRoad),8.34,0.0013,8,225.92,-1.43,1
p(observer1)psi(und P height100 P distRoad),8.4,0.0013,7,228.13,2.4,1
p(observer1)psi(disturb500 P forest100 P water P ele P height100),8.47,0.0012,9,223.88,-4.4,1
p(observer1)psi(und P water P height100),8.58,0.0012,7,228.3,1.59,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P ele),8.65,0.0011,9,224.07,0.47,1
p(observer1)psi(und P water),8.69,0.0011,6,230.54,2.81,1
p(observer1)psi(disturb500 P forest100 P water),8.76,0.0011,7,228.48,-3.93,1
p(observer1)psi(forest100 P ndvi500 P und P water P ele P height100),8.77,0.001,10,222.01,3.03,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P und P water P height100 P distRoad),8.81,0.001,11,219.85,1.48,1
p(observer1)psi(height100),8.86,0.001,5,232.82,5.64,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P distRoad),8.86,0.001,9,224.28,0.09,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P ele P distRoad),8.86,0.001,9,224.28,0.03,1
p(observer1)psi(forest100 P und P water P distRoad),9.04,9e-04,8,226.62,1.84,1
p(observer1)psi(disturb500 P ndvi500 P und),9.09,9e-04,7,228.82,2.64,1
p(observer1)psi(distRoad),9.23,8e-04,5,233.19,0,1
p(observer1)psi(forest100 P ndvi500 P und P water P height100),9.29,8e-04,9,224.71,1.58,1
p(observer1)psi(forest100 P ndvi500 P und P ele P height100),9.33,8e-04,9,224.75,3.19,1
p(observer1)psi(disturb500 P forest100 P ele),9.33,8e-04,7,229.06,0.05,1
p(observer1)psi(ndvi500),9.34,8e-04,5,233.29,0,1
p(observer1)psi(ndvi500 P und P water),9.36,8e-04,7,229.08,-1.13,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P ele P height100 P distRoad),9.4,8e-04,10,222.64,-0.31,1
p(observer1)psi(und P water P height100 P distRoad),9.47,7e-04,8,227.05,3.4,1
p(observer1)psi(ndvi500 P und P water P distRoad),9.53,7e-04,8,227.11,1.71,1
p(observer1)psi(disturb500 P ndvi500 P height100 P distRoad),9.53,7e-04,8,227.11,-1.77,1
p(observer1)psi(und P water P ele P distRoad),9.53,7e-04,8,227.11,2.54,1
p(observer1)psi(water P ele P height100),9.57,7e-04,7,229.29,3.74,1
p(observer1)psi(forest100 P und),9.57,7e-04,6,231.42,1.38,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P ele P distRoad),9.59,7e-04,10,222.82,0.62,1
p(observer1)psi(forest100 P und P water P ele),9.6,7e-04,8,227.18,5.13,1
p(observer1)psi(ndvi500 P und),9.62,7e-04,6,231.47,2.3,1
p(observer1)psi(und P ele P height100 P distRoad),9.77,6e-04,8,227.35,1.58,1
p(observer1)psi(ndvi500 P und P ele P distRoad),9.81,6e-04,8,227.39,-0.12,1
p(observer1)psi(forest100 P und P height100 P distRoad),9.87,6e-04,8,227.45,2.18,1
p(observer1)psi(forest100 P und P ele P distRoad),9.89,6e-04,8,227.47,4.77,1
p(observer1)psi(disturb500 P forest100 P water P distRoad),9.91,6e-04,8,227.49,-0.33,1
p(observer1)psi(disturb500 P water P ele P distRoad),9.94,6e-04,8,227.52,1.45,1
p(observer1)psi(forest100 P ele P height100),9.97,6e-04,7,229.69,0,1
p(observer1)psi(forest100 P water P ele P height100),9.98,6e-04,8,227.56,1.13,1
p(observer1)psi(disturb500 P forest100),10.01,6e-04,6,231.86,0.56,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P ele P height100),10.03,6e-04,10,223.26,0.45,1
p(observer1)psi(forest100 P ndvi500 P und P distRoad),10.05,6e-04,8,227.63,2.38,1
p(observer1)psi(ele),10.09,5e-04,5,234.05,1.76,1
p(observer1)psi(disturb500 P ndvi500 P und P water P distRoad),10.15,5e-04,9,225.57,0.15,1
p(observer1)psi(disturb500 P forest100 P und P ele P distRoad),10.26,5e-04,9,225.68,-2.98,1
p(observer1)psi(ndvi500 P und P height100 P distRoad),10.29,5e-04,8,227.87,2.3,1
p(observer1)psi(forest100 P und P water P height100),10.4,5e-04,8,227.98,4.61,0
p(observer1)psi(),10.43,5e-04,4,236.48,0,1
p(observer1)psi(forest100 P ndvi500 P und P water P distRoad),10.44,5e-04,9,225.86,0.38,0
p(observer1)psi(forest100 P ndvi500 P und),10.47,4e-04,7,230.19,2.41,1
p(observer1)psi(ndvi500 P und P water P height100),10.47,4e-04,8,228.05,-0.1,1
p(observer1)psi(ndvi500 P ele),10.58,4e-04,6,232.43,0,1
p(observer1)psi(disturb500 P ndvi500 P water P ele P distRoad),10.61,4e-04,9,226.03,-0.03,1
p(observer1)psi(water P distRoad),10.64,4e-04,6,232.49,5.16,1
p(observer1)psi(forest100 P und P ele),10.69,4e-04,7,230.42,2.47,1
p(observer1)psi(forest100 P und P water P height100 P distRoad),10.72,4e-04,9,226.14,0.57,1
p(observer1)psi(forest100 P ndvi500 P water),10.73,4e-04,7,230.45,2.31,1
p(observer1)psi(und P water P ele),10.73,4e-04,7,230.46,0.23,1
p(observer1)psi(forest100 P ndvi500 P und P water P ele),10.75,4e-04,9,226.17,0,1
p(observer1)psi(forest100 P height100),10.97,3e-04,6,232.82,0,1
p(observer1)psi(ndvi500 P height100),10.97,3e-04,6,232.82,5.02,1
p(observer1)psi(ele P distRoad),11.02,3e-04,6,232.87,0,1
p(observer1)psi(ndvi500 P und P water P ele P distRoad),11.03,3e-04,9,226.45,0.09,0
p(observer1)psi(ndvi500 P distRoad),11.06,3e-04,6,232.91,5.39,1
p(observer1)psi(forest100 P water P ele),11.09,3e-04,7,230.82,5.66,1
p(observer1)psi(forest100 P ndvi500 P ele P height100),11.14,3e-04,8,228.72,0,1
p(observer1)psi(forest100 P und P water P ele P distRoad),11.17,3e-04,9,226.59,3.67,1
p(observer1)psi(forest100 P distRoad),11.18,3e-04,6,233.03,5.19,1
p(observer1)psi(und P water P ele P height100 P distRoad),11.18,3e-04,9,226.6,1.72,1
p(observer1)psi(ndvi500 P und P water P ele),11.23,3e-04,8,228.82,0.77,1
p(observer1)psi(forest100 P ndvi500 P und P ele),11.31,3e-04,8,228.89,2.17,1
p(observer1)psi(ndvi500 P und P water P height100 P distRoad),11.33,3e-04,9,226.75,1.99,0
p(observer1)psi(ndvi500 P und P ele P height100 P distRoad),11.47,3e-04,9,226.89,1.69,0
p(observer1)psi(disturb500 P ndvi500 P ele P height100 P distRoad),11.48,3e-04,9,226.9,2.8,1
p(observer1)psi(disturb500 P forest100 P water P ele P distRoad),11.48,3e-04,9,226.9,-0.18,1
p(observer1)psi(water),11.62,3e-04,5,235.57,0,0
p(observer1)psi(forest100 P und P ele P height100 P distRoad),11.62,3e-04,9,227.04,-1.06,1
p(observer1)psi(forest100 P ndvi500 P und P ele P distRoad),11.63,3e-04,9,227.05,4.46,1
p(observer1)psi(disturb500 P water P distRoad),11.68,2e-04,7,231.4,-0.33,1
p(observer1)psi(disturb500 P water P ele),11.68,2e-04,7,231.4,-1.15,1
p(observer1)psi(ndvi500 P water P ele P height100),11.71,2e-04,8,229.29,4.44,1
p(observer1)psi(forest100 P ndvi500 P und P height100 P distRoad),11.76,2e-04,9,227.18,-0.11,1
p(observer1)psi(water P height100),11.79,2e-04,6,233.64,0,0
p(observer1)psi(disturb500 P water),11.88,2e-04,6,233.74,1.67,1
p(observer1)psi(disturb500 P forest100 P ndvi500 P water P height100 P distRoad),11.94,2e-04,10,225.18,-3.93,1
p(observer1)psi(disturb500),12,2e-04,5,235.96,5.14,1
p(observer1)psi(forest100 P water P distRoad),12.1,2e-04,7,231.82,0,0
p(observer1)psi(disturb500 P forest100 P distRoad),12.13,2e-04,7,231.86,-0.81,1
p(observer1)psi(disturb500 P forest100 P water P ele),12.24,2e-04,8,229.83,0.32,0
p(observer1)psi(disturb500 P ndvi500 P water),12.42,2e-04,7,232.15,-0.97,1
p(observer1)psi(forest100 P ndvi500 P und P water P height100 P distRoad),12.43,2e-04,10,225.67,1.6,0
p(observer1)psi(forest100 P ndvi500 P und P water P ele P distRoad),12.44,2e-04,10,225.67,1.92,0
p(observer1)psi(forest100),12.5,2e-04,5,236.45,5.87,1
p(observer1)psi(water P ele P distRoad),12.55,2e-04,7,232.27,0,0
p(observer1)psi(water P height100 P distRoad),12.65,2e-04,7,232.38,0,0
p(observer1)psi(ndvi500 P water P distRoad),12.69,1e-04,7,232.41,5.93,1
p(observer1)psi(disturb500 P und P water P ele P distRoad),12.69,1e-04,9,228.11,-0.44,1
p(observer1)psi(forest100 P ndvi500),12.7,1e-04,6,234.55,0,1
p(observer1)psi(disturb500 P ndvi500 P water P ele),12.7,1e-04,8,230.29,-1.75,1
p(observer1)psi(forest100 P ndvi500 P water P ele P height100),12.72,1e-04,9,228.14,1.17,1
p(observer1)psi(forest100 P ele),12.73,1e-04,6,234.58,5.56,1
p(observer1)psi(disturb500 P ndvi500 P und P water P ele P distRoad),12.79,1e-04,10,226.03,1.7,1
p(observer1)psi(ndvi500 P und P water P ele P height100 P distRoad),12.79,1e-04,10,226.03,1.96,0
p(observer1)psi(forest100 P und P water P ele P height100 P distRoad),12.82,1e-04,10,226.06,0.82,0
p(observer1)psi(forest100 P water),12.93,1e-04,6,234.79,0,0
p(observer1)psi(ele P height100 P distRoad),12.95,1e-04,7,232.67,0,0
p(observer1)psi(forest100 P ele P distRoad),12.97,1e-04,7,232.69,0,1
p(observer1)psi(forest100 P ndvi500 P height100),13.09,1e-04,7,232.82,0,1
p(observer1)psi(disturb500 P und),13.1,1e-04,6,234.95,1.78,1
p(observer1)psi(forest100 P height100 P distRoad),13.11,1e-04,7,232.84,0,0
p(observer1)psi(forest100 P ndvi500 P distRoad),13.12,1e-04,7,232.85,0,1
p(observer1)psi(ndvi500 P ele P distRoad),13.14,1e-04,7,232.87,0,1
p(observer1)psi(ndvi500 P water),13.23,1e-04,6,235.08,0,1
p(observer1)psi(forest100 P ndvi500 P und P ele P height100 P distRoad),13.35,1e-04,10,226.59,3.47,1
p(observer1)psi(disturb500 P forest100 P ele P distRoad),13.53,1e-04,8,231.11,-0.95,1
p(observer1)psi(water P ele),13.57,1e-04,6,235.42,0,0
p(observer1)psi(forest100 P water P height100),13.58,1e-04,7,233.31,5.55,0
p(observer1)psi(disturb500 P forest100 P und P water P ele P distRoad),13.67,1e-04,10,226.9,-0.35,1
p(observer1)psi(forest100 P water P height100 P distRoad),13.9,1e-04,8,231.48,0,0
p(observer1)psi(ndvi500 P water P height100),13.92,1e-04,7,233.64,5.86,0
p(observer1)psi(disturb500 P ndvi500),13.94,1e-04,6,235.79,5.18,1
p(observer1)psi(forest100 P ndvi500 P water P ele),13.98,1e-04,8,231.57,0,1
p(observer1)psi(forest100 P ndvi500 P ele),14.11,1e-04,7,233.83,5.29,1
p(observer1)psi(disturb500 P ele),14.11,1e-04,6,235.96,0,1
p(observer1)psi(forest100 P ndvi500 P water P distRoad),14.12,1e-04,8,231.7,0,0
p(observer1)psi(disturb500 P und P water P distRoad),14.15,1e-04,8,231.73,-1.82,1
p(observer1)psi(forest100 P water P ele P distRoad),14.18,1e-04,8,231.76,0,0
p(observer1)psi(water P ele P height100 P distRoad),14.26,1e-04,8,231.84,0,0
p(observer1)psi(forest100 P ndvi500 P und P water P ele P height100 P distRoad),14.41,1e-04,11,225.45,1.96,0
p(observer1)psi(ndvi500 P water P ele P distRoad),14.58,1e-04,8,232.16,0,0
p(observer1)psi(ndvi500 P water P height100 P distRoad),14.79,1e-04,8,232.38,4.92,0
p(observer1)psi(forest100 P ele P height100 P distRoad),14.82,1e-04,8,232.4,0,0
p(observer1)psi(ndvi500 P water P ele),14.9,0,7,234.62,5.86,1
p(observer1)psi(ndvi500 P ele P height100 P distRoad),15.01,0,8,232.59,0,0
p(observer1)psi(forest100 P ndvi500 P ele P distRoad),15.08,0,8,232.67,0,1
p(observer1)psi(disturb500 P und P ele),15.22,0,7,234.95,0.55,1
p(observer1)psi(disturb500 P und P distRoad),15.22,0,7,234.95,0.66,1
p(observer1)psi(forest100 P ndvi500 P height100 P distRoad),15.25,0,8,232.83,5.61,0
p(observer1)psi(disturb500 P ndvi500 P und P distRoad),15.39,0,8,232.98,-0.08,1
p(observer1)psi(forest100 P ndvi500 P water P height100),15.73,0,8,233.31,4.88,0
p(observer1)psi(disturb500 P und P water),15.75,0,7,235.47,5.61,1
