Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),0,0.4711,9,113.94,5.41,1
p(cloudCover)psi(disturb100 P forest100 P ndvi500 P und P water P ele),0.76,0.3226,9,114.7,0,1
p(cloudCover)psi(disturb100 P forest500 P ndvi500 P und P water P ele),2.13,0.1622,9,116.07,0,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),6.57,0.0177,9,120.51,4.19,1
p(cloudCover)psi(disturb100 P forest100 P ndvi100 P und P water P ele),8.56,0.0065,9,122.5,0,1
p(cloudCover)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),9.43,0.0042,9,123.37,5.81,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),9.46,0.0041,9,123.4,4.78,1
p(cloudCover)psi(disturb500 P forest100 P ndvi500 P und P water P ele),9.64,0.0038,9,123.58,5.29,1
p(cloudCover)psi(disturb500 P forest100 P ndvi100 P und P water P ele),10.26,0.0028,9,124.2,1.96,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele),10.73,0.0022,9,124.67,3.55,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),13.85,5e-04,9,127.79,0,1
p(cloudCover)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),13.85,5e-04,9,127.79,0,1
p(cloudCover)psi(disturb100 P forest500 P ndvi100 P und P water P ele),13.85,5e-04,9,127.79,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi100 P und P water P ele),13.85,5e-04,9,127.79,0,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),13.85,5e-04,9,127.79,0,0
p(cloudCover)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),13.85,5e-04,9,127.79,0,0
