Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p()psi(disturb100 P forest1500 P ndvi100 P und P ele P height100),6.24,0.0018,8,125.87,-0.16,1
p()psi(disturb100 P forest1500 P ndvi100 P und P ele P distRoad),6.24,0.0018,8,125.87,3.44,1
p()psi(disturb100 P ndvi100 P water P ele P height100 P distRoad),6.24,0.0018,8,125.87,2.74,1
p()psi(disturb100 P und P water P ele P height100 P distRoad),6.24,0.0018,8,125.87,5.61,1
p(start)psi(disturb100 P forest1500 P und P ele P height100 P distRoad),6.27,0.0017,9,123.74,4.47,1
p()psi(forest1500 P ele),6.28,0.0017,4,134.37,3.76,1
p(observer1)psi(disturb100 P forest1500 P und P ele P height100),6.28,0.0017,9,123.74,5.78,1
p(start)psi(disturb100 P ele P height100),6.3,0.0017,6,130.2,4.88,1
p(start)psi(disturb100 P ele P distRoad),6.3,0.0017,6,130.2,3.01,1
p(cloudCover)psi(forest1500 P ele),6.33,0.0017,5,132.33,1.48,0
p(cloudCover)psi(disturb100 P und P ele),6.35,0.0017,6,130.25,5.62,1
p(observer1)psi(disturb100 P forest1500 P und P ele P distRoad),6.36,0.0017,9,123.82,0,1
p(start)psi(disturb100 P forest1500 P und P ele P height100),6.42,0.0016,8,126.05,5.37,1
p(start)psi(disturb100 P und P water P ele P height100),6.47,0.0016,8,126.1,1.68,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ele P height100 P distRoad),6.52,0.0015,10,121.8,3.66,1
p(observer1)psi(disturb100 P und P water P ele P height100),6.69,0.0014,9,124.15,0,1
p(observer1 P cloudCover)psi(disturb100 P ele P distRoad),6.69,0.0014,8,126.32,4.9,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P und P ele P distRoad),6.7,0.0014,10,121.98,1.62,1
p(cloudCover)psi(disturb100 P forest1500 P und P ele P distRoad),6.81,0.0013,8,126.43,1.21,1
p()psi(disturb100 P und P ele P height100),6.84,0.0013,6,130.73,4.37,1
p(start)psi(forest1500 P ndvi100 P ele P height100),6.84,0.0013,7,128.61,1.47,1
p(start)psi(forest1500 P ndvi100 P ele P distRoad),6.84,0.0013,7,128.61,2.46,1
p(observer1)psi(disturb100 P ele P distRoad),6.92,0.0013,7,128.69,1.47,1
p()psi(disturb100 P ndvi100 P und P ele),6.96,0.0012,6,130.85,0,1
p()psi(disturb100 P forest1500 P ele P distRoad),6.96,0.0012,6,130.85,0,0
p()psi(disturb100 P und P ele P distRoad),6.96,0.0012,6,130.85,4.02,1
p()psi(disturb100 P ele P height100 P distRoad),6.96,0.0012,6,130.85,4.12,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P ele),7.05,0.0012,8,126.67,0.03,1
p(observer1)psi(forest1500 P ndvi100 P ele P height100),7.05,0.0012,8,126.67,0.94,1
p(cloudCover)psi(disturb100 P water P ele P height100 P distRoad),7.11,0.0011,8,126.74,3.45,1
p(cloudCover)psi(disturb100 P forest1500 P und P water P ele P height100 P distRoad),7.14,0.0011,10,122.42,1.13,1
p(start)psi(forest1500 P ndvi100 P water P ele P distRoad),7.14,0.0011,8,126.77,4.04,1
p()psi(disturb100 P forest1500 P ndvi100 P und P ele P height100 P distRoad),7.17,0.0011,9,124.64,5.33,1
p()psi(disturb100 P forest1500 P und P water P ele P height100 P distRoad),7.17,0.0011,9,124.64,5.71,1
p()psi(disturb100 P forest1500 P water P ele P distRoad),7.3,0.001,7,129.07,1.6,1
p(cloudCover)psi(disturb100 P forest1500 P und P water P ele P height100),7.33,0.001,9,124.79,1.9,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P und P ele P height100),7.39,0.001,10,122.67,5.22,1
p(observer1 P cloudCover)psi(disturb100 P und P water P ele P height100),7.52,9e-04,10,122.8,0,1
p(cloudCover)psi(disturb100 P forest1500 P und P ele P height100 P distRoad),7.52,9e-04,9,124.99,-2.09,1
p()psi(disturb100 P ndvi100 P ele P height100),7.53,9e-04,6,131.42,0,1
p(observer1 P cloudCover)psi(forest1500 P ndvi100 P und P ele),7.57,9e-04,9,125.03,1.47,1
p(cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele P height100),7.7,8e-04,8,127.33,3.3,1
p(observer1)psi(disturb100 P forest1500 P water P ele P height100 P distRoad),7.72,8e-04,10,123,1.47,1
p(observer1 P cloudCover)psi(disturb100 P water P ele P height100 P distRoad),7.77,8e-04,10,123.05,-0.73,1
p()psi(forest1500 P ndvi100 P ele),7.84,8e-04,5,133.84,-1.3,1
p(cloudCover)psi(disturb100 P und P ele P distRoad),7.88,8e-04,7,129.65,5.98,1
p(observer1 P cloudCover)psi(forest1500 P ndvi100 P ele P height100 P distRoad),7.93,8e-04,10,123.21,0.69,0
p(start)psi(disturb100 P ndvi100 P ele P height100),7.94,8e-04,7,129.71,2.51,1
p(observer1)psi(disturb100 P forest1500 P und P ele P height100 P distRoad),7.94,8e-04,10,123.22,1.49,1
p(start)psi(disturb100 P und P water P ele P height100 P distRoad),7.99,7e-04,9,125.45,0,1
p(cloudCover)psi(disturb100 P und P ele P height100),7.99,7e-04,7,129.76,0,1
p()psi(disturb100 P ndvi100 P ele P distRoad),8.1,7e-04,6,131.99,2.29,1
p(observer1)psi(disturb100 P und P water P ele P height100 P distRoad),8.15,7e-04,10,123.43,4.79,1
p()psi(disturb100 P forest1500 P und P ele P height100 P distRoad),8.32,6e-04,8,127.95,2.69,1
p(cloudCover)psi(disturb100 P ndvi100 P und P ele P height100),8.34,6e-04,8,127.96,0,1
p()psi(forest1500 P ele P height100),8.37,6e-04,5,134.37,3.13,1
p(observer1 P cloudCover)psi(forest1500 P ndvi100 P und P ele P distRoad),8.38,6e-04,10,123.66,0.61,1
p(cloudCover)psi(disturb100 P und P water P ele P height100 P distRoad),8.38,6e-04,9,125.84,4.25,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P ele P distRoad),8.39,6e-04,9,125.85,0.28,1
p(observer1)psi(forest1500 P ndvi100 P water P ele P distRoad),8.39,6e-04,9,125.85,-4.1,1
p(cloudCover)psi(disturb100 P ndvi100 P ele P height100 P distRoad),8.41,6e-04,8,128.04,1.94,1
p(observer1 P cloudCover)psi(disturb100 P und P ele P height100),8.43,6e-04,9,125.9,3,1
p(start)psi(disturb100 P ele P height100 P distRoad),8.47,6e-04,7,130.24,1.14,1
