covnames,sum.wgt,ER
und,0.9999,9998.99999999
water,0.9999,9998.99999999
ele,0.9999,9998.99999999
height100,0,0
height500,0,0
disturb100,0.086,0.0940919037199125
disturb500,0.9139,10.6144018583043
distRoad,0,0
forest100,0.4988,0.995211492418196
forest1500,0.4532,0.82882223847842
forest500,0.0479,0.050309841403214
forest1000,0.4445,0.8001800180018
ndvi100,0.0263,0.0270103728047653
ndvi500,0.9736,36.8787878787878
