covnames,sum.wgt,ER
und,0.6406,1.78241513633834
water,0.7147,2.50508236943568
ele,0.9533,20.4132762312634
height100,1.0131,-77.3358778625948
height500,0,0
disturb100,0,0
disturb500,0.5045,1.01816347124117
distRoad,1.0468,-22.3675213675214
forest100,0,0
forest1500,0,0
forest500,1.1876,-6.33049040511727
forest1000,0,0
ndvi100,0,0
ndvi500,1.076,-14.1578947368421
