Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),0,0.7665,11,199.5,4.79,0
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),3.52,0.1322,12,200.79,-0.86,1
p(start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),4.89,0.0663,11,204.39,0,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),8.43,0.0113,10,210.13,5.83,1
p(observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),9.19,0.0077,12,206.47,5.3,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),10.05,0.005,16,198.24,1.47,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),10.52,0.004,11,210.02,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height100 P distRoad),11.56,0.0024,14,204.34,4.9,1
p()psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),12.08,0.0018,10,213.78,5.33,1
p(cloudCover)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),12.74,0.0013,11,212.24,4.59,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),13.45,9e-04,16,201.64,2.37,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele P height500 P distRoad),14.62,5e-04,14,207.4,5.31,1
