covnames,sum.wgt,ER
und,1.6944,-2.44009216589862
water,1.6944,-2.44009216589862
ele,1.6944,-2.44009216589862
height100,1.606,-2.65016501650165
height500,0.0884,0.0969723562966213
disturb100,1.6944,-2.44009216589862
disturb500,0,0
distRoad,0.3054,0.439677512237259
forest100,1.6944,-2.44009216589862
forest1500,0,0
forest500,0,0
forest1000,1.6944,-2.44009216589862
ndvi100,0,0
ndvi500,1.6944,-2.44009216589862
