covnames,sum.wgt,ER
und,1.0004,-2501.00000000028
water,1.0004,-2501.00000000028
ele,1.0004,-2501.00000000028
height100,0,0
height500,0,0
disturb100,0.9206,11.5944584382872
disturb500,0.0798,0.0867202782003912
distRoad,0,0
forest100,0.3322,0.497454327643007
forest1500,0.2102,0.266143327424664
forest500,0.458,0.845018450184502
forest1000,0.1286,0.147578609134726
ndvi100,0.3484,0.534683855125844
ndvi500,0.652,1.8735632183908
