covnames,sum.wgt,ER
und,0.9998,4998.99999999778
water,0.9998,4998.99999999778
ele,0.9998,4998.99999999778
height100,0,0
height500,0,0
disturb100,0.5639,1.29305205228159
disturb500,0.4359,0.772735330615139
distRoad,0,0
forest100,0.3175,0.465201465201465
forest1500,0.007,0.00704934541792548
forest500,0.6753,2.07976593778873
forest1000,0.0596,0.0633772862611655
ndvi100,0.2144,0.272912423625255
ndvi500,0.7854,3.65983224603914
