Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele),0,0.0678,9,378.94,0.32,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P ele P height100),0.42,0.0549,11,374.98,-0.09,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele P distRoad),0.99,0.0413,10,377.75,-1.28,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P water P ele P distRoad),1.52,0.0316,10,378.28,0.62,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ele P distRoad),1.61,0.0304,9,380.55,0.67,1
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P water P ele),1.61,0.0303,9,380.55,0.46,1
p(observer1 P cloudCover)psi(ele),1.64,0.0299,6,387.01,5.65,0
p(observer1 P cloudCover)psi(disturb500 P ele P distRoad),1.64,0.0298,8,382.75,0.7,1
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P ele P height100),1.71,0.0288,9,380.66,0.22,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P ele),2.18,0.0228,10,378.94,0.84,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele P height100),2.18,0.0228,10,378.94,-0.23,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ele P height100 P distRoad),2.25,0.0221,10,379.01,1.22,1
p(observer1 P cloudCover)psi(und P ele),2.61,0.0184,7,385.86,0,0
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele P height100 P distRoad),2.67,0.0178,11,377.23,-0.11,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P ele),2.72,0.0174,10,379.48,3.69,1
p(observer1 P cloudCover)psi(ele P height100),2.75,0.0172,7,386,5.44,0
p(observer1 P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P ele P height100),2.78,0.0169,11,377.33,0.71,1
p(observer1 P cloudCover)psi(disturb500 P water P ele P distRoad),2.85,0.0163,9,381.79,0.16,1
p(observer1 P cloudCover)psi(disturb500 P und P water P ele P distRoad),2.92,0.0157,10,379.68,0.33,1
p(observer1 P cloudCover)psi(disturb500 P forest1500 P und P ele P distRoad),2.92,0.0157,10,379.68,0.05,1
p(observer1 P cloudCover)psi(disturb500 P und P ele P distRoad),2.98,0.0152,9,381.93,-0.32,1
p(observer1 P cloudCover)psi(ndvi500 P ele),2.99,0.0152,7,386.23,5.46,0
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P ele P height100 P distRoad),3.21,0.0136,10,379.97,0.06,1
p(observer1 P cloudCover)psi(ele P distRoad),3.35,0.0127,7,386.6,0,0
p(observer1 P cloudCover)psi(disturb500 P und P ele P height100 P distRoad),3.49,0.0118,10,380.25,0.27,1
p(observer1 P cloudCover)psi(und P ele P height100),3.65,0.0109,8,384.75,0,0
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P ele),3.68,0.0108,8,384.78,0.6,1
p(observer1 P cloudCover)psi(water P ele),3.71,0.0106,7,386.96,5.85,0
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P water P ele P distRoad),3.73,0.0105,10,380.49,0.19,1
p(observer1 P cloudCover)psi(forest1500 P ele),3.76,0.0104,7,387,5.81,0
p(observer1 P cloudCover)psi(disturb500 P ndvi500 P water P ele P height100),3.79,0.0102,10,380.55,-1.12,1
