Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),0,0.2851,15,269.3,-0.43,0
p(SURVEY P start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),1.34,0.1459,13,275.18,-0.13,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi500 P und P water P ele),1.44,0.139,13,275.28,-0.12,1
p(SURVEY P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),2.06,0.1019,13,275.9,2.74,0
p(SURVEY P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),3.02,0.0631,13,276.86,1.56,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),3.28,0.0553,15,272.58,1.13,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),3.45,0.0509,15,272.74,0.11,1
p(SURVEY P observer1 P start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),4.23,0.0343,15,273.53,0.21,1
p(SURVEY P start)psi(disturb500 P forest500 P ndvi500 P und P water P ele),4.49,0.0302,13,278.33,-3.35,0
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),5.85,0.0153,13,279.7,0,1
p(SURVEY P start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),5.94,0.0146,13,279.78,5.84,1
p(SURVEY P observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P water P ele),6.01,0.0141,15,275.31,0,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),6.08,0.0137,15,275.37,0,1
p(SURVEY P observer1 P start)psi(disturb100 P forest100 P ndvi500 P und P water P ele),6.09,0.0136,15,275.39,1.26,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),6.25,0.0125,15,275.55,0,1
p(SURVEY P start)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),6.82,0.0094,13,280.66,3.88,1
p(SURVEY P start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,0,1
p(SURVEY P start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,0,1
p(SURVEY P start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,5.61,1
p(SURVEY P start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,4.64,1
p(SURVEY P start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,5.51,1
p(SURVEY P start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,5.34,1
p(SURVEY P start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,0,1
p(SURVEY P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),16.51,1e-04,13,290.35,5.07,1
p(SURVEY P observer1 P start)psi(disturb100 P forest100 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,0,1
p(SURVEY P observer1 P start)psi(disturb500 P forest100 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,2.79,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,4.87,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,3.27,1
p(SURVEY P observer1 P start)psi(disturb100 P forest500 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,4.77,1
p(SURVEY P observer1 P start)psi(disturb500 P forest500 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,5.2,1
p(SURVEY P observer1 P start)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,5.04,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),16.65,1e-04,15,285.95,2.5,1
