covnames,sum.wgt,ER
und,1,Inf
water,1,Inf
ele,1,Inf
height100,0,0
height500,0,0
disturb100,0.5,1
disturb500,0.5,1
distRoad,0,0
forest100,0.5,1
forest1500,0.25,0.333333333333333
forest500,0.25,0.333333333333333
forest1000,0.25,0.333333333333333
ndvi100,0.5,1
ndvi500,0.5,1
