Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
32,TUA2-7,32,94,84028.534371261033812,4.387039184570313,5.139500141143799,0.752460956573486,4.834953049395947,0.210204548311589,454.485586643218994
33,TUA2-8,33,110,98331.263625943756779,4.292492389678955,5.158683776855469,0.866191387176514,4.793666726892645,0.247576658890083,527.303339958190918
34,TUA2-9,34,103,92073.819577020069119,4.254631996154785,5.163446903228760,0.908814907073975,4.736353564030916,0.263605145581287,487.844417095184326
35,TUA2-10,35,97,86710.296106514040730,4.743697166442871,5.263495445251465,0.519798278808594,5.131938157622347,0.114115173597378,497.798001289367676
36,TUA2-11,36,65,58104.837597148587520,5.081426620483398,5.335773468017578,0.254346847534180,5.241868099799523,0.065595835265173,340.721426486968994
37,TUA2-12,37,91,81346.772636008012341,5.056384086608887,5.413941383361816,0.357557296752930,5.294745146573245,0.091081704220696,481.821808338165283
38,TUB2-1,38,20,17878.411568353410985,3.889679431915283,4.247272014617920,0.357592582702637,4.064916038513184,0.093354278897632,81.298320770263672
39,TUB2-2,39,58,51847.393548224892584,3.823503255844116,4.414056301116943,0.590553045272827,4.124083786175169,0.160976048395237,239.196859598159790
40,TUB2-3,40,87,77771.090322337331600,3.757351160049438,4.563514709472656,0.806163549423218,4.167387921234657,0.223620121097481,362.562749147415161
41,TUB2-4,41,98,87604.216684931714553,3.691224336624146,4.612226009368896,0.921001672744751,4.132979212975015,0.263175664935650,405.031962871551514
42,TUB2-5,42,108,96543.422469108423684,3.649577617645264,4.629539966583252,0.979962348937988,4.128174764138681,0.277489647609326,445.842874526977539
43,TUB2-6,43,61,54529.155283477899502,4.238633632659912,4.744450569152832,0.505816936492920,4.574882046121066,0.125832866239781,279.067804813385010
44,TUB2-7,44,32,28605.458509365456848,4.567039489746094,4.826178073883057,0.259138584136963,4.737551823258400,0.066598225857694,151.601658344268799
45,TUB2-8,45,32,28605.458509365456848,4.706996917724609,4.918735980987549,0.211739063262939,4.848267301917076,0.052606720986094,155.144553661346436
46,TUA3-1,46,98,87604.216684931714553,5.006548881530762,5.500755786895752,0.494206905364990,5.330898207061145,0.136036208898996,522.428024291992188
47,TUA3-2,47,121,108164.389988538139733,4.995287418365479,5.594856262207031,0.599568843841553,5.413631257932048,0.151323598153769,655.049382209777832
48,TUA3-3,48,119,106376.548831702792086,5.010208129882813,5.686220645904541,0.676012516021729,5.492817193520169,0.166567091016020,653.645246028900146
49,TUA3-4,49,110,98331.263625943756779,5.025261878967285,5.765529155731201,0.740267276763916,5.562139103629372,0.178223174527128,611.835301399230957
50,TUA3-5,50,114,101906.945939614437521,5.271132946014404,5.857742309570313,0.586609363555908,5.693398479829755,0.136053751447126,649.047426700592041
51,TUA3-6,51,127,113527.913459044153569,5.245547294616699,5.963608741760254,0.718061447143555,5.779121023463452,0.157601258137581,733.948369979858398
52,TUA3-7,52,118,105482.628253285118262,5.261117458343506,6.044898033142090,0.783780574798584,5.826352442725230,0.196890637185646,687.509588241577148
53,TUA3-8,53,110,98331.263625943756779,5.416335105895996,6.125691890716553,0.709356784820557,5.929321813583374,0.175957542205635,652.225399494171143
54,TUA3-9,54,119,106376.548831702792086,5.664168834686279,6.232959747314453,0.568790912628174,6.082918187149432,0.118059337887605,723.867264270782471
55,TUA3-10,55,112,100119.104782779104426,5.705524921417236,6.328108787536621,0.622583866119385,6.164073003189904,0.137167145160958,690.376176357269287
56,TUA3-11,56,121,108164.389988538139733,5.829671859741211,6.435474872589111,0.605803012847900,6.270146756132772,0.136163859086844,758.687757492065430
57,TUB3-1,57,34,30393.299666200797219,4.925909042358398,5.071212768554688,0.145303726196289,4.989803019691916,0.036962730390513,169.653302669525146
58,TUB3-2,58,50,44696.028920883523824,4.886736869812012,5.163446903228760,0.276710033416748,5.045962324142456,0.070122489474062,252.298116207122803
59,TUB3-3,59,65,58104.837597148587520,4.855815410614014,5.251423835754395,0.395608425140381,5.098416504493127,0.107087292993444,331.397072792053223
60,TUB3-4,60,71,63468.361067654608632,4.801759243011475,5.349827766418457,0.548068523406982,5.152517829142826,0.143937821823951,365.828765869140625
61,TUB3-5,61,76,67937.963959742963198,4.819876670837402,5.432402610778809,0.612525939941406,5.212588649047048,0.164120234933576,396.156737327575684
62,TUB3-6,62,73,65256.202224489949003,4.880054950714111,5.531304359436035,0.651249408721924,5.328704592299788,0.158519066633608,388.995435237884521
63,TUB3-7,63,47,42014.267185630516906,5.244610309600830,5.639099121093750,0.394488811492920,5.504513994176337,0.094906564693395,258.712157726287842
64,TUB3-8,64,91,81346.772636008012341,5.066363334655762,5.721874237060547,0.655510902404785,5.477141799507560,0.174022056073608,498.419903755187988
65,TUB3-9,65,68,60786.599332401594438,5.276387214660645,5.821231842041016,0.544844627380371,5.648697214968064,0.135340690065233,384.111410617828369
66,TUB3-10,66,88,78665.010900755005423,5.168983936309814,5.904178619384766,0.735194683074951,5.669890430840579,0.187591063649103,498.950357913970947
67,TUB3-11,67,75,67044.043381325289374,5.482117176055908,6.003944396972656,0.521827220916748,5.845536467234294,0.126691822635202,438.415235042572021
68,TUB3-12,68,75,67044.043381325289374,5.566263198852539,6.111739635467529,0.545476436614990,5.963628927866618,0.122442521719531,447.272169589996338
69,TDA1-1,69,879,785756.188429132336751,7.306988716125488,8.294774055480957,0.987785339355469,7.808539771382719,0.250160953099393,6863.706459045410156
70,TDA1-2,70,115,102800.866518032111344,7.554388046264648,8.367416381835938,0.813028335571289,8.105601945130722,0.223482365072434,932.144223690032959
71,TDA1-3,71,110,98331.263625943756779,7.601984977722168,8.440491676330566,0.838506698608398,8.201035755330865,0.211712644226427,902.113933086395264
72,TDA1-4,72,106,94755.581312273076037,8.095928192138672,8.542029380798340,0.446101188659668,8.404449174988944,0.096117312684988,890.871612548828125
73,TDA1-5,73,135,120679.278086385515053,8.178265571594238,8.657411575317383,0.479146003723145,8.506138836895978,0.112363462869779,1148.328742980957031
74,TDA1-6,74,113,101013.025361196763697,8.190443992614746,8.759087562561035,0.568643569946289,8.587774445525312,0.136757857113253,970.418512344360352
75,TDA1-7,75,119,106376.548831702792086,8.342164993286133,8.856924057006836,0.514759063720703,8.703655218877712,0.117387450608033,1035.734971046447754
76,TDA1-8,76,108,96543.422469108423684,8.399404525756836,8.948098182678223,0.548693656921387,8.798141285225197,0.127171351040720,950.199258804321289
77,TDA1-9,77,106,94755.581312273076037,8.239031791687012,9.012155532836914,0.773123741149902,8.742268436359909,0.224886570641180,926.680454254150391
78,TDA1-10,78,105,93861.660733855402214,8.181762695312500,9.058605194091797,0.876842498779297,8.757238279070172,0.243707448296988,919.510019302368164
79,TDA1-11,79,118,105482.628253285118262,8.443880081176758,9.152360916137695,0.708480834960938,8.965365118899587,0.171902824342261,1057.913084030151367
80,TDB1-1,80,417,372764.881200168631040,6.934519767761230,7.703667640686035,0.769147872924805,7.230999111843338,0.158519994928613,3015.326629638671875
81,TDB1-2,81,118,105482.628253285118262,6.828978061676025,7.308517932891846,0.479539871215820,6.988783028166173,0.114237273805464,824.676397323608398
82,TDB1-3,82,116,103694.787096449785167,6.723508358001709,7.270748615264893,0.547240257263184,6.882528753116213,0.120605885638934,798.373335361480713
83,TDB1-4,83,116,103694.787096449785167,6.623784065246582,7.233028411865234,0.609244346618652,6.800606168549637,0.139937014071750,788.870315551757813
84,TDB1-5,84,88,78665.010900755005423,6.618113517761230,7.431447982788086,0.813334465026855,7.005204953930595,0.237527522703368,616.458035945892334
85,TDB1-6,85,88,78665.010900755005423,6.675473213195801,7.525994777679443,0.850521564483643,7.164008221843026,0.234196898053688,630.432723522186279
86,TDB1-7,86,91,81346.772636008012341,6.751105785369873,7.592866420745850,0.841760635375977,7.241456063239129,0.235882816498075,658.972501754760742
87,TDB1-8,87,39,34862.902558289148146,7.232348442077637,7.669476509094238,0.437128067016602,7.503773689270020,0.119373904253828,292.647173881530762
88,TDB1-9,88,64,57210.917018730913696,7.080329418182373,7.783781528472900,0.703452110290527,7.525742843747139,0.179288395652460,481.647541999816895
89,TDB1-10,89,89,79558.931479172679246,7.072307586669922,7.869613647460938,0.797306060791016,7.524150157242678,0.223825821879787,669.649363994598389
90,TDA2-1,90,113,101013.025361196763697,8.616787910461426,9.256231307983398,0.639443397521973,9.093782694993822,0.130967004685200,1027.597444534301758
91,TDA2-2,91,110,98331.263625943756779,8.551233291625977,9.313996315002441,0.762763023376465,9.069298605485397,0.207552327741973,997.622846603393555
92,TDA2-3,92,106,94755.581312273076037,8.687920570373535,9.399549484252930,0.711628913879395,9.206093968085522,0.177422110538351,975.845960617065430
93,TDA2-4,93,103,92073.819577020069119,9.112376213073730,9.494082450866699,0.381706237792969,9.365434229952617,0.094680118264476,964.639725685119629
94,TDA2-5,94,115,102800.866518032111344,8.890469551086426,9.579707145690918,0.689237594604492,9.303701243193252,0.208062732311553,1069.925642967224121
95,TDA2-6,95,121,108164.389988538139733,8.825124740600586,9.636831283569336,0.811706542968750,9.235241267306746,0.251206219155927,1117.464193344116211
96,TDA2-7,96,121,108164.389988538139733,8.767198562622070,9.656661033630371,0.889462471008301,9.085505312139338,0.245122097213038,1099.346142768859863
97,TDA2-8,97,113,101013.025361196763697,8.726727485656738,9.602261543273926,0.875534057617188,9.015952034334166,0.243763823566410,1018.802579879760742
98,TDA2-9,98,53,47377.790656136538018,9.205244064331055,9.714437484741211,0.509193420410156,9.551576812312288,0.133157582823825,506.233571052551270
99,TDA2-10,99,86,76877.169743919672328,9.244103431701660,9.806207656860352,0.562104225158691,9.633426566456640,0.127368310008377,828.474684715270996
100,TDB2-1,100,231,206495.653614481881959,7.434393882751465,8.284530639648438,0.850136756896973,7.888966102104683,0.210243526419082,1822.351169586181641
101,TDB2-2,101,100,89392.057841767047648,7.568574905395508,8.363569259643555,0.794994354248047,8.099045505523682,0.208571485088132,809.904550552368164
102,TDB2-3,102,92,82240.693214425686165,7.891449928283691,8.457631111145020,0.566181182861328,8.279838795247285,0.147170334841376,761.745169162750244
103,TDB2-4,103,98,87604.216684931714553,7.824616432189941,8.549142837524414,0.724526405334473,8.360538575114036,0.176984916113597,819.332780361175537
104,TDB2-5,104,113,101013.025361196763697,7.757783412933350,8.599602699279785,0.841819286346436,8.292648834464824,0.234234148147598,937.069318294525146
105,TDB2-6,105,119,106376.548831702792086,7.826615333557129,8.665254592895508,0.838639259338379,8.408642816944283,0.230206377747864,1000.628495216369629
106,TDB2-7,106,123,109952.231145373472827,7.771886348724365,8.705036163330078,0.933149814605713,8.340796916465449,0.265190003969377,1025.918020725250244
107,TDB2-8,107,108,96543.422469108423684,7.843729019165039,8.746373176574707,0.902644157409668,8.391684337898537,0.264274100190570,906.301908493041992
108,TDB2-9,108,120,107270.469410120465909,7.973712921142578,8.814786911010742,0.841073989868164,8.550396676858266,0.224925918353433,1026.047601222991943
109,TDB2-10,109,119,106376.548831702792086,8.158128738403320,8.898007392883301,0.739878654479980,8.698527512430143,0.178953886504844,1035.124773979187012
110,TDA3-1,110,70,62574.440489236934809,6.619126319885254,7.327512741088867,0.708386421203613,6.921229628154210,0.198925143195978,484.486073970794678
111,TDA3-2,111,88,78665.010900755005423,6.560320854187012,7.367539882659912,0.807219028472900,6.838205944408070,0.226102462270183,601.762123107910156
112,TDA3-3,112,100,89392.057841767047648,6.454200267791748,6.926651954650879,0.472451686859131,6.581070518493652,0.099871744863482,658.107051849365234
113,TDA3-4,113,97,86710.296106514040730,6.352289199829102,6.752694606781006,0.400405406951904,6.483503287600488,0.087396650190658,628.899818897247314
114,TDA3-5,114,104,92967.740155437728390,6.258008003234863,6.684505939483643,0.426497936248779,6.399539860395285,0.104486763310764,665.552145481109619
115,TDA3-6,115,109,97437.343047526082955,6.163734912872314,6.646687030792236,0.482952117919922,6.315055676556509,0.115622805358109,688.341068744659424
116,TDA3-7,116,115,102800.866518032111344,6.057897567749023,6.605404853820801,0.547507286071777,6.218251472970714,0.123714716021831,715.098919391632080
117,TDA3-8,117,111,99225.184204361430602,5.963608741760254,6.514376163482666,0.550767421722412,6.118890233941980,0.121692744360946,679.196815967559814
118,TDA3-9,118,99,88498.137263349388377,5.885450839996338,6.608922481536865,0.723471641540527,6.110351027864398,0.192994575936289,604.924751758575439
119,TSA1-1,119,883,789331.870742803090252,3.412623405456543,4.404426097869873,0.991802692413330,3.915366669878414,0.250336926929466,3457.268769502639771
120,TSA1-2,120,112,100119.104782779104426,3.495568513870239,4.439600467681885,0.944031953811646,4.075673497148922,0.269806926167004,456.475431680679321
121,TSA1-3,121,116,103694.787096449785167,3.687347650527954,4.511108875274658,0.823761224746704,4.264573134224991,0.212937214714429,494.690483570098877
122,TSA1-4,122,114,101906.945939614437521,3.915905237197876,4.605243206024170,0.689337968826294,4.434920967670909,0.151248465223436,505.580990314483643
123,TSA1-5,123,113,101013.025361196763697,3.954296112060547,4.684438705444336,0.730142593383789,4.472290220513808,0.185371845991155,505.368794918060303
124,TSA1-6,124,107,95649.501890690749860,3.887840270996094,4.735869884490967,0.848029613494873,4.454897971910851,0.234065472133603,476.674082994461060
125,TSA1-7,125,119,106376.548831702792086,3.947621822357178,4.805387973785400,0.857766151428223,4.539680214489207,0.230545307420008,540.221945524215698
126,TSA1-8,126,127,113527.913459044153569,4.165345668792725,4.899889469146729,0.734543800354004,4.706550661973127,0.173325610520383,597.731934070587158
127,TSA1-9,127,117,104588.707674867444439,4.047798156738281,4.944836616516113,0.897038459777832,4.599815274915125,0.250402919052885,538.178387165069580
128,TSA1-10,128,108,96543.422469108423684,4.253685951232910,5.011902809143066,0.758216857910156,4.797085934215122,0.194507004729532,518.085280895233154
129,TSA1-11,129,100,89392.057841767047648,4.306215286254883,5.088370800018311,0.782155513763428,4.869168357849121,0.197517386043298,486.916835784912109
130,TSA1-12,130,115,102800.866518032111344,4.479290962219238,5.175551414489746,0.696260452270508,4.985668091152025,0.161964719702242,573.351830482482910
131,TSB1-1,131,484,432657.559954152558930,3.172765493392944,4.134758949279785,0.961993455886841,3.567803309476080,0.251756676296851,1726.816801786422729
132,TSB1-2,132,115,102800.866518032111344,3.171497106552124,4.164594173431396,0.993097066879272,3.735560052291207,0.290202200483574,429.589406013488770
133,TSB1-3,133,118,105482.628253285118262,3.169241428375244,4.157612800598145,0.988371372222900,3.663524856001644,0.289903183741472,432.295933008193970
134,TSB1-4,134,111,99225.184204361430602,3.201374530792236,4.157612800598145,0.956238269805908,3.761044693422747,0.276799601442161,417.475960969924927
135,TSB1-5,135,110,98331.263625943756779,3.202630758285522,4.161158561706543,0.958527803421021,3.675814977559176,0.286170126065163,404.339647531509399
136,TSB1-6,136,119,106376.548831702792086,3.172765493392944,4.164594173431396,0.991828680038452,3.688809499019334,0.285075042147242,438.968330383300781
137,TSB1-7,137,113,101013.025361196763697,3.146311521530151,4.101656436920166,0.955344915390015,3.555522195005839,0.285060487047873,401.774008035659790
138,TSB1-8,138,115,102800.866518032111344,3.100375413894653,4.055299758911133,0.954924345016479,3.489530302130658,0.278262707503233,401.295984745025635
139,TSB1-9,139,113,101013.025361196763697,3.037605762481689,3.888300180435181,0.850694417953491,3.304547187501350,0.228996722032006,373.413832187652588
140,TSB1-10,140,112,100119.104782779104426,3.027878761291504,3.993101835250854,0.965223073959351,3.516970225742885,0.278938539199965,393.900665283203125
141,TSB1-11,141,114,101906.945939614437521,3.013970851898193,3.999029874801636,0.985059022903442,3.472974346395124,0.281773413316208,395.919075489044189
142,TSB1-12,142,111,99225.184204361430602,2.973811864852905,3.930829048156738,0.957017183303833,3.329100464915370,0.264935717412918,369.530151605606079
143,TSB1-13,143,113,101013.025361196763697,2.951483726501465,3.909279584884644,0.957795858383179,3.355656794742145,0.270552903880991,379.189217805862427
144,TSB1-14,144,108,96543.422469108423684,2.915985584259033,3.809801578521729,0.893815994262695,3.231962649910538,0.256203903552453,349.051966190338135
145,TSB1-15,145,117,104588.707674867444439,2.859335184097290,3.765312671661377,0.905977487564087,3.182249387105306,0.251844537098619,372.323178291320801
146,TSA2-1,146,139,124254.960400056210347,4.399146080017090,5.246655464172363,0.847509384155273,4.975907394354292,0.228117050306729,691.651127815246582
147,TSA2-2,147,117,104588.707674867444439,4.748594284057617,5.352166652679443,0.603572368621826,5.192057071587978,0.133802631089438,607.470677375793457
148,TSA2-3,148,115,102800.866518032111344,4.888017177581787,5.453097343444824,0.565080165863037,5.301126737179963,0.120481376699207,609.629574775695801
149,TSA2-4,149,122,109058.310566955799004,4.720745563507080,5.516010761260986,0.795265197753906,5.242286084128208,0.222316022224474,639.558902263641357
150,TSA2-5,150,109,97437.343047526082955,4.681766033172607,5.565058708190918,0.883292675018311,5.228069532901869,0.264198252305600,569.859579086303711
151,TSA2-6,151,118,105482.628253285118262,4.834043502807617,5.644486427307129,0.810442924499512,5.397805949388924,0.221669056208036,636.941102027893066
152,TSA2-7,152,115,102800.866518032111344,4.842634677886963,5.723045349121094,0.880410671234131,5.448444702314294,0.229617164992881,626.571140766143799
153,TSA2-8,153,122,109058.310566955799004,4.935517787933350,5.803160190582275,0.867642402648926,5.530904742537952,0.224508426743329,674.770378589630127
154,TSA2-9,154,109,97437.343047526082955,4.851395130157471,5.819465637207031,0.968070507049561,5.356234900448301,0.283101291094484,583.829604148864746
155,TSA2-10,155,113,101013.025361196763697,5.186162471771240,5.913936614990234,0.727774143218994,5.712939625292753,0.168903243285848,645.562177658081055
156,TSB2-1,156,349,311978.281867766985670,2.829637289047241,3.466679573059082,0.637042284011841,3.097068128749771,0.146308779283010,1080.876776933670044
157,TSB2-2,157,110,98331.263625943756779,2.748386621475220,3.474535703659058,0.726149082183838,2.986956243081526,0.203553551792296,328.565186738967896
158,TSB2-3,158,120,107270.469410120465909,2.655418157577515,3.376413583755493,0.720995426177979,2.863886189460755,0.175285189385324,343.666342735290527
159,TSB2-4,159,92,82240.693214425686165,2.570923805236816,3.120063304901123,0.549139499664307,2.731894905152528,0.129748536002007,251.334331274032593
160,TSB2-5,160,113,101013.025361196763697,2.482296228408813,3.129646539688110,0.647350311279297,2.667234292072532,0.153066715875737,301.397475004196167
161,TSB2-6,161,115,102800.866518032111344,2.369350433349609,2.900155067443848,0.530804634094238,2.539412063101063,0.125884564217058,292.032387256622314
162,TSB2-7,162,113,101013.025361196763697,2.281120538711548,2.932493209838867,0.651372671127319,2.474200755094005,0.159928737444550,279.584685325622559
163,TSB2-8,163,108,96543.422469108423684,2.187500238418579,2.876478433609009,0.688978195190430,2.384451504106875,0.166390347840671,257.520762443542480
164,TSB2-9,164,115,102800.866518032111344,2.111181735992432,2.960555791854858,0.849374055862427,2.378102089011151,0.222729154533941,273.481740236282349
165,TSA3-1,165,149,133194.166184232919477,3.299825191497803,3.908936500549316,0.609111309051514,3.583798136487103,0.146355373255104,533.985922336578369
166,TSA3-2,166,83,74195.408008666650858,3.271393775939941,3.981106996536255,0.709713220596313,3.641829821000616,0.206629186615588,302.271875143051147
167,TSA3-3,167,56,50059.552391389552213,3.381175756454468,4.059375762939453,0.678200006484985,3.773850611277989,0.186401753561766,211.335634231567383
168,TSA3-4,168,77,68831.884538160637021,3.331503868103027,4.122525691986084,0.791021823883057,3.751479223177030,0.223374296227443,288.863900184631348
169,TSA3-5,169,104,92967.740155437728390,3.234017848968506,4.107536792755127,0.873518943786621,3.542410518114383,0.236613954343815,368.410693883895874
170,TSA3-6,170,110,98331.263625943756779,3.192426681518555,4.134758949279785,0.942332267761230,3.584136490388350,0.276817428329103,394.255013942718506
171,TSA3-7,171,106,94755.581312273076037,3.199698686599731,4.174349784851074,0.974651098251343,3.725473732318518,0.279251902040544,394.900215625762939
172,TSB3-1,172,40,35756.823136706821970,4.166633129119873,4.376327991485596,0.209694862365723,4.277612936496735,0.060359242895285,171.104517459869385
173,TSB3-2,173,53,47377.790656136538018,4.187499046325684,4.478093147277832,0.290594100952148,4.374891326112567,0.075897462101945,231.869240283966064
174,TSB3-3,174,48,42908.187764048183453,4.340332031250000,4.576131820678711,0.235799789428711,4.498129129409790,0.054584284632225,215.910198211669922
175,TSB3-4,175,24,21454.093882024091727,4.572907924652100,4.640051364898682,0.067143440246582,4.606011311213176,0.020302177767139,110.544271469116211
176,TSB3-5,176,36,32181.140823036137590,4.569681167602539,4.720272541046143,0.150591373443604,4.667286501990424,0.033659013206578,168.022314071655273
177,TSB3-6,177,93,83134.613792843359988,4.496818542480469,4.837740898132324,0.340922355651855,4.720094819222727,0.083840152991187,438.968818187713623
178,TSB3-7,178,93,83134.613792843359988,4.370195865631104,4.900893211364746,0.530697345733643,4.714035434107626,0.147469716883611,438.405295372009277
179,TSB3-8,179,85,75983.249165501998505,4.705572605133057,4.998865127563477,0.293292522430420,4.904083453907687,0.058684017565642,416.847093582153320
180,TSB3-9,180,78,69725.805116578296293,4.799524784088135,5.083888530731201,0.284363746643066,4.985369364420573,0.063748729149434,388.858810424804688
181,TSB3-10,181,99,88498.137263349388377,4.861610889434814,5.183403968811035,0.321793079376221,5.068029716761425,0.073205879412940,501.734941959381104
182,TDB4-7,182,730,652562.022244899533689,5.939577102661133,6.847345352172852,0.907768249511719,6.425570802166037,0.212886615237973,4690.666685581207275
183,TDB4-6,183,16,14302.729254682728424,5.892736911773682,6.132692813873291,0.239955902099609,5.987869799137115,0.068175540083741,95.805916786193848
184,TDB4-5,184,11,9833.126362594375678,5.846132278442383,6.048446178436279,0.202313899993896,5.924792896617543,0.062083529579422,65.172721862792969
185,TDB4-4,185,8,7151.364627341364212,5.780858993530273,5.964208602905273,0.183349609375000,5.847191214561462,0.057135411618904,46.777529716491699
186,TDB4-3,186,6,5363.523470506022932,5.715621471405029,5.922093391418457,0.206471920013428,5.811807552973430,0.071031470771923,34.870845317840576
187,TDB4-2,187,3,2681.761735253011466,5.692505836486816,5.795761585235596,0.103255748748779,5.740953286488851,0.042393259762883,17.222859859466553
188,TDA4-11,188,865,773241.300331284990534,6.789330959320068,7.775048255920410,0.985717296600342,7.289185456733483,0.246038562299056,6305.145420074462891
189,TDA4-12,189,109,97437.343047526082955,7.389286994934082,7.869670391082764,0.480383396148682,7.723921080248071,0.108058755951951,841.907397747039795
190,TDA4-13,190,107,95649.501890690749860,7.496003150939941,7.966478824615479,0.470475673675537,7.823969693941491,0.108155633231745,837.164757251739502
191,TDA4-14,191,101,90285.978420184721472,7.580435752868652,8.055635452270508,0.475199699401855,7.915401690077074,0.109467858753166,799.455570697784424
192,TDA4-15,192,115,102800.866518032111344,7.596162319183350,8.157909393310547,0.561747074127197,7.996211325603983,0.126603389062644,919.564302444458008
193,TD5-1,193,876,783074.426693879417144,9.520174026489258,10.353735923767090,0.833561897277832,9.907362541651617,0.185747083157063,8678.849586486816406
194,TD5-2,194,166,148390.816017333301716,9.534763336181641,10.066520690917969,0.531757354736328,9.693330132817648,0.102072047931086,1609.092802047729492
195,TD5-3,195,126,112633.992880626479746,9.427895545959473,9.855175018310547,0.427279472351074,9.575974471985347,0.097440290603136,1206.572783470153809
196,TD5-4,196,110,98331.263625943756779,9.349439620971680,9.736496925354004,0.387057304382324,9.519968717748469,0.115339168426588,1047.196558952331543
197,TD5-5,197,112,100119.104782779104426,9.252609252929688,9.694171905517578,0.441562652587891,9.419487476348877,0.124199578962577,1054.982597351074219
198,TD5-6,198,116,103694.787096449785167,9.149186134338379,9.669242858886719,0.520056724548340,9.311550074610217,0.119715503893728,1080.139808654785156
