Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY)psi(disturb500 P forest100 P ndvi500 P und P water P ele),0,0.323,12,370.5,4.78,0
p(SURVEY)psi(disturb100 P forest100 P ndvi500 P und P water P ele),1.38,0.162,12,371.88,0,0
p(SURVEY)psi(disturb500 P forest1000 P ndvi500 P und P water P ele),1.91,0.1241,12,372.41,0,0
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water P ele),2.24,0.1056,12,372.74,5.8,0
p(SURVEY)psi(disturb100 P forest1500 P ndvi500 P und P water P ele),2.78,0.0804,12,373.28,0,0
p(SURVEY)psi(disturb100 P forest500 P ndvi500 P und P water P ele),2.92,0.0751,12,373.42,0,0
p(SURVEY)psi(disturb500 P forest1500 P ndvi500 P und P water P ele),3.17,0.0663,12,373.67,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele),3.26,0.0632,12,373.76,0,0
p(SURVEY)psi(disturb100 P forest500 P ndvi100 P und P water P ele),14.54,2e-04,12,385.04,3.54,1
p(SURVEY)psi(disturb100 P forest100 P ndvi100 P und P water P ele),20.63,0,12,391.13,3.29,1
p(SURVEY)psi(disturb500 P forest100 P ndvi100 P und P water P ele),21.94,0,12,392.44,4.63,1
p(SURVEY)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),21.94,0,12,392.44,3.73,1
p(SURVEY)psi(disturb500 P forest1000 P ndvi100 P und P water P ele),21.94,0,12,392.44,5.61,1
p(SURVEY)psi(disturb100 P forest1500 P ndvi100 P und P water P ele),23.24,0,12,393.74,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi100 P und P water P ele),23.24,0,12,393.74,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi100 P und P water P ele),23.24,0,12,393.74,0,1
