Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
68,TUB3-12,68,70,67477.431125420174794,628,812,184,740.600000000000023,36.635813859430151,51842.000000000000000,54,723,628,732
69,TDA1-1,69,816,786594.054262040881440,579,715,136,643.660539215686299,29.558868011826966,525227.000000000000000,131,645,579,643
70,TDA1-2,70,105,101216.146688130262191,589,724,135,668.180952380952363,39.381354290573512,70159.000000000000000,74,638,589,671
71,TDA1-3,71,102,98324.256782755110180,591,736,145,683.294117647058783,35.230219936448250,69696.000000000000000,63,668,591,684
72,TDA1-4,72,100,96396.330179171665804,650,745,95,705.120000000000005,27.305779607988192,70512.000000000000000,58,701,650,710
73,TDA1-5,73,126,121459.376025756311719,654,778,124,716.753968253968310,33.695340572791281,90311.000000000000000,78,753,654,714
74,TDA1-6,74,110,106035.963197088844026,678,822,144,757.990909090909099,34.033538392844214,83379.000000000000000,68,778,678,767
75,TDA1-7,75,103,99288.220084546817816,697,838,141,787.466019417475763,36.005343598556465,81109.000000000000000,65,805,697,799
76,TDA1-8,76,103,99288.220084546817816,706,866,160,809.223300970873765,39.371255602842943,83350.000000000000000,73,824,706,822
77,TDA1-9,77,95,91576.513670213083969,715,911,196,838.263157894736878,49.106588801421196,79635.000000000000000,72,890,715,851
78,TDA1-10,78,99,95432.366877379958169,690,953,263,854.979797979798036,72.009115556236338,84643.000000000000000,81,801,690,873
79,TDA1-11,79,113,108927.853102463996038,770,983,213,911.079646017699133,56.874048328969998,102952.000000000000000,82,946,770,935
80,TDB1-1,80,386,372089.834491602669004,576,670,94,603.927461139896423,21.632826770265631,233116.000000000000000,81,590,576,596
81,TDB1-2,81,113,108927.853102463996038,578,642,64,593.017699115044252,9.410954171748141,67011.000000000000000,32,587,578,591
82,TDB1-3,82,107,103144.073291713692015,579,610,31,591.532710280373863,8.172575243598276,63294.000000000000000,29,586,580,588
83,TDB1-4,83,110,106035.963197088844026,576,612,36,590.790909090909054,8.225343822100916,64987.000000000000000,33,585,592,588
84,TDB1-5,84,81,78081.027445129060652,568,593,25,580.950617283950578,4.177840527215011,47057.000000000000000,20,580,568,581
85,TDB1-6,85,81,78081.027445129060652,567,594,27,578.358024691357969,5.959345067121953,46847.000000000000000,23,577,567,577
86,TDB1-7,86,85,81936.880652295920299,564,605,41,579.211764705882388,6.705737872540531,49233.000000000000000,28,579,564,578
87,TDB1-8,87,38,36630.605468085239409,572,593,21,579.131578947368439,4.378001542587011,22007.000000000000000,16,576,572,578
88,TDB1-9,88,60,57837.798107503003848,569,612,43,582.000000000000000,8.677557259966655,34920.000000000000000,28,578,569,580
89,TDB1-10,89,80,77117.064143337338464,564,633,69,583.987499999999955,19.865481211136299,46719.000000000000000,37,568,565,575
90,TDA2-1,90,106,102180.109989921969827,783,1006,223,940.650943396226467,56.042780568302696,99709.000000000000000,75,968,783,961
91,TDA2-2,91,100,96396.330179171665804,810,1029,219,963.509999999999991,53.816074736085561,96351.000000000000000,69,1009,810,979
92,TDA2-3,92,99,95432.366877379958169,846,1063,217,992.111111111111086,43.344727846633766,98219.000000000000000,73,991,846,991
93,TDA2-4,93,89,85792.733859462794499,844,1066,222,992.235955056179819,53.919211825313511,88309.000000000000000,68,978,844,993
94,TDA2-5,94,113,108927.853102463996038,931,1075,144,1016.132743362831889,41.912573234399012,114823.000000000000000,80,1059,931,1026
95,TDA2-6,95,107,103144.073291713692015,882,1070,188,1003.383177570093494,56.789765574575135,107362.000000000000000,70,1044,882,1036
96,TDA2-7,96,119,114711.632913214285509,819,1071,252,982.798319327731065,80.653380141614790,116953.000000000000000,80,1052,819,1006
97,TDA2-8,97,98,94468.403575588235981,804,1077,273,972.755102040816382,90.415487794696247,95330.000000000000000,73,1054,804,989
98,TDA2-9,98,48,46270.238486002403079,1048,1078,30,1063.062500000000000,7.189130249898105,51027.000000000000000,26,1061,1048,1061
99,TDA2-10,99,78,75189.137539753908641,1002,1082,80,1064.576923076923094,16.117771073528399,83037.000000000000000,37,1082,1002,1068
100,TDB2-1,100,214,206288.146583427384030,644,736,92,689.953271028037420,23.205656407443485,147650.000000000000000,79,674,644,685
101,TDB2-2,101,92,88684.623764837946510,650,757,107,715.271739130434753,23.008553825683396,65805.000000000000000,55,711,650,715
102,TDB2-3,102,82,79044.990746920768288,678,773,95,733.792682926829229,27.431394603174763,60171.000000000000000,51,717,678,741
103,TDB2-4,103,90,86756.697161254502134,675,778,103,729.822222222222194,32.888220713933052,65684.000000000000000,58,682,675,728
104,TDB2-5,104,108,104108.036593505414203,658,796,138,738.101851851851848,38.441619954403166,79715.000000000000000,78,723,658,746
105,TDB2-6,105,110,106035.963197088844026,659,809,150,758.463636363636397,38.747123593588640,83431.000000000000000,74,739,659,767
106,TDB2-7,106,113,108927.853102463996038,651,844,193,758.566371681415944,56.092192775600559,85718.000000000000000,82,806,652,774
107,TDB2-8,107,110,106035.963197088844026,647,865,218,764.427272727272680,67.504270449547491,84087.000000000000000,84,679,647,774
108,TDB2-9,108,105,101216.146688130262191,670,881,211,787.523809523809518,60.197784366456702,82690.000000000000000,86,770,670,797
109,TDB2-10,109,113,108927.853102463996038,685,908,223,814.486725663716811,56.417394393606443,92037.000000000000000,84,755,685,820
110,TDA3-1,110,60,57837.798107503003848,590,647,57,605.633333333333326,10.377807518396795,36338.000000000000000,27,603,590,604
111,TDA3-2,111,91,87720.660463046224322,586,640,54,603.747252747252787,10.812684255272147,54941.000000000000000,37,598,586,601
112,TDA3-3,112,91,87720.660463046224322,579,617,38,594.659340659340614,8.194369254396424,54114.000000000000000,31,587,579,593
113,TDA3-4,113,86,82900.843954087642487,575,612,37,593.500000000000000,9.039641380003399,51041.000000000000000,30,584,578,595
114,TDA3-5,114,96,92540.476972004806157,571,612,41,589.781250000000000,11.801485715966725,56619.000000000000000,35,575,571,595
115,TDA3-6,115,102,98324.256782755110180,567,622,55,591.656862745098010,11.998770441942030,60349.000000000000000,44,593,567,593
116,TDA3-7,116,108,104108.036593505414203,568,619,51,589.740740740740762,12.786255909844211,63692.000000000000000,43,596,568,590
117,TDA3-8,117,102,98324.256782755110180,571,612,41,588.901960784313701,10.422928913491907,60068.000000000000000,34,580,572,590
118,TDA3-9,118,97,93504.440273796528345,558,606,48,577.927835051546367,11.113516821318862,56059.000000000000000,38,573,558,575
119,TSA1-1,119,805,775990.457942332024686,347,480,133,389.137888198757764,21.049946353922778,313256.000000000000000,98,383,347,386
120,TSA1-2,120,114,109891.816404255703674,387,502,115,427.877192982456165,33.209103684972206,48778.000000000000000,70,390,402,417
121,TSA1-3,121,107,103144.073291713692015,393,540,147,438.327102803738342,41.034923740304457,46901.000000000000000,66,401,393,421
122,TSA1-4,122,102,98324.256782755110180,392,555,163,438.794117647058840,41.215440242917921,44757.000000000000000,60,416,392,429
123,TSA1-5,123,107,103144.073291713692015,398,576,178,450.485981308411226,44.865398795550185,48202.000000000000000,71,406,398,441
124,TSA1-6,124,98,94468.403575588235981,404,583,179,461.612244897959158,47.708432629253572,45238.000000000000000,66,434,404,444
125,TSA1-7,125,115,110855.779706047425861,418,586,168,465.434782608695627,37.544901914046328,53525.000000000000000,68,439,418,456
126,TSA1-8,126,114,109891.816404255703674,418,512,94,466.307017543859672,26.144043363367516,53159.000000000000000,64,485,419,469
127,TSA1-9,127,101,97360.293480963387992,422,585,163,483.217821782178191,37.308614979532862,48805.000000000000000,74,452,422,478
128,TSA1-10,128,105,101216.146688130262191,438,574,136,486.809523809523796,32.969854987070825,51115.000000000000000,65,455,438,481
129,TSA1-11,129,98,94468.403575588235981,445,591,146,498.489795918367349,33.005950266877434,48852.000000000000000,60,464,445,493
130,TSA1-12,130,103,99288.220084546817816,449,591,142,500.834951456310705,32.697821276956063,51586.000000000000000,66,477,449,489
131,TSB1-1,131,455,438603.302315231121611,337,515,178,394.600000000000023,43.005831447160105,179543.000000000000000,145,357,337,386
132,TSB1-2,132,107,103144.073291713692015,335,508,173,391.112149532710305,48.028482029247115,41849.000000000000000,69,342,348,383
133,TSB1-3,133,108,104108.036593505414203,335,516,181,387.666666666666686,52.793097191878324,41868.000000000000000,69,349,338,361
134,TSB1-4,134,100,96396.330179171665804,335,487,152,372.439999999999998,31.530404374191047,37244.000000000000000,61,356,336,360
135,TSB1-5,135,106,102180.109989921969827,327,500,173,373.235849056603797,40.454155717863372,39563.000000000000000,68,360,333,360
136,TSB1-6,136,107,103144.073291713692015,324,462,138,363.373831775700921,36.371531273602677,38881.000000000000000,63,327,333,352
137,TSB1-7,137,102,98324.256782755110180,321,484,163,364.549019607843150,39.492026360996618,37184.000000000000000,60,328,321,352
138,TSB1-8,138,110,106035.963197088844026,317,493,176,361.681818181818187,36.413766582080079,39785.000000000000000,71,336,317,349
139,TSB1-9,139,106,102180.109989921969827,309,500,191,346.311320754716974,40.673890194307972,36709.000000000000000,58,317,310,331
140,TSB1-10,140,99,95432.366877379958169,302,363,61,321.151515151515127,14.165945533420739,31794.000000000000000,39,310,302,317
141,TSB1-11,141,103,99288.220084546817816,301,363,62,318.000000000000000,12.401064783597830,32754.000000000000000,39,318,301,317
142,TSB1-12,142,112,107963.889800672273850,299,363,64,320.080357142857167,14.950596257135141,35849.000000000000000,43,308,299,319
143,TSB1-13,143,103,99288.220084546817816,296,358,62,312.970873786407765,10.079736772914593,32236.000000000000000,32,309,296,311
144,TSB1-14,144,101,97360.293480963387992,298,355,57,312.306930693069319,7.928820188984263,31543.000000000000000,29,316,298,310
145,TSB1-15,145,111,106999.926498880551662,298,359,61,315.504504504504496,14.518006138308284,35021.000000000000000,39,304,300,310
146,TSA2-1,146,129,124351.265931131463731,457,612,155,509.682170542635674,32.367316392968760,65749.000000000000000,73,496,457,502
147,TSA2-2,147,114,109891.816404255703674,470,582,112,519.131578947368439,25.295278374298288,59181.000000000000000,65,499,470,518
148,TSA2-3,148,106,102180.109989921969827,486,594,108,533.933962264150978,30.387208352697428,56597.000000000000000,71,506,488,532
149,TSA2-4,149,108,104108.036593505414203,492,577,85,528.555555555555543,14.840094172940409,57084.000000000000000,48,523,492,526
150,TSA2-5,150,106,102180.109989921969827,517,579,62,537.037735849056617,12.290450755739583,56926.000000000000000,42,526,517,535
151,TSA2-6,151,105,101216.146688130262191,522,589,67,544.200000000000045,14.048487463067746,57141.000000000000000,44,539,522,541
152,TSA2-7,152,106,102180.109989921969827,530,602,72,552.594339622641542,13.532475475255918,58575.000000000000000,41,550,530,550
153,TSA2-8,153,115,110855.779706047425861,540,610,70,561.904347826086905,10.261768567839127,64619.000000000000000,38,554,540,560
154,TSA2-9,154,102,98324.256782755110180,549,645,96,579.843137254901990,21.776829338542157,59144.000000000000000,50,575,551,575
155,TSA2-10,155,103,99288.220084546817816,553,594,41,577.029126213592235,9.623450636289080,59434.000000000000000,37,583,553,579
156,TSB2-1,156,321,309432.219875141046941,388,542,154,470.632398753894108,41.500389333194363,151073.000000000000000,135,511,388,481
157,TSB2-2,157,104,100252.183386338540004,398,539,141,457.384615384615358,37.061619088586255,47568.000000000000000,69,447,401,450
158,TSB2-3,158,110,106035.963197088844026,399,615,216,499.372727272727275,62.300132655762660,54931.000000000000000,89,406,399,498
159,TSB2-4,159,87,83864.807255879350123,388,655,267,535.609195402298838,76.745639933340328,46598.000000000000000,70,614,388,553
160,TSB2-5,160,106,102180.109989921969827,389,681,292,556.169811320754661,78.467091010579338,58954.000000000000000,84,657,395,550
161,TSB2-6,161,107,103144.073291713692015,395,691,296,553.355140186915833,89.077541809857522,59209.000000000000000,95,670,395,558
162,TSB2-7,162,98,94468.403575588235981,449,682,233,581.316326530612287,66.637091610771293,56969.000000000000000,79,669,449,588
163,TSB2-8,163,108,104108.036593505414203,447,675,228,571.287037037037067,55.832429665311466,61699.000000000000000,83,535,447,574
164,TSB2-9,164,101,97360.293480963387992,484,671,187,578.990099009900973,52.132066688535843,58478.000000000000000,76,558,496,576
165,TSA3-1,165,143,137846.752156215487048,411,587,176,510.454545454545439,43.529706482719369,72995.000000000000000,96,528,411,512
166,TSA3-2,166,74,71333.284332587034442,418,644,226,545.567567567567608,60.808090029223862,40372.000000000000000,61,516,419,547
167,TSA3-3,167,52,50126.091693169270002,465,645,180,563.384615384615358,45.177067806812197,29296.000000000000000,47,550,465,556
168,TSA3-4,168,71,68441.394427211882430,441,649,208,574.901408450704253,48.215231924834022,40818.000000000000000,60,571,441,587
169,TSA3-5,169,97,93504.440273796528345,417,663,246,542.989690721649481,76.958751147967931,52670.000000000000000,77,434,417,573
170,TSA3-6,170,106,102180.109989921969827,413,715,302,577.547169811320714,84.022922756792042,61220.000000000000000,86,648,413,603
171,TSA3-7,171,99,95432.366877379958169,470,757,287,630.939393939393995,75.696739209198327,62463.000000000000000,80,550,470,634
172,TSB3-1,172,39,37594.568769876954320,416,475,59,445.333333333333314,13.351910135763806,17368.000000000000000,29,439,416,443
173,TSB3-2,173,50,48198.165089585832902,432,504,72,462.480000000000018,21.469271063545889,23124.000000000000000,36,443,432,455
174,TSB3-3,174,45,43378.348580627251067,447,524,77,481.155555555555566,20.640796233086455,21652.000000000000000,33,460,447,477
175,TSB3-4,175,16,15423.412828667467693,460,514,54,482.812500000000000,14.112134627688329,7725.000000000000000,11,475,460,477
176,TSB3-5,176,42,40486.458675252099056,460,531,71,500.523809523809518,19.303636587117925,21022.000000000000000,27,494,460,503
177,TSB3-6,177,81,78081.027445129060652,485,571,86,531.925925925925981,19.533938669533327,43086.000000000000000,49,532,485,533
178,TSB3-7,178,89,85792.733859462794499,475,643,168,571.640449438202268,42.754130411151024,50876.000000000000000,67,579,475,579
179,TSB3-8,179,78,75189.137539753908641,493,677,184,602.282051282051270,50.926265812824028,46978.000000000000000,61,631,493,610
180,TSB3-9,180,73,70369.321030795326806,521,691,170,620.068493150684958,49.451603230966647,45265.000000000000000,55,644,521,620
181,TSB3-10,181,92,88684.623764837946510,524,713,189,652.119565217391255,48.230840393138109,59995.000000000000000,66,696,524,659
182,TDB4-7,182,673,648747.302105825394392,665,866,201,750.334323922734029,41.421541458000654,504975.000000000000000,173,742,665,746
183,TDB4-6,183,15,14459.449526875750962,718,743,25,728.466666666666697,6.701906859660144,10927.000000000000000,11,720,718,730
184,TDB4-5,184,12,11567.559621500600770,723,738,15,732.666666666666629,4.209776980108102,8792.000000000000000,8,733,723,733
185,TDB4-4,185,7,6747.743112542017116,728,742,14,736.571428571428555,4.531071864905254,5156.000000000000000,6,734,728,738
186,TDB4-3,186,6,5783.779810750300385,699,743,44,726.666666666666629,14.452988925786761,4360.000000000000000,6,699,699,724
187,TDB4-2,187,3,2891.889905375150192,682,723,41,702.000000000000000,16.753109164172084,2106.000000000000000,3,682,682,701
188,TDA4-11,188,805,775990.457942332024686,735,906,171,825.633540372670836,33.440944413130822,664635.000000000000000,151,792,735,825
189,TDA4-12,189,99,95432.366877379958169,778,938,160,868.696969696969745,43.733225827993600,86001.000000000000000,75,778,780,878
190,TDA4-13,190,95,91576.513670213083969,784,951,167,882.536842105263190,44.871937198234995,83841.000000000000000,69,831,784,889
191,TDA4-14,191,100,96396.330179171665804,778,954,176,893.929999999999950,46.207630322275278,89393.000000000000000,72,952,778,898
192,TDA4-15,192,103,99288.220084546817816,773,956,183,903.058252427184470,45.322967289623932,93015.000000000000000,71,941,773,921
193,TD5-1,193,816,786594.054262040881440,1036,1439,403,1182.240196078431381,95.764179577531166,964708.000000000000000,313,1121,1036,1156
194,TD5-2,194,150,144594.495268757513259,1020,1235,215,1080.926666666666733,58.369980488451297,162139.000000000000000,89,1038,1020,1061
195,TD5-3,195,116,111819.743007839133497,1005,1208,203,1064.896551724137908,46.684446813862216,123528.000000000000000,70,1048,1005,1051
196,TD5-4,196,104,100252.183386338540004,1013,1233,220,1080.230769230769283,56.906676431549627,112344.000000000000000,64,1036,1013,1057
197,TD5-5,197,100,96396.330179171665804,984,1150,166,1041.230000000000018,29.318886404499310,104123.000000000000000,64,1013,984,1036
198,TD5-6,198,104,100252.183386338540004,986,1095,109,1021.480769230769283,24.276048963007071,106234.000000000000000,59,1000,988,1016
199,TD5-7,199,112,107963.889800672273850,970,1052,82,1004.705357142857110,21.699094119035330,112527.000000000000000,59,983,972,1000
200,TD5-8,200,99,95432.366877379958169,956,1066,110,998.111111111111086,25.890167740555530,98813.000000000000000,63,983,956,992
201,TD5-9,201,92,88684.623764837946510,944,1051,107,988.434782608695627,25.086504404034709,90936.000000000000000,52,976,944,981
202,TD5-10,202,103,99288.220084546817816,933,1011,78,967.213592233009763,17.576269574182756,99623.000000000000000,53,952,933,965
203,TD5-11,203,108,104108.036593505414203,934,1031,97,974.648148148148152,22.075759629903697,105262.000000000000000,64,992,934,974
204,TD5-12,204,111,106999.926498880551662,929,992,63,954.603603603603574,16.805875891830418,105961.000000000000000,48,971,932,950
205,TD5-13,205,98,94468.403575588235981,908,980,72,941.602040816326507,19.037953390645846,92277.000000000000000,52,933,908,937
206,TDA4-1,206,47,45306.275184210688167,688,873,185,749.085106382978779,55.078987686441209,35207.000000000000000,37,696,688,731
207,TDA4-2,207,52,50126.091693169270002,713,874,161,799.423076923076906,49.161564941075824,41570.000000000000000,36,752,713,812
208,TDA4-3,208,40,38558.532071668669232,762,855,93,813.799999999999955,18.771254619765187,32552.000000000000000,28,804,762,812
209,TDA4-4,209,34,32774.752260918365209,770,817,47,791.676470588235247,12.251579941895573,26917.000000000000000,26,792,771,791
210,TDA4-5,210,43,41450.421977043821244,746,815,69,772.232558139534831,13.644723333629713,33206.000000000000000,25,769,752,771
211,TDA4-6,211,58,55909.871503919566749,733,802,69,767.189655172413836,20.842146372154399,44497.000000000000000,41,741,733,765
212,TDA4-7,212,5,4819.816508958583654,797,809,12,804.600000000000023,4.270831300805982,4023.000000000000000,4,807,797,807
213,TDA4-8,213,10,9639.633017917167308,806,822,16,814.600000000000023,5.122499389940825,8146.000000000000000,9,813,806,813
214,TDA4-9,214,10,9639.633017917167308,823,850,27,837.200000000000045,8.316249154514477,8372.000000000000000,9,850,823,835
215,TDA4-10,215,2,1927.926603583433462,851,854,3,852.500000000000000,1.500000000000000,1705.000000000000000,2,851,851,851
216,TD6-1,216,122,117603.522818589437520,1149,1455,306,1286.590163934426300,95.450850291050415,156964.000000000000000,98,1172,1149,1248
217,TD6-2,217,108,104108.036593505414203,1180,1461,281,1277.370370370370438,73.211463455828508,137956.000000000000000,80,1250,1180,1255
218,TD6-3,218,101,97360.293480963387992,1200,1452,252,1295.148514851485061,53.026125848933098,130810.000000000000000,74,1249,1200,1294
219,TD6-4,219,106,102180.109989921969827,1238,1446,208,1336.745283018867894,60.815536328162985,141695.000000000000000,84,1270,1244,1331
220,TD6-5,220,101,97360.293480963387992,1269,1437,168,1338.346534653465369,42.192964465271878,135173.000000000000000,74,1313,1269,1339
221,TD6-6,221,110,106035.963197088844026,1291,1433,142,1350.509090909090901,35.776260654886222,148556.000000000000000,75,1309,1291,1348
222,TD6-7,222,92,88684.623764837946510,1302,1426,124,1367.902173913043498,35.472604181932134,125847.000000000000000,66,1384,1302,1369
223,TD6-8,223,77,74225.174237962186453,1281,1427,146,1352.935064935064929,46.216131906212652,104176.000000000000000,62,1358,1281,1347
