Rowid,OBJECTID_1,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
60,TUB3-6,60,78,75189.137539753952296,641,853,212,759.756410256410277,62.526545316089752,59261.000000000000000,63,749,641,751
61,TUB3-7,61,37,35666.642166293546325,705,859,154,787.297297297297291,47.800749097865022,29130.000000000000000,34,723,705,792
62,TUB3-8,62,132,127243.155836506703054,638,861,223,763.007575757575751,63.819168799384371,100717.000000000000000,91,661,638,760
63,TUB3-9,63,90,86756.697161254560342,638,859,221,778.455555555555520,53.938269471501229,70061.000000000000000,65,729,638,773
64,TUB3-10,64,153,147486.385174132767133,633,881,248,777.241830065359522,62.048054974048988,118918.000000000000000,104,855,633,786
65,TUB3-11,65,126,121459.376025756399031,692,883,191,801.428571428571445,43.536780395034754,100980.000000000000000,86,785,692,798
66,TUB3-12,66,129,124351.265931131551042,724,874,150,809.713178294573595,38.190910440654420,104453.000000000000000,87,839,724,809
67,TDA1-1,67,7342,7077418.561754789203405,563,995,432,677.726641242168398,93.485977261628946,4975869.000000000000000,424,585,563,650
68,TDA1-2,68,314,302684.476762599253561,605,1026,421,846.312101910828005,114.821564892539911,265742.000000000000000,191,723,605,833
69,TDA1-3,69,312,300756.550159015809186,629,1045,416,855.522435897435912,114.150707890994170,266923.000000000000000,202,726,629,832
70,TDA1-4,70,298,287261.063933931814972,727,1066,339,913.429530201342232,90.955720109208627,272202.000000000000000,190,809,727,923
71,TDA1-5,71,352,339315.082230684522074,742,1075,333,932.051136363636374,83.714732729558179,328082.000000000000000,204,798,742,935
72,TDA1-6,72,321,309432.219875141279772,743,1099,356,952.152647975077912,97.970392886811595,305641.000000000000000,184,961,743,964
73,TDA1-7,73,315,303648.440064391004853,766,1130,364,976.571428571428555,92.695356005267513,307620.000000000000000,173,1052,766,989
74,TDA1-8,74,314,302684.476762599253561,782,1133,351,989.812101910828005,91.819434998003800,310801.000000000000000,179,958,782,1002
75,TDA1-9,75,268,258342.164880180265754,787,1119,332,972.089552238805936,109.109041903834282,260520.000000000000000,147,833,787,1008
76,TDA1-10,76,292,281477.284123181481846,794,1112,318,981.219178082191775,101.667096625755477,286516.000000000000000,148,1083,794,1003
77,TDA1-11,77,318,306540.329969766142312,854,1133,279,1033.462264150943383,75.182357909190031,328641.000000000000000,150,1087,855,1075
78,TDB1-1,78,1166,1123981.209889142541215,554,669,115,600.010291595197259,21.498491640033912,699612.000000000000000,105,611,554,602
79,TDB1-2,79,326,314252.036384099861607,545,675,130,598.368098159509259,25.905078511789466,195068.000000000000000,103,601,545,599
80,TDB1-3,80,329,317143.926289475057274,542,686,144,593.550151975683889,31.858893987656206,195278.000000000000000,104,579,547,592
81,TDB1-4,81,325,313288.073082308168523,543,687,144,591.735384615384646,36.045323737117435,192314.000000000000000,112,606,559,584
82,TDB1-5,82,178,171585.467718925705412,540,735,195,629.477528089887642,61.998931220960436,112047.000000000000000,108,687,543,632
83,TDB1-6,83,134,129171.082440090132877,556,775,219,689.485074626865639,67.307241085981161,92391.000000000000000,90,735,556,717
84,TDB1-7,84,147,141702.605363382463111,567,822,255,730.911564625850360,77.782701430135333,107444.000000000000000,103,786,567,766
85,TDB1-8,85,36,34702.678864501824137,783,850,67,813.222222222222172,17.073551851901001,29276.000000000000000,30,797,783,811
86,TDB1-9,86,80,77117.064143337396672,716,878,162,829.325000000000045,25.966216031604656,66346.000000000000000,46,817,716,831
87,TDB1-10,87,140,134954.862250840436900,655,969,314,852.642857142857110,57.655265083397026,119370.000000000000000,105,867,655,860
88,TDA2-1,88,297,286297.100632140063681,858,1159,301,1057.262626262626327,60.106289556760586,314007.000000000000000,146,1094,858,1084
89,TDA2-2,89,308,296900.696951848978642,868,1170,302,1048.133116883116827,70.666298802109921,322825.000000000000000,150,1094,868,1077
90,TDA2-3,90,294,283405.210726764926221,944,1203,259,1092.642857142857110,46.605286407106597,321237.000000000000000,124,1096,944,1103
91,TDA2-4,91,259,249666.495164054824272,957,1208,251,1098.552123552123476,58.343148345037463,284525.000000000000000,126,1133,957,1112
92,TDA2-5,92,312,300756.550159015809186,1006,1204,198,1119.416666666666742,28.230384234314460,349258.000000000000000,104,1137,1006,1124
93,TDA2-6,93,326,314252.036384099861607,921,1185,264,1119.107361963190215,43.295859134495402,364829.000000000000000,110,1140,921,1127
94,TDA2-7,94,338,325819.596005600469653,908,1188,280,1115.931952662721869,56.331054288484800,377185.000000000000000,109,1145,908,1132
95,TDA2-8,95,301,290152.953839306952432,896,1187,291,1123.548172757475186,49.525876705399092,338188.000000000000000,106,1141,896,1138
96,TDA2-9,96,121,116639.559516797802644,1094,1185,91,1128.404958677685954,22.835950529124059,136537.000000000000000,55,1106,1094,1127
97,TDA2-10,97,218,210143.999790594389196,1075,1194,119,1130.931192660550550,23.985466537042054,246543.000000000000000,83,1120,1075,1126
98,TDB2-1,98,434,418360.072977605334017,612,930,318,729.557603686635957,87.419838987700828,316628.000000000000000,217,617,612,704
99,TDB2-2,99,202,194720.586961926921504,614,985,371,778.821782178217859,115.201020694701384,157322.000000000000000,150,620,614,790
100,TDB2-3,100,151,145558.458570549322758,612,1007,395,841.788079470198682,100.105481406214139,127110.000000000000000,114,780,612,835
101,TDB2-4,101,184,177369.247529676009435,616,1017,401,842.364130434782624,104.744269410043643,154995.000000000000000,146,763,616,864
102,TDB2-5,102,274,264125.944690930598881,612,1012,400,790.343065693430617,118.964567991132895,216554.000000000000000,197,623,612,772
103,TDB2-6,103,289,278585.394217806344386,616,1013,397,815.757785467127974,123.319191503268172,235754.000000000000000,188,963,616,830
104,TDB2-7,104,319,307504.293271557835396,614,1022,408,795.291536050156765,127.652863519488648,253698.000000000000000,206,622,625,790
105,TDB2-8,105,314,302684.476762599253561,614,1041,427,813.566878980891715,134.924148253672286,255460.000000000000000,215,627,616,810
106,TDB2-9,106,295,284369.174028556619305,614,1056,442,884.000000000000000,129.149735722873771,260780.000000000000000,192,967,614,925
107,TDB2-10,107,293,282441.247424973174930,624,1095,471,943.348122866894187,117.323340314206689,276401.000000000000000,190,1061,624,979
108,TDA3-1,108,131,126279.192534714980866,578,639,61,618.541984732824403,12.019233658608341,81029.000000000000000,42,614,578,621
109,TDA3-2,109,211,203396.256678052362986,543,641,98,610.364928909952596,20.440747854769466,128787.000000000000000,68,619,543,616
110,TDA3-3,110,235,226531.375921053579077,536,645,109,593.331914893617068,30.435569241539675,139433.000000000000000,88,622,536,595
111,TDA3-4,111,237,228459.302524637023453,539,643,104,583.396624472573876,30.045164125694829,138265.000000000000000,87,551,539,583
112,TDA3-5,112,242,233279.119033595605288,543,643,100,578.524793388429771,23.948149158083069,140003.000000000000000,73,566,543,569
113,TDA3-6,113,291,280513.320821389788762,543,647,104,580.567010309278317,25.786024298782284,168945.000000000000000,87,563,543,572
114,TDA3-7,114,297,286297.100632140063681,546,648,102,583.158249158249191,26.988060852613078,173198.000000000000000,88,565,546,575
115,TDA3-8,115,303,292080.880442890396807,545,646,101,581.432343234323412,25.151840082303288,176174.000000000000000,92,566,545,573
116,TDA3-9,116,241,232315.155731803883100,545,634,89,572.887966804979214,21.012540723347961,138066.000000000000000,68,570,545,569
117,TSA1-1,117,7340,7075490.635151205584407,324,874,550,498.678474114441428,110.405322848144408,3660300.000000000000000,488,383,738,478
118,TSA1-2,118,319,307504.293271557835396,449,960,511,643.326018808777462,128.308700218892767,205221.000000000000000,220,644,449,643
119,TSA1-3,119,313,301720.513460807560477,458,998,540,655.674121405750839,137.319975212199665,205226.000000000000000,220,527,458,645
120,TSA1-4,120,310,298828.623555432423018,470,996,526,660.870967741935488,122.009132903921241,204870.000000000000000,193,491,470,661
121,TSA1-5,121,315,303648.440064391004853,486,1038,552,673.920634920634939,135.799677581881269,212285.000000000000000,203,831,487,658
122,TSA1-6,122,295,284369.174028556619305,489,1069,580,694.162711864406788,157.962838258281181,204778.000000000000000,205,523,489,651
123,TSA1-7,123,347,334495.265721725940239,521,1100,579,705.971181556195916,160.789153574640949,244972.000000000000000,216,535,527,675
124,TSA1-8,124,343,330639.412514559051488,528,1064,536,693.644314868804713,137.503125926980061,237920.000000000000000,198,540,532,653
125,TSA1-9,125,311,299792.586857224116102,530,1118,588,720.176848874598022,170.874780437100696,223975.000000000000000,207,553,530,668
126,TSA1-10,126,307,295936.733650057227351,542,1120,578,702.322475570032566,136.023315146993809,215613.000000000000000,183,879,542,689
127,TSA1-11,127,279,268945.761199889180716,548,1109,561,708.598566308243676,128.699492155558602,197699.000000000000000,173,582,548,706
128,TSA1-12,128,318,306540.329969766142312,553,1046,493,716.283018867924511,129.520530029268173,227778.000000000000000,213,594,553,685
129,TSB1-1,129,1387,1337017.099585111951455,299,681,382,415.565248738284083,105.174208642873950,576389.000000000000000,352,317,299,376
130,TSB1-2,130,300,289188.990537515201140,300,699,399,424.223333333333358,128.706281077843556,127267.000000000000000,179,308,304,362
131,TSB1-3,131,320,308468.256573349586688,296,695,399,414.009374999999977,119.063126269678420,132483.000000000000000,169,316,296,360
132,TSB1-4,132,309,297864.660253640671726,300,710,410,440.754045307443391,139.930302894339178,136193.000000000000000,178,305,325,384
133,TSB1-5,133,313,301720.513460807560477,298,744,446,418.453674121405754,134.866797121211590,130976.000000000000000,170,305,315,358
134,TSB1-6,134,328,316179.962987683305983,299,770,471,426.097560975609781,145.549724112322195,139760.000000000000000,171,308,299,368
135,TSB1-7,135,314,302684.476762599253561,295,774,479,388.636942675159219,111.699104049360400,122032.000000000000000,153,308,295,339
136,TSB1-8,136,311,299792.586857224116102,300,726,426,366.604501607717054,84.826593568998675,114014.000000000000000,134,306,300,324
137,TSB1-9,137,300,289188.990537515201140,304,516,212,352.896666666666647,51.632153956834138,105869.000000000000000,112,309,304,321
138,TSB1-10,138,302,291116.917141098645516,303,714,411,366.440397350993351,90.471473443991670,110665.000000000000000,120,313,303,327
139,TSB1-11,139,308,296900.696951848978642,305,724,419,366.116883116883116,89.676471023452436,112764.000000000000000,123,314,305,332
140,TSB1-12,140,314,302684.476762599253561,307,679,372,348.171974522292999,50.913837337279745,109326.000000000000000,102,321,327,330
141,TSB1-13,141,331,319071.852893058443442,308,685,377,353.716012084592137,58.119506663351771,117080.000000000000000,109,323,309,332
142,TSB1-14,142,307,295936.733650057227351,307,465,158,342.328990228013026,27.926483991023208,105095.000000000000000,86,320,307,335
143,TSB1-15,143,317,305576.366667974391021,298,505,207,343.782334384858018,31.710638736261735,108979.000000000000000,100,327,298,339
144,TSA2-1,144,381,367270.017982644320000,565,1120,555,716.110236220472416,128.586596433527632,272838.000000000000000,210,592,568,691
145,TSA2-2,145,329,317143.926289475057274,569,1043,474,732.772036474164111,136.831934970487282,241082.000000000000000,215,632,571,685
146,TSA2-3,146,310,298828.623555432423018,573,1054,481,756.787096774193515,147.350820661562182,234604.000000000000000,203,648,573,708
147,TSA2-4,147,316,304612.403366182697937,576,951,375,698.857594936708892,106.373187586222144,220839.000000000000000,196,588,576,662
148,TSA2-5,148,320,308468.256573349586688,586,946,360,696.049999999999955,94.365863796184570,222736.000000000000000,187,588,599,673
149,TSA2-6,149,309,297864.660253640671726,588,1009,421,709.025889967637568,99.445709650528940,219089.000000000000000,188,672,588,678
150,TSA2-7,150,314,302684.476762599253561,590,975,385,719.073248407643291,96.154952495687326,225789.000000000000000,192,601,590,695
151,TSA2-8,151,341,328711.485910975665320,592,985,393,724.387096774193537,87.433072908361481,247016.000000000000000,191,704,595,712
152,TSA2-9,152,300,289188.990537515201140,598,990,392,740.193333333333385,98.447156496377303,222058.000000000000000,182,609,598,727
153,TSA2-10,153,295,284369.174028556619305,599,933,334,744.027118644067741,73.916484779826490,219488.000000000000000,163,729,599,750
154,TSB2-1,154,620,597657.247110864846036,412,806,394,580.706451612903265,96.505311354696929,360038.000000000000000,289,513,414,556
155,TSB2-2,155,235,226531.375921053579077,392,800,408,579.472340425531911,128.901621240200853,136176.000000000000000,163,457,392,509
156,TSB2-3,156,272,262198.018087347154506,381,783,402,537.904411764705856,114.828765014058988,146310.000000000000000,168,446,381,487
157,TSB2-4,157,204,196648.513565510365879,370,829,459,501.848039215686299,96.858606499464244,102377.000000000000000,138,581,370,463
158,TSB2-5,158,269,259306.128181971987942,366,846,480,491.442379182156117,94.763888877734956,132198.000000000000000,161,415,366,481
159,TSB2-6,159,238,229423.265826428745640,354,630,276,436.672268907563023,66.244721907230911,103928.000000000000000,137,385,354,401
160,TSB2-7,160,291,280513.320821389788762,352,745,393,472.271477663230257,91.222614932570821,137431.000000000000000,166,371,352,470
161,TSB2-8,161,280,269909.724501680873800,343,681,338,462.428571428571445,96.027573633614054,129480.000000000000000,163,361,343,455
162,TSB2-9,162,312,300756.550159015809186,344,878,534,509.253205128205138,123.826452643780897,158887.000000000000000,189,353,344,478
163,TSA3-1,163,31,29882.862355543238664,777,1013,236,903.096774193548413,54.410835518783898,27996.000000000000000,27,852,777,908
164,TSA3-2,164,52,50126.091693169306382,748,1118,370,937.307692307692264,105.300218872871355,48740.000000000000000,48,879,748,942
165,TSA3-3,165,51,49162.128391377591470,732,1123,391,973.862745098039227,104.836384121170667,49667.000000000000000,48,1015,732,1003
166,TSA3-4,166,81,78081.027445129104308,718,1076,358,940.024691358024711,91.672656411531520,76142.000000000000000,72,902,718,954
167,TSA3-5,167,108,104108.036593505486962,692,1016,324,869.490740740740762,82.127102867306490,93905.000000000000000,85,855,692,864
168,TSA3-6,168,141,135918.825552632159088,703,1001,298,836.751773049645408,80.500046784565725,117982.000000000000000,106,762,703,817
169,TSA3-7,169,146,140738.642061590740923,697,1011,314,824.513698630137014,94.266907302337728,120379.000000000000000,120,703,697,801
170,TSB3-1,170,22,21207.192639417782630,697,747,50,716.909090909090878,11.995867056877909,15772.000000000000000,16,722,697,712
171,TSB3-2,171,59,56873.834805711325316,690,776,86,732.559322033898297,26.487778561059084,43221.000000000000000,46,756,691,740
172,TSB3-3,172,68,65549.504521836788626,687,817,130,767.117647058823536,37.967296070884537,52164.000000000000000,53,699,687,776
173,TSB3-4,173,13,12531.522923292326595,780,834,54,815.153846153846189,13.294568895987393,10597.000000000000000,12,814,780,814
174,TSB3-5,174,53,51090.054994961021293,742,879,137,827.830188679245339,23.959664099022280,43875.000000000000000,36,813,742,826
175,TSB3-6,175,151,145558.458570549322758,692,938,246,849.284768211920550,66.709052721594560,128242.000000000000000,108,829,692,864
176,TSB3-7,176,169,162909.798002800234826,693,963,270,865.254437869822482,72.650173347390776,146228.000000000000000,107,926,693,882
177,TSB3-8,177,124,119531.449422172954655,787,989,202,922.008064516129025,43.297823823685036,114329.000000000000000,81,942,787,930
178,TSB3-9,178,102,98324.256782755182940,834,1013,179,958.696078431372598,41.102165683050572,97787.000000000000000,70,965,834,966
179,TSB3-10,179,144,138810.715458007296547,816,1050,234,979.388888888888914,51.669369702290808,141032.000000000000000,99,1011,816,989
180,TDB4-7,180,1748,1685007.851531922118738,713,956,243,828.963386727688771,43.767351294441525,1449028.000000000000000,223,798,713,827
181,TDB4-6,181,3,2891.889905375152011,771,784,13,776.666666666666629,5.436502143435742,2330.000000000000000,3,771,771,775
182,TDB4-5,182,4,3855.853207166869652,765,780,15,772.250000000000000,5.494315243958978,3089.000000000000000,4,765,765,770
183,TDB4-4,183,1,963.963301791717413,759,759,0,759.000000000000000,0.000000000000000,759.000000000000000,1,759,759,759
184,TDB4-3,184,4,3855.853207166869652,759,773,14,765.000000000000000,5.099019513592784,3060.000000000000000,4,759,759,763
185,TDB4-2,185,1,963.963301791717413,757,757,0,757.000000000000000,0.000000000000000,757.000000000000000,1,757,757,757
186,TDA4-11,186,2938,2832124.180664065759629,742,1045,303,910.480258679373719,58.060739524511789,2674991.000000000000000,284,908,742,913
187,TDA4-12,187,302,291116.917141098645516,798,1050,252,922.390728476821209,62.669000491854668,278562.000000000000000,160,948,798,936
188,TDA4-13,188,292,281477.284123181481846,812,1053,241,939.188356164383549,57.643526659903088,274243.000000000000000,139,976,812,951
189,TDA4-14,189,298,287261.063933931814972,817,1062,245,952.523489932885923,55.534750459740849,283852.000000000000000,143,960,817,967
190,TDA4-15,190,302,291116.917141098645516,821,1060,239,954.023178807947033,60.614699923771269,288115.000000000000000,152,967,821,971
191,TD5-1,191,6835,6588689.167746388353407,934,1481,547,1210.748500365764357,135.361960595720149,8275466.000000000000000,528,1055,934,1196
192,TD5-2,192,201,193756.623660135199316,971,1190,219,1053.512437810945357,47.926883517590639,211756.000000000000000,111,1043,971,1051
193,TD5-3,193,137,132062.972345465299441,961,1118,157,1035.291970802919650,45.707920791950897,141835.000000000000000,95,965,961,1036
194,TD5-4,194,125,120495.412723964676843,949,1119,170,1034.208000000000084,50.836568885005818,129276.000000000000000,80,1064,949,1057
195,TD5-5,195,95,91576.513670213156729,947,1097,150,1021.421052631578959,42.463254442391353,97035.000000000000000,69,1057,947,1024
196,TD5-6,196,83,80008.954048712548683,945,1109,164,1025.433734939759006,46.389704084919273,85111.000000000000000,68,1008,945,1025
197,TD5-7,197,80,77117.064143337396672,947,1114,167,1041.275000000000091,52.116450138126744,83302.000000000000000,63,1096,947,1040
198,TD5-8,198,66,63621.577918253351527,948,1098,150,1008.257575757575751,45.025686475699089,66545.000000000000000,56,963,948,996
199,TD5-9,199,55,53017.981598544458393,926,1098,172,991.854545454545473,45.651015395186590,54552.000000000000000,44,938,926,994
200,TD5-10,200,52,50126.091693169306382,913,1108,195,1030.211538461538566,64.734468448620078,53571.000000000000000,43,928,913,1059
201,TD5-11,201,73,70369.321030795370461,876,1029,153,944.479452054794478,42.986812118813745,68947.000000000000000,64,988,876,945
202,TD5-12,202,44,42414.385278835565259,852,1073,221,935.409090909090878,61.264077484956360,41158.000000000000000,40,881,852,915
203,TD5-13,203,36,34702.678864501824137,857,1062,205,917.055555555555543,54.248883472608618,33014.000000000000000,34,889,857,893
204,TDA4-2,204,7,6747.743112542021663,769,796,27,781.714285714285666,9.866455228479285,5472.000000000000000,7,769,769,781
205,TDA4-3,205,25,24099.082544792934641,755,810,55,777.480000000000018,18.038004324204184,19437.000000000000000,19,761,755,770
206,TDA4-4,206,27,26027.009148376371741,752,826,74,782.370370370370324,22.030531252565062,21124.000000000000000,26,768,752,777
207,TDA4-5,207,64,61693.651314669914427,746,854,108,791.703125000000000,32.925426955992158,50669.000000000000000,53,750,746,780
208,TDA4-6,208,106,102180.109989922042587,740,957,217,816.320754716981128,52.851616274496678,86530.000000000000000,81,862,744,809
209,TDA4-8,209,11,10603.596319708891315,922,983,61,957.545454545454504,17.041999649871592,10533.000000000000000,11,922,922,958
210,TDA4-9,210,8,7711.706414333739303,939,991,52,965.250000000000000,17.711225254058512,7722.000000000000000,8,939,939,960
211,TD6-1,211,360,347026.788645018241368,1117,1468,351,1348.844444444444434,76.496101732356479,485584.000000000000000,198,1382,1117,1364
212,TD6-2,212,317,305576.366667974391021,1201,1430,229,1340.148264984227126,51.981494873585660,424827.000000000000000,155,1359,1201,1355
213,TD6-3,213,308,296900.696951848978642,1204,1413,209,1317.587662337662323,51.646357194080103,405817.000000000000000,151,1270,1204,1328
214,TD6-4,214,292,281477.284123181481846,1169,1398,229,1283.003424657534197,56.984226265399847,374637.000000000000000,159,1249,1169,1282
215,TD6-5,215,316,304612.403366182697937,1141,1394,253,1271.952531645569707,60.409213396723977,401937.000000000000000,173,1217,1141,1280
216,TD6-6,216,306,294972.770348265534267,1116,1378,262,1252.767973856209210,62.295115843750054,383347.000000000000000,163,1191,1116,1252
217,TD6-7,217,273,263161.981389138847589,1124,1365,241,1250.890109890109898,65.695788617783805,341493.000000000000000,153,1168,1124,1265
218,TD6-8,218,185,178333.210831467731623,1141,1374,233,1262.572972972973048,46.914486027979926,233576.000000000000000,116,1314,1141,1258
219,TD6-9,219,252,242918.752051512798062,1105,1370,265,1227.043650793650841,74.764299472144671,309215.000000000000000,162,1310,1105,1224
220,TD6-10,220,309,297864.660253640671726,1091,1370,279,1216.624595469255610,79.665084812011798,375937.000000000000000,173,1309,1091,1216
221,TTB1-1,221,7330,7065851.002133288420737,241,1136,895,664.520736698499263,251.245893954359445,4870937.000000000000000,886,420,241,603
222,TTB1-2,222,1044,1006377.687070552958176,451,1168,717,974.121647509578565,158.055459587233599,1016983.000000000000000,399,1019,451,1024
223,TTB1-3,223,420,404864.586752521339804,327,768,441,451.466666666666640,98.697475884805385,189616.000000000000000,213,405,329,421
