Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY)psi(disturb500 P forest500 P water P height100 P distRoad),0,0.2158,11,164.13,0,1
p(SURVEY)psi(disturb500 P forest500 P und P water P height100 P distRoad),0.56,0.163,12,162.47,5.19,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P height100 P distRoad),1.4,0.1072,12,163.31,3.76,1
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P height100 P distRoad),1.95,0.0813,13,161.62,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P height100 P distRoad),3.64,0.035,13,163.31,0,1
p(SURVEY)psi(disturb500 P forest500 P water P ele P height100 P distRoad),3.77,0.0328,12,165.68,4.86,1
p(SURVEY)psi(disturb500 P water P ele P height100 P distRoad),3.8,0.0322,11,167.93,4.38,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P ele P height100 P distRoad),4.33,0.0247,13,164,5.89,1
p(SURVEY)psi(disturb500 P height100 P distRoad),4.86,0.019,9,173.37,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P height100 P distRoad),5.21,0.0159,13,164.88,5.99,1
p(SURVEY)psi(disturb500 P und P water P ele P height100 P distRoad),5.26,0.0155,12,167.17,2.32,1
p(SURVEY)psi(disturb500 P water P height100 P distRoad),5.51,0.0137,10,171.84,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P ele P height100 P distRoad),5.84,0.0117,14,163.24,0,1
p(SURVEY)psi(disturb500 P height100),5.88,0.0114,8,176.56,0,0
p(SURVEY)psi(disturb500 P ndvi500 P height100 P distRoad),5.91,0.0112,10,172.25,0,0
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),6.03,0.0106,12,167.93,4.35,1
p(SURVEY)psi(disturb500 P ndvi500 P height100),6.21,0.0097,9,174.73,0,0
p(SURVEY)psi(disturb500 P und P height100 P distRoad),6.64,0.0078,10,172.97,0,0
p(SURVEY)psi(disturb500 P ele P height100 P distRoad),6.91,0.0068,10,173.24,0,0
p(SURVEY)psi(disturb500 P forest500 P height100 P distRoad),6.95,0.0067,10,173.29,0,0
p(SURVEY)psi(disturb500 P und P water P height100 P distRoad),6.96,0.0066,11,171.1,0,0
p(SURVEY)psi(disturb500 P ndvi500 P water P height100 P distRoad),7.14,0.0061,11,171.27,0,0
p(SURVEY)psi(water P height100),7.15,0.006,8,177.83,0,0
p(SURVEY)psi(disturb500 P ndvi500 P water P height100),7.39,0.0054,10,173.72,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P height100 P distRoad),7.65,0.0047,11,171.78,0,0
p(SURVEY)psi(disturb500 P forest500 P water P height100),7.71,0.0046,10,174.04,0,0
p(SURVEY)psi(disturb500 P ndvi500 P ele P height100 P distRoad),7.77,0.0044,11,171.9,0,0
p(SURVEY)psi(disturb500 P ele P height100),7.87,0.0042,9,176.39,0,0
p(SURVEY)psi(disturb500 P ndvi500 P ele P height100),7.97,0.004,10,174.3,0,0
p(SURVEY)psi(disturb500 P und P height100),8.01,0.0039,9,176.53,0,0
p(SURVEY)psi(disturb500 P ele),8.01,0.0039,8,178.69,3.43,1
p(SURVEY)psi(disturb500 P ndvi500 P und P height100 P distRoad),8.04,0.0039,11,172.17,0,0
p(SURVEY)psi(disturb500 P ndvi500 P und P height100),8.32,0.0034,10,174.65,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P height100),8.33,0.0033,10,174.67,0,0
p(SURVEY)psi(forest500 P water P height100),8.48,0.0031,9,176.99,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele),8.5,0.0031,11,172.63,3.57,1
p(SURVEY)psi(disturb500 P forest500 P ele P height100),8.56,0.003,10,174.89,0,0
p(SURVEY)psi(disturb500 P ndvi500 P und P water P height100 P distRoad),8.57,0.003,12,170.48,0,0
p(SURVEY)psi(disturb500 P forest500 P ele P height100 P distRoad),8.7,0.0028,11,172.83,0,0
p(SURVEY)psi(disturb500 P forest500 P und P height100 P distRoad),8.84,0.0026,11,172.97,0,0
p(SURVEY)psi(disturb500 P und P ele P height100 P distRoad),8.84,0.0026,11,172.97,5.66,0
p(SURVEY)psi(disturb500 P und P ele),8.89,0.0025,9,177.41,2.73,1
p(SURVEY)psi(water P ele P height100),8.94,0.0025,9,177.45,0,0
p(SURVEY)psi(ndvi500 P water P height100),9.01,0.0024,9,177.52,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P height100),9.07,0.0023,11,173.21,0,0
p(SURVEY)psi(und P water P height100),9.14,0.0022,9,177.66,0,0
p(SURVEY)psi(water P height100 P distRoad),9.3,0.0021,9,177.82,0,0
p(SURVEY)psi(disturb500 P ndvi500 P water P ele),9.31,0.0021,10,175.64,5.73,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P ele P height100),9.33,0.002,11,173.47,0,0
p(SURVEY)psi(disturb500 P forest500 P ele),9.56,0.0018,9,178.08,2.71,1
p(SURVEY)psi(disturb500 P ndvi500 P und P water P height100),9.59,0.0018,11,173.72,4.74,0
p(SURVEY)psi(forest500 P ndvi500 P water P ele),9.63,0.0018,10,175.96,5.14,0
p(SURVEY)psi(disturb500 P ndvi500 P water),9.65,0.0017,9,178.17,4,1
p(SURVEY)psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),9.72,0.0017,12,171.63,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P height100 P distRoad),9.74,0.0017,12,171.65,0,0
p(SURVEY)psi(disturb500 P forest500 P und P ele),9.81,0.0016,10,176.14,1.81,1
